curb_weight,Car_Model_28,depreciation,warranty_years,width,length,price,fuel_capacity,engine_size,height,weight,horsepower,fuel_efficiency,highway_mpg,insurance_cost,Sale Status,warranty_miles,maintenance_cost,wheel_base,city_mpg,age,mileage
0.5642222118435508,Truck,2.1502187162729953,-63.14888721380083,26.470026855421878,-39.74379681962452,0.7625111544244588,0.6328405125675115,-30.5380306363159,-75.64835232449255,1.6998525732448388,-57.764420824916975,228.7749457614951,0.6349503148787073,229.07163149315335,Sold,-192.94685047291858,51.230307315704515,-46.48166093533587,-294.37651144691245,-16.570985159629505,-153.32621100437188
-0.44778319231456065,Sedan,0.5902740791303034,30.197825716208264,-3.8029771923982802,86.64559711196085,-0.13304782190428943,-0.14494252228807103,-23.89503614967087,81.17679353058479,2.2946291446417937,129.17351602920527,41.87698055678776,-1.1786421138712602,9.840323441706015,Sold,7.974083868259081,-108.99522564564208,-39.40285116908866,-121.61221028425602,52.717812329091515,-39.254468103279734
1.332214135336284,Truck,0.020881138921196075,39.25780482342612,-69.26976062006017,49.33057023863609,-0.15653864464948566,-0.8557335252520668,-37.89058347152152,-148.06849994655707,-0.45326182322635306,63.51709111490074,-65.3608635355352,0.017464250124704078,72.1339332103021,Not Sold,12.517965064547534,117.73984596679608,91.65503911497123,-20.07967325973303,9.421351328078824,-86.2418844020209
2.8009753895537814,Truck,1.6149806738541685,-43.6382105440776,121.88352693625879,-26.084882107256075,0.8090853509054127,-0.803913433823858,36.239980813983905,38.40371943968748,1.1725663540293967,5.446283890376629,-67.92376829474543,0.3558233086825177,-136.9388831784252,Sold,-27.07313326255198,163.36638929312548,-60.33738848247765,70.48956708241651,-8.872645527972315,-129.19083931165517
-1.0020768331764347,SUV,-0.8552139224290564,54.21793364369278,-24.94898448895071,27.745312516738686,-0.3875779246535901,-0.18505388724734914,59.13303555223216,-39.26787622115537,0.20390283973869017,-91.27126150822727,-116.90341128687555,-0.2884399313754952,-69.59917311640908,Not Sold,-7.261352983892231,-69.38586863452323,77.6103144293204,-120.2785770133332,99.20829845839673,-85.67278926055995
-1.0148063305362813,SUV,-0.7060573317807877,79.65983152470379,25.573467417987704,-30.523399249966843,1.7392177260353487,-0.34509103532986907,187.77848349507985,76.50349700900337,0.5892444444938014,-83.66826089041133,-128.01293317733368,0.31931166388443455,107.87529193499002,Sold,-20.76035138547636,11.407001951083007,100.20299346530935,-36.71934905983793,-73.21908837019805,199.5728964979729
0.5267821640753116,SUV,1.361624676496624,46.99952101787502,24.340854390017036,13.97360834689236,0.012471304646551107,1.0039787072711652,-133.68723575627462,-11.766556477471248,0.7090866279075075,80.78526036055077,64.51181562215085,0.007547877253726298,143.89972319733516,Sold,-17.041355300721627,-63.54920819951827,-85.5741475674167,-171.981523660693,-5.2086115136408475,-28.812213350002867
1.5148166403615055,Truck,-0.31456315158075665,-128.24079191647627,41.169710656687045,-15.479940758187249,4.438229083066153,-0.6719514499756707,-65.43547521226175,12.296528195631138,-0.2509427061101489,134.1315440038923,63.87276590582061,0.35431877238778253,-31.95517447888766,Sold,-21.187298111803628,104.3891639424939,163.50254592759038,-180.1499421850867,59.74522582710037,22.688068345580863
-3.074619328978661,Truck,-0.5331894150052678,-39.751835095290495,130.7871748106954,-4.927260980073335,0.053599250916829176,0.0031825882834870057,103.1211536464657,-4.290915517978504,-0.8082611760318535,204.88632980488597,185.1773713048505,-0.5829080966923033,-75.70425664498582,Not Sold,10.889401234340978,-51.615942067401136,8.552852849508009,125.3548532255834,132.63808982928398,-105.56549514673084
2.189842322391389,Sedan,-0.23682900628440418,11.555238507552762,8.446880979589174,-13.239269796477851,-0.8984144229281501,1.7686762780234704,-107.9948167884903,51.32258474671394,0.8462578100133908,6.982537470593965,95.44658790964668,-0.6217197379655325,189.28841762905734,Not Sold,234.71846507766668,137.4915003108075,102.35314374228955,-51.16823149792089,72.83977949863933,132.05763014569592
1.2916581140955294,Sedan,-1.2976770143582994,40.131176157885406,-62.14692421803293,-21.61470268730521,0.14748629636692837,-3.11893933063657,-30.53691819985433,-30.3180693389328,-0.6522715592072149,83.82779849909538,60.56092685376113,-0.04204959162362911,3.3241901289902303,Not Sold,-51.32723521811901,-115.5769677472331,36.98184619759112,4.783143451027872,-37.661535380011614,-37.401331219045595
1.0646991454831758,SUV,1.6050186379645544,12.178461610280445,-56.28081224021534,-213.0025139130185,-0.025509430873689176,0.9114884407895234,28.75321751294207,-125.79207158404537,0.6520352229894804,-33.132314077159094,44.995500607526516,0.6224974907059757,-139.98038551305143,Sold,-10.35020073674776,-37.921204469423174,-104.04595823999631,-106.96310543574235,16.44804962025149,71.46559584291052
1.4454333435304991,Truck,1.3999807324742028,56.8741644288224,-32.7874053903773,30.720853430909273,-1.1764622896518089,1.3563464956027602,125.22596808750659,-11.620669706769451,0.9574577758662122,-50.08838296496041,131.25511459358918,0.5576707689653457,-32.40503964185754,Sold,-221.33459088773583,-96.16601443024895,-56.04327365407473,107.51369318752373,180.81502282410972,-129.6048907740837
1.2724358444433634,Truck,-0.25518381805867657,49.44684335066833,105.30064176372133,183.05307526499539,-1.5576501314577702,-0.0992158459284729,-30.49176333877659,-32.363924572700526,0.2620811743533666,26.752480617992642,49.56414961072536,0.191568286439017,-51.130328561051854,Not Sold,-2.203422559272658,-125.51623862589767,140.7817333131934,89.52230508602209,-82.53271560793522,-129.71616580397415
0.8304386051963757,SUV,0.8337592180570512,-114.39583338857177,59.15038063249336,117.16573052093335,0.723274700135176,-0.4669236495729211,131.96460894407323,35.64490512165662,0.5565590643714966,27.178161432724668,19.74789486042336,0.8017334748275335,-30.279768650380255,Sold,-82.80339151382107,-56.67591819600213,178.35248337637643,-120.16200321044988,-24.754718273833966,-87.13557605346118
0.7658721926404841,SUV,1.2540628082528662,48.078822875076,-126.82179594317284,-11.7072099154265,0.010411333358494201,2.337417560752846,-113.84631277793365,70.46703862537274,0.23559338783011574,21.267884623549843,71.74436708792918,0.4628418475345412,61.281320002536376,Sold,41.204539968125,86.2735289518043,-20.177717780646475,-59.35039467615238,-24.29299092758418,-15.623841064011376
-0.7758569104626961,Sedan,0.8942985315934635,112.19914710372836,70.37296163415225,-52.46732203354644,0.657670671571871,0.7019728035745604,-69.8492126538961,1.2479904144202054,1.041799947508364,-85.50413872275713,159.98293372664185,0.8589251155110316,-32.205400787787084,Not Sold,-91.61611894670514,49.63563812193809,-93.42028316484863,67.56292180359301,-27.814404516413504,-116.89176295024394
-0.6212502978592241,Truck,0.07515271437395399,121.77792310555049,-20.113053464253426,161.7412993238529,0.20954117193762084,0.6580891438400237,-203.26377470287292,41.676814240472346,0.05913080377373237,25.299740989526665,189.6307649793581,1.6826799835505024,-52.118782919124975,Not Sold,72.14625119627179,41.359908237031824,36.66284642135846,10.939361954054796,75.4757789393926,198.80385965442778
-0.6949333649838212,Truck,1.164989059511093,-228.01199977625032,-31.646193165162035,52.04334507788664,-0.14895209248134733,1.2798883577352167,106.01184814669067,159.3724883222183,2.1931064594462493,87.24633244516161,21.40564410682398,1.5150856304297227,-57.805813994806165,Sold,242.5353843838139,63.61708096837943,-134.66220642567592,-18.10456597059864,-152.44048337062617,159.0902858322804
0.6206449251620189,SUV,1.128347700894306,66.95183431100347,-107.39470490319754,100.43696094896876,0.8745693243084334,0.22918477816325739,-18.778254149471596,-101.32733260548122,1.0503183290167548,64.5961571968863,-115.5959247220841,2.0110577168456016,-273.797973773407,Sold,136.5982058469774,122.84402118164543,-20.30194385681651,-0.9360277986572201,-112.58345743834397,123.5091012292074
-0.8643169841377881,Truck,-0.5567213936954112,40.77767826257045,76.16160183786207,-124.2292842052545,-1.3362334782368317,-0.10264953582696328,-161.18350259888922,0.6955476537529371,1.0948089420526848,-26.78661068206727,-67.71494441488694,-0.1218463319324193,-53.97844699310214,Not Sold,143.58446612676426,59.02721748247558,30.2818249040319,32.23985754512573,-57.695024229130965,-206.66946526532044
