fuel_efficiency,engine_size,length,fuel_capacity,Car_Model_25,width,Sale Status,depreciation,maintenance_cost,insurance_cost,warranty_years,weight,wheel_base,height,city_mpg,age,warranty_miles,highway_mpg,mileage,horsepower,price,curb_weight
0.15148403747419192,82.7855756913364,-21.21652940693119,-0.7574660032861584,Truck,-1.0969213705217447,Not Sold,-31.587223247477127,139.9247886178534,-0.15231283624533443,-8.454258993328326,0.053717904732461186,-78.50974848216138,-1.2373985693784786,219.4941409898302,32.205774410119965,9.494373379401168,-1.9814406770760826,-259.5254351440457,-240.80953737027477,225.44455855941496,-170.68194042582536
1.3427622848480687,-163.49655898521186,177.54844364794326,-0.31410855359353196,Sedan,-1.0164343640520037,Not Sold,-117.5147240004464,167.12328996983118,0.6809557113562673,177.83999227444016,0.11756741369285516,29.182732142226943,-0.7811255651689387,-157.1246455670134,-54.56761355382239,37.0200115835765,37.2398739397342,-91.6233379018705,119.15796778066621,61.729622747348145,39.75403950994727
1.371863128611046,15.96940590385235,154.536720895184,1.1192062193764092,SUV,1.5390638281261846,Sold,-19.488863821342573,-57.83608605732435,0.7104209744392513,103.2792966154371,1.7083013044529929,62.36165330299115,-1.0540974326498698,61.80552722612016,95.19833246451013,4.203847361866952,180.33268945929407,-128.80958318691341,130.58944263756973,46.017207845894525,-10.678059443627925
1.2775318099282802,204.11115091183078,34.899795989738166,0.5046905525752977,Truck,0.48685298566696655,Sold,15.357752985303188,9.536196215621967,-1.337895786388687,1.225091173019521,2.122949406399865,77.4133279832483,0.1374344759298171,-4.9575761055945575,-132.70343226993205,-138.48895278453938,-40.07630216297674,-158.3608388844396,46.83435122462729,-19.218096669759095,-113.08677152517717
-0.262010302729788,39.065006394849085,61.436751534143,0.23379708028404866,Truck,0.8398136707542866,Not Sold,62.50438404081099,76.84851752001862,2.1914042717087296,-52.491058212965335,-0.25994524219451653,-193.66244394581977,0.3052632533150185,221.3989844763842,-39.74770199742012,-132.4108620851079,44.58585753507237,-48.672031237610526,-7.063657873102362,90.5434086458718,68.26815485918293
-1.020647785923821,56.773035339341845,99.88367765397508,0.30016202911227363,Sedan,2.420683389201511,Not Sold,55.09340081408253,102.11202068547824,-0.08977748820862219,-39.053831658244846,-0.23918594493459597,-21.833562715629135,0.6270176427607058,-30.557395916602314,9.833363265968513,-46.38440206242234,8.011307000562889,-93.25880734758077,-48.02428324310049,55.7272255151668,-91.27673285140855
0.7476365089338357,-166.33303371381336,23.16605705119209,1.2655544733847368,Truck,2.167050009590988,Sold,-11.121645276118114,-211.8893243191155,-0.18675974207340362,-56.46512875969706,1.0891736400821093,-103.81511852501713,-0.5791411793224939,91.8653521292447,-188.9436360018279,21.98354622718712,-112.68987904194616,102.67599955673425,-82.60081716975589,134.99140330118598,-134.11479691170868
0.773143489683243,-5.381169771869997,146.8083885183334,1.0064626927826614,Truck,0.3992228904097626,Sold,37.289455187499954,-28.087001914825034,1.316321506793472,78.74930712186855,0.05468307805710787,-101.29387565667972,0.3998112285137509,23.717178030743867,19.000044666717493,2.167998720252382,106.49952999509733,75.06378935181073,-105.94535585417624,105.92027480809523,-105.59166332865398
-1.387769698345149,114.69462899285463,214.21518111205984,-0.02704141165815377,SUV,2.3141191992744545,Sold,-67.02958821887141,132.11147738324104,1.8936871081291133,-132.595467932068,2.183097254501237,-231.02045122209813,0.7512588954565135,-46.91296544747792,-19.810560774455762,-131.07000416866163,51.527782421414535,85.06839238987763,103.88962009933007,115.82556129342296,68.98060474603527
0.17574294954931002,68.47961516399988,63.69099658006245,0.5321382563418008,Truck,-0.05923711838224466,Sold,-20.181308325927155,-65.79569229130693,-0.01896768867062837,-207.46825337078505,-0.17803070923424913,100.23129140046902,1.205749665365755,184.45542747645106,-27.781065566543443,152.66443124505128,-12.879710865333873,,-29.44464598135851,-68.14879428508327,110.33371812222603
-0.51437077583246,-2.7259624697137332,-80.3437919628078,-0.7040366914013609,Truck,-1.5155070957885655,Not Sold,63.19694999757536,93.44210969507327,,7.916393221018408,-0.9842276075539647,-46.47918977375089,-0.7419725348719256,-117.31789527540354,96.3986289639171,-192.84258750631355,34.11850710126546,44.19076886171819,82.21024752838323,200.2876035009725,108.60763456407427
