horsepower,Sale Status,warranty_years,weight,depreciation,fuel_efficiency,wheel_base,price,city_mpg,insurance_cost,mileage,engine_size,width,age,curb_weight,highway_mpg,maintenance_cost,Car_Model_13,height,fuel_capacity,length,warranty_miles
-42.526911650517334,Sold,62.40594068361403,-0.6918208704280684,-80.04390817609439,-0.48488657061840534,-1.328464763270542,24.065753722260418,-1.583579195249072,13.394984768682727,49.587916097481504,-94.56991913472888,-59.717267327717934,-174.5617856375392,-49.19068304426054,27.809145174850357,0.7783366044279858,SUV,-0.921735135312366,96.12496064956657,-12.021655292760308,-0.8529355853797398
-41.49744040302822,Sold,127.22686493422519,0.4973418604886979,111.97448460865571,0.7641307915746414,-0.21795490330539646,103.59999703334842,-86.69049324167935,181.01425106892327,132.5775894408449,91.16951565807126,-111.73189059973832,115.88350883605307,-29.47311735046606,-157.98131820917934,0.04301923705258587,Truck,-0.48886508954444896,19.163766171192172,20.876418274507255,-1.2279522591273044
-50.669466923026974,Sold,135.86628109916765,2.9493885798659334,-139.66913249413142,1.513966452503248,0.8279027387593625,-99.50929659924303,-176.28692276483312,25.56773762532491,126.30709157747972,-58.926978458538734,-139.3468680257152,1.4851481823331785,59.81803780677011,-9.05218812851497,0.10090617495234988,Truck,0.9026463928865622,36.09155768038976,10.82994402899262,-0.3293878277765818
-224.34877952484675,Not Sold,-45.14949487839232,-0.01799740755087192,-13.606119388276602,-0.21648784335738855,-1.2517605637127014,-182.69825766908937,42.71932014743115,-104.66198981893373,-58.141572196770205,-69.31011411306467,-79.74467499887373,-93.93585631310225,36.11651701727037,-13.53900830356564,0.06324126197383345,SUV,0.16601375552317577,26.456312523729807,-10.158843909585556,0.5606980534831937
58.39841466568008,Not Sold,-73.30259676773308,1.3523399891694823,-26.21879021730854,0.21772991166241853,0.020930130009675224,54.66565279118535,104.44858755460447,75.86989306061463,-131.50151732118516,-63.36474840933087,117.6520697689524,-53.947136750209715,-18.797532467567898,27.18000623405148,-1.2669832531056235,Truck,-0.9752762880523754,-99.42638391402659,-104.87865922670593,0.4965719267150681
-74.01182115524372,Sold,112.00710732295917,-1.5767633375643992,175.74836413326278,0.8989021200236109,1.0673507179515398,8.776263030501685,49.92370607326763,128.01118742389096,-113.37194425033094,80.05577454367877,176.31259891276437,45.34420144590201,6.436236645386837,12.999757670203117,1.1254073555815074,Sedan,2.3903318540613956,23.936387773230198,140.45981451340958,-0.3728110004885312
2.7618437769865425,Not Sold,39.51755100219585,-1.3249198304470895,119.15180378259286,0.43633216057277574,-1.313177947469015,87.21469648561633,58.85109861119241,-166.92004200069496,154.75050385762972,151.54080482696176,-79.81433856260925,268.62679256260884,-81.31876690378446,85.8817420542108,0.5264566992981127,Sedan,-1.4099715995503166,-61.52361899419161,-56.76286871963995,-2.5804399565073353
225.6693867416122,Sold,-72.10780402890647,2.1260763211746347,-14.366771704535902,0.8087621029233885,0.10434330079250048,26.550960351601105,155.98683068863394,147.62022066324727,99.65945140966241,-101.06792602139959,30.85028871905586,-227.1238644350142,-92.2972959794765,-40.693480860251015,1.2751292481464223,Sedan,1.248323364433415,-39.905373593402274,33.114752349598874,-0.024851313206349257
96.63714499238188,Sold,-103.34689219608781,0.6692053964841358,26.91013424287275,2.2459999545515164,-0.8639041973257511,-91.92877272622306,-26.72065206983083,54.45995431621052,93.44769052239182,-76.73491512891529,-120.96160126428859,-85.51649672957339,46.53041488937983,17.120129409459437,-2.0760005879464107,Truck,-0.026433033944583184,-17.944148941068043,-140.45050600688225,-0.5183885488090954
126.59519426026635,Not Sold,-20.33728217973875,0.4243649443483824,45.37712751430157,-0.3567227641533914,0.6988366969751054,23.400611255129352,-21.623369869463836,198.32763456349508,16.569310098699518,122.12860370487668,-286.27366328662333,-176.56252881949004,-99.38118119541207,163.83067738552384,-0.4700316524690195,Truck,-0.8350976812437524,76.32147911093202,-70.67357869694729,-0.4361142002427203
12.675343235377964,Sold,98.81644981014371,0.2867964300185099,247.86128203036156,1.9493010119208258,-1.4141857114224634,43.47280321165104,85.62501959836347,-105.99687591815243,-35.733889303565704,7.596892438501074,96.38995433279548,-7.755376669685177,-99.37197475302274,-91.49282719846553,0.8567375174304874,Truck,2.281619045210028,48.05102530706496,-70.78036275591757,-0.29744709809122116
112.92939423550177,Sold,-156.6879704255328,1.9991106739154263,-184.0601635550138,0.6814296585934925,1.9961746349275147,39.95127580364637,-109.04084402469081,-0.760375312389733,16.347147696268824,-36.28860108154182,43.66809236173521,106.86721712743828,45.07963341939118,-39.904451212649306,-0.7716474772527535,Sedan,1.3201991500674204,51.49575861270201,32.05389667998874,-0.6225115161960073
-41.40298337347635,Sold,55.32436726340725,0.7688365740450186,-55.540774712617235,-0.3110313752148425,-0.4785765695157167,-79.24306310413824,-21.24072104746216,-133.97702120945186,61.3168949252929,-27.66711732049263,34.69274560539032,-121.34806926384054,11.68739357578921,-2.327927226605717,0.1811036864231872,Sedan,-1.3117556667785928,-15.26210349854157,-59.19518920610349,-0.6417665772467338
-76.23607611506968,Not Sold,-153.89225306763066,-1.173914484946171,-8.989152574014138,-0.18778035362535844,0.910574261381852,-97.6737624454088,-6.056031782139011,78.84812169771077,-154.50873134736213,-7.41893237240062,9.951181447511278,-11.606505527814242,-266.3131348843043,121.1122821799481,-0.2088388683460528,SUV,-1.5794846529460718,72.9685767692598,19.633999538549574,-0.5866196615289377
-112.24012583327729,Sold,218.56933007625776,-0.260019789673676,-184.07498769993967,-0.15831264952881818,-0.5317721286406916,5.707042870422193,-3.5290233301368836,32.90673840850653,-121.39642808961109,-121.84839687044399,-14.132640102273578,10.55635619772981,-97.3832030953516,3.39852928154399,-0.4383567001268258,Sedan,0.22728818610942236,-17.46544038920153,-114.35938220228041,0.9062770272138327
-70.17691596345796,Sold,-77.94620837016912,0.9757771039573984,-164.80843146814382,-0.2678625274180412,1.452334008164785,-142.7442298832783,31.56075209464488,45.54161603081025,-142.49471103656467,67.50199901000367,-217.52017071917865,-73.9379844405961,71.38544254851517,106.4423867290532,1.2169812449243924,SUV,-0.5350573377384091,151.09394676854728,-121.00183458299985,0.6502371736584002
93.31454632346431,Sold,-83.87668808184036,1.593982593340094,30.72699550441957,0.19783474245623334,0.7991991706241754,-15.536837092580688,173.88010417118244,153.09657119100802,54.57792576583158,-150.10321984439958,-18.390052111391423,-81.029298002667,-56.82589244847339,67.9712979438395,0.2811182284329046,Sedan,1.1756035005711585,-51.317215401570735,69.28743318987104,-0.23180141502854446
42.777787062904515,Sold,-63.31258406579767,2.0109256955508075,6.176848359011265,0.7133001836545876,1.0410159566084622,-21.58670899701247,-9.701142525397662,87.32119909640436,9.638250115135499,48.85034254863423,67.19159554870156,23.666733033723293,112.86014456720619,119.44391321299062,-0.5730919449649847,Truck,0.8578244281286579,150.1269527678511,125.5262260620009,0.2877901511663783
-23.477154331657097,Sold,-137.38137902665866,1.915727005782714,40.06115823594036,1.710992797302324,1.3222756950095715,25.559663939946102,98.30162345400821,150.0872162559465,-167.9215221477337,105.58148951787312,-33.248825653285735,-299.5545613410425,-81.86588382953805,-5.218153489233672,1.0605762542539683,Truck,0.7938093862622411,-59.34885743357478,137.4881295606759,1.6696697166753225
19.792270167538625,Not Sold,-62.724566638290135,0.8795515131767975,-91.27937341713643,1.4426492042190084,1.3019677825256315,-55.797562437623135,110.26787023000357,-90.11298945133257,69.35889313834359,-42.71699902306682,28.003868884896026,84.63122720562937,35.0051015840699,-194.15404527942803,0.10478943971503352,Truck,1.1378929749325393,49.61635954110705,-50.8141235571373,-0.11316581293891194
29.12166354113029,Sold,54.520981574194394,0.402448581712272,164.77086016277715,0.09954393864168493,-0.8242623296707146,-35.528725524337915,-24.345342147561194,-125.01860094550234,-92.5915384084053,-44.0591365885685,39.56570038354836,47.81228051282246,9.680846191660866,-30.958822188667884,0.6655549085325423,Truck,0.7778088525456527,3.614518069955331,76.43022899557009,1.3443906421830674
16.84509680028646,Sold,-46.918621722632004,-0.014137001883681166,-217.42691478680734,-0.7281205190105278,1.536050354250329,-218.47306078659167,-145.95247893237132,109.75795012424538,-134.96355026622513,95.67998728159635,-101.96085541658462,-43.05667358560441,40.85217788995587,-117.70488287194082,1.0966927720989426,Truck,1.474791250973909,72.89861585620572,84.7354478175605,-0.4299626736949038
-21.815957529844926,Sold,-32.31509731948032,0.7734926655005058,-69.3534815819794,-0.7074380746967579,3.005813302059366,-5.671714421917158,-26.68741223160056,-117.2472536143553,29.203230171389954,-45.12642821087338,-142.1172063195803,45.0747901719321,-69.77160517414252,-105.82986791583183,1.0918174522603465,Truck,-0.9033792548440822,-148.33442309375272,41.350888502703704,0.9164773584007652
-122.28098607239184,Sold,-54.83468581009654,1.7774976015100656,-26.647678826364608,-0.2883230115026624,0.6522074307310289,26.812610618257803,0.7651264229097999,128.4782476961219,-184.00682954204925,-13.013224765666209,-1.6686377982788392,126.73126801977581,-140.3299577939088,26.5631489055528,2.325264734323616,Truck,0.17564604437916648,-25.093545857961896,-18.915384541323334,2.1452541576688975
39.28222813913943,Not Sold,16.345973766188706,-1.4277145879896016,-78.96928263616422,1.3749054600131434,0.9898957817903866,133.18732317671106,-28.105413413916747,57.29034642702532,138.9902755636715,3.454038746581891,-75.86460091989623,161.50519235313274,3.157530982687698,-49.711608248986956,-0.45244046278825356,Sedan,0.28794844721532614,-66.2773690276547,29.28908756778643,0.4028548546126514
48.58571249161759,Not Sold,104.38229480116688,0.5912071639076348,-167.2115519984285,0.19061310144993315,0.10258971694374554,44.29969376019336,-110.72940306408559,-71.71213376594682,-45.2207818750188,-76.2486392050515,-44.9107992387214,-50.631029496856726,-77.80318216571574,49.466438353041084,0.4062351735496129,Truck,0.1536610092708107,81.67225884777312,-250.5180430163816,0.5454953939441819
-167.24006608688603,Sold,111.10308668469004,1.3788842141132656,11.787188997293597,-0.7153082546974165,-0.8394942070177842,265.9449581845254,-281.4488350876858,4.191237745922058,69.75045290164452,130.98382859381184,16.945689245544163,-36.35331433938524,-42.82649309089762,-66.70068117660014,-0.07307157189997004,Sedan,1.885090470696425,33.562750336014425,15.475629840257843,1.63338155752741
19.95019751619463,Sold,-134.36242795373977,-0.7013552265201946,107.46378435100274,-0.8160761816722095,0.32210362606705145,-78.14793927540238,-95.60782557936854,12.242779110763708,190.3383715011374,203.34934427407907,55.71467679461806,74.90785750313631,-58.00238937616034,-61.57208880787577,-0.4873512469462423,Truck,-0.33401015522963773,31.630407277826787,55.15175760731158,1.513111077625704
48.80072580993516,Not Sold,-25.821930205697875,-0.16211536646590852,-9.845698280932394,0.3349926845610225,0.8634117960955044,-53.79653785209394,-58.49665078468147,50.6133334676233,-44.85196544744412,138.06606957332832,-183.2907917997266,51.08757325837918,-55.68236632343625,-117.83239897795839,1.1621905435221052,Sedan,-0.964926090874095,-113.42332609440795,-106.44520172539933,-0.4931548656879224
70.15244123040702,Sold,-15.17318767384328,1.9704552553902286,-74.6720731722597,1.0463478671627116,2.84402154414418,70.20299209593315,38.03248908728264,-30.322430861533157,241.19164333973671,89.86008766238513,38.813791875301334,31.839428364632116,-29.291502966686767,106.224377303065,0.001942636879749049,Truck,2.2432243655218818,-124.25454560466476,-44.692948964521406,-1.0298866206914643
-113.04481882210031,Not Sold,197.92680420224562,-0.5339397165449887,-79.54446121827142,-2.3279535006301044,0.07577375174209613,23.806491185538952,96.31042661742009,33.36835296225787,-52.16464713422616,115.7691213207149,50.657693320109175,-105.09285976307112,232.2236071972777,-45.72436359690998,-2.562527909486835,SUV,-0.19963567838852636,130.46016379623364,140.52247709350155,-1.3329494718202115
-174.4452677759143,Sold,35.0360059949148,1.3966932805411556,-72.51893311506035,0.4382324347900862,1.112257881811247,134.00870081200895,50.90327720259998,46.04649201363126,-16.425202154860894,120.50788085873822,-24.099590636272893,-88.52836632501167,89.24487629761082,85.26780818164981,1.5669482326438275,Truck,0.4975135871154623,-17.16732127940828,-17.81008376485971,1.5229632632717276
36.52320352308693,Not Sold,-6.763706878402545,-0.30490947181052747,6.098303621717761,-1.0070955525318253,0.9624437226163982,-137.22774450457035,-134.9351710064,44.10475122428877,48.448785175683625,30.42906917163439,87.48570471549176,45.95558715144977,3.940647755967609,159.2092419962426,-0.42791547758969894,Sedan,2.3544914599381133,-57.73860635159428,-38.322157163886054,-1.9060967144656271
88.46173228213495,Not Sold,36.45799779756716,1.1912923302797187,13.83342847623012,-0.4699647141593425,-1.3323061292237308,14.540680498253602,23.758442648655773,20.233147295988406,99.40539500533394,-104.83692929086972,110.88082648651438,-44.12933670961905,20.966404325489123,270.044981573999,0.6305440818378192,SUV,-1.956271919988694,38.26476895190808,108.35229506457043,1.0856276146775192
19.786495893072058,Sold,11.807312599574459,2.2013270953184136,-101.49487424770223,2.0888415300836978,-0.06423643995060657,-76.47283653470878,69.34788947087661,2.6753492469262756,76.76521449341035,-101.44514043004543,-43.225025136922426,-128.53562602332323,-129.85659231091847,38.8819773450383,-0.8918385608981261,Sedan,0.8858148199289817,-75.63547424342103,27.89830722487579,1.2859637731301796
145.6994718219212,Sold,-85.69758525577818,-0.22066745762553053,65.28367242212177,0.43857474353615694,0.5718161466022963,70.77914834264367,-51.374805921038394,155.20271746430188,169.093767412862,-192.09388292348302,-1.2869509672083674,-69.52039996609517,-85.04427167627327,-57.242813081911784,0.6993182913605341,SUV,1.5836930324850154,-125.58235849185364,6.082192603229566,-0.2879409074596617
-83.65640781443196,Sold,-176.60298736775968,1.499323864933728,-138.89799738441207,0.10726505504106731,0.5678105576535647,-176.9873375518351,146.56816019859093,36.92950357381442,-61.1954988306614,-170.75454229628707,10.347075351307526,144.93306464792582,-81.5447920095416,-7.080447078371494,-0.7929790941163246,Truck,0.6948295917910874,186.03069253389896,68.11486811726719,0.9182469934982421
-51.53533748352456,Not Sold,-0.5070190918291044,0.5468703753739647,117.82877745845228,0.14786455059746348,1.688497369945498,-66.64487124847678,64.76906486679079,162.18457758143276,121.98792644064396,33.22856566952759,-165.3435348403369,59.66679136249711,27.234274509500324,-77.20620276361846,-0.004328387113627323,Truck,0.019169625009273907,155.29554518727082,90.89357374196781,-0.2759784071217122
186.15194577356468,Not Sold,-14.501994685247904,0.27249811722704786,-212.12419323553578,-1.3547148755863123,0.9497799515282601,185.23736880417846,206.168537228677,7.886777923683094,-129.4358910259714,-74.4719080022037,-150.41965914827847,-24.534154382947836,-21.323888217732062,209.4255903567693,0.2766838207094405,Sedan,0.952839006757732,40.77649123000822,-144.5313243632466,-0.8617704829882593
-95.87210258327885,Not Sold,-21.803455231214684,1.4573191099555198,-45.479654667934824,0.19028238909712397,1.5814833394896948,-122.50789981009571,-15.586927612248171,-16.94598285348676,202.84597049548645,86.03876647857854,-27.51586542466798,48.939498192274,-48.46918022528818,-66.1122635680773,-0.7913265866210881,Sedan,-0.10984947900584938,-67.8521702194482,-163.76129700892844,-0.6755325822104314
76.74774183147099,Not Sold,106.66585515343795,1.473008896155145,-109.20005577589231,-0.13019818184570228,2.0818593048523524,-158.62240663320978,-59.16153992334424,-14.943305676039358,101.47290079390218,121.75411259061428,47.65180970451647,-68.35684284763823,-24.74440933880481,-35.576500230660415,1.3696418265159522,Sedan,-0.3396815435789121,-75.906007020633,130.2451765351256,-0.8026807606487714
20.526627645105076,Not Sold,-60.459835778551465,1.4241169379351897,82.33460292926708,-0.6126770466165605,0.2961688201776774,16.013686662150953,-40.655391204243216,-87.77709363089939,81.17728765706444,-51.88349333101513,73.23228915197075,65.47932678580898,-62.62263750678918,-84.8848502904331,0.7668863836350255,SUV,0.2949735750518828,7.719378928161641,61.78384205811975,-0.5154784391841296
195.06301752344794,Not Sold,138.20865062215745,-1.4695581289079085,-58.68785482661146,-0.8505336079007975,-1.2448455957091786,-167.11410875285702,-65.47250406507085,92.47851617478861,289.97150924364615,-166.86112927567413,87.55364266201231,162.48244411190726,107.6731859137344,-81.03446050972377,0.19969156585368344,SUV,0.7312077500483948,66.04522405236472,180.3060601181728,-1.1606919374881102
13.52516631818319,Not Sold,127.8940460083589,0.3092189724336385,159.81490235506175,0.34595844291987476,2.1001563428093006,35.203058467735296,69.57088368724766,-29.82054710105594,-101.61709852416921,4.8525527666948545,23.965394512442597,179.73804330642236,-22.78208299489378,-34.36069034816779,-0.4661298135358512,Truck,0.9261082179160467,-56.868527243089936,-102.45484014605535,-0.5359523655706885
