curb_weight,horsepower,warranty_miles,height,city_mpg,maintenance_cost,insurance_cost,warranty_years,wheel_base,price,age,mileage,Sale Status,depreciation,fuel_efficiency,width,engine_size,length,fuel_capacity,weight,Car_Model_14,highway_mpg
-0.4124848022300296,156.70911071840695,-124.2164089856217,-31.6510534038163,62.750624564592286,-0.21859788904046662,-207.47983258716246,-31.182618053980647,95.9375419970948,240.49335986086822,-22.65273065001058,-86.13271239681661,Sold,-23.464039247840766,0.02731049478518971,37.55655389666585,-0.4173967605277432,0.725841126665885,62.56965389734903,-0.09087432753235947,SUV,-11.335467142299848
-1.0208174512955006,-60.48773882023634,-21.223715137277193,-168.62873277709718,97.53327094314895,-0.8188015894197505,78.59944008926341,68.04395399308865,-29.814069304748887,-125.93706466107106,129.92371062843335,119.83913744782784,Not Sold,-118.08829999885285,0.025747169276019746,63.19274043740587,-1.4745275579726467,0.7308046795934429,74.74820574842292,-0.9032647439846823,SUV,-147.08391287403342
2.0798770301665597,23.939580504297524,-7.834352155748864,-159.04326241882086,215.55557392707664,-0.5197860307395523,18.462447523054905,3.2315103227575115,-9.936251407117446,101.80118903029924,-160.2670949542178,56.57156294542478,Sold,110.21578800206773,1.912587887094018,-58.12610553887805,1.4716475718623951,-0.5789263834181289,-99.53179174842863,2.378779978250844,SUV,-13.540014045757767
3.2497244081800307,47.081797033878765,-20.34092606317735,-20.997238245439224,-134.33178119698857,0.1946193415817275,-156.29701358946727,174.39689720033797,33.90840628420058,172.93533765463658,149.9517871239671,16.815274706807376,Not Sold,-0.8576628647791648,-1.4575971657800226,41.1045766109943,0.5607052726655808,-1.385749580531919,-44.82540007775532,0.3642500413884381,Truck,33.653665862086164
-0.3690108669982898,134.43132862834213,-167.5814084192535,30.48525723368841,60.93220703403628,-0.5772651148070296,-186.6402808969416,83.0244450965213,231.01234129988612,-62.647467106974155,-202.25307733138376,181.71329109335656,Not Sold,119.89925141696303,-1.007393051872643,-59.01363645759482,-1.2713397924722387,0.8078598925500262,-67.81986022342085,-0.5146291156796481,SUV,115.2066852761326
1.3201783332129449,-59.91516998671288,-223.94222265095016,159.85052503727923,60.28468671029565,0.4350517473622746,201.01244540150378,72.09601596296861,47.77930146199361,-70.95507682796382,-57.68519771269738,-10.972898847149992,Sold,-38.060897890220595,1.5423824262189347,175.16695163432013,-0.10609348680037134,1.662996951680184,-0.6433794567878717,-0.9000718454387173,SUV,-153.75075206320307
0.4356528567300207,-27.131319791059887,-44.0567325706631,-120.57380511417921,-100.22646021213622,-0.32982930707270086,-92.07026492804141,158.04587601853393,157.85985548224323,26.42744734718645,113.94829342396484,156.86246764367982,Sold,232.56927456470189,-0.7809433475620673,-3.1981003880476844,-0.6449530922165359,-1.1470599731736963,3.1076612179912204,0.4074178001941548,Truck,-36.226181780161184
0.8584326374500417,-22.46454776528275,82.18805296585715,48.065561365852766,-114.77536766701184,1.994182363410549,177.70993734108248,159.21391045631285,-117.01548569624272,95.43945133004983,-31.37284572833103,-9.421551407908932,Sold,101.63289157214261,0.8676007818858523,-2.658469321989147,0.9407440919256194,1.561263724684995,-60.357129732191964,0.5853430093240177,SUV,93.99859871224963
0.744556751042801,-72.06440834376369,14.493507486077092,63.78035925389325,-155.6557255632419,-1.179470526735759,-110.13597738356135,88.98084368649106,2.205610017484561,-50.591612043502806,-164.20161567953508,101.78556430972301,Not Sold,139.10096935045405,0.39572782265702133,-101.75939524714977,0.3383946899025803,-1.2093899157643264,35.64258474528751,-0.7545266962241881,SUV,-107.5516400610972
-0.2151509800424151,90.9172156210894,127.38085528292788,-87.17955172764366,-56.17703504678416,1.8460273857539802,42.955493035798156,-128.2304972985713,140.49785535210864,-28.242458086024502,61.17187747943673,-39.17650105863591,Not Sold,51.60276741671734,0.6545286680068879,77.47877818509352,-0.03431832946595524,0.9611847984276414,0.2503887017686095,0.4242028227561473,Truck,22.03132894216462
0.6620737037599801,-38.47984177950666,90.06347046954681,70.23775128365479,179.24424591673565,1.753711815013731,-109.14473927795363,74.06744492767338,-70.59247861606488,-33.07317098788492,-2.51658054828327,-62.338389033727495,Not Sold,46.65319143110104,-0.5301665487157394,10.302337329650785,1.9010213537677036,-1.1681703115272577,-71.2007327252212,-0.8944302979263222,Truck,-76.61935314789756
0.10194453378064655,29.747938742296725,16.531475116202657,-192.649903926235,52.97567020551309,0.019162611848193623,-18.501258400133683,21.278380487048132,26.702398105661963,137.1753649621589,25.396074480191,157.58698745836674,Sold,-126.70162244630096,1.6301588659283313,104.76847844153745,-1.5591761896583307,0.5512744399131483,-115.40722822005594,-0.2148564845182337,Sedan,34.99405617322407
0.4298660341152677,157.1052761133986,-162.83951979838415,-107.56620243713786,103.34354121036378,-0.28701379766544677,13.400193866832947,91.76779931121142,-182.77468988774447,25.51634595693077,285.9046087455881,-190.3510302865894,Sold,31.533379973560656,-0.8436135726377523,13.448211297967905,0.16805173741421003,1.086970421424196,179.22953318717185,1.8761833435712392,SUV,-202.3532267870844
-0.5641553556517958,43.039665443034316,-108.27865154535854,-112.19352900218786,57.66272458664966,-0.5882575264567291,-62.54347304109841,-64.3330645961796,32.90931921479943,135.23040603177304,182.04283967316834,16.82775683592219,Sold,162.4403488482894,0.42655761936068226,-7.559613311860715,0.24998501203606538,-1.8558595119942134,-84.9666629436448,-0.7228453731165738,SUV,-119.80340460041975
0.169029794498481,17.273387846278982,46.352235776583825,5.716109578453512,37.28116071028268,0.1119545463957497,272.52599450420536,-50.988880088947944,46.14631534412247,60.74580599417304,-47.11383356278459,-20.324250984955036,Sold,127.77888399683215,-0.1041853295746924,-59.52447948843916,-1.6352435706679653,0.3497965182403374,-6.8847528858167735,0.28493556184604063,SUV,-60.09452620217165
1.8254550691258156,8.794517795329282,-113.2770332947452,99.79299383828041,222.1570970689687,1.873989627638299,-316.5097067857442,56.913850083926086,146.0952265883125,-179.5105969394404,114.72305726860344,-134.2323014745835,Sold,-133.83506029592456,0.7029683694380913,11.94402866420103,0.18522356127853445,1.1925159664763978,66.05182201179916,1.585685989378979,Truck,92.2697174170804
