city_mpg,length,wheel_base,maintenance_cost,age,width,curb_weight,mileage,weight,price,warranty_miles,fuel_capacity,insurance_cost,horsepower,Sale Status,height,fuel_efficiency,highway_mpg,Car_Model_54,warranty_years,engine_size,depreciation
83.95102773429277,93.05869083538094,-133.02020237932877,-118.6910351394584,-1.3798705735668748,129.66383704040032,142.58076707344085,0.0206169924690826,39.14838995723485,1.4951590993531854,114.67304039999205,-16.890195321553993,97.20428126848554,203.89702058464846,Not Sold,0.6347953764719904,88.39594281076845,1.2053676864395617,Truck,102.66357512108826,-0.252412155525165,42.6878553728586
113.15471491416082,38.87036243948687,41.719314632768395,-142.21291634415368,-1.028047984972854,10.530394636878494,-196.64043791130382,-1.2412579325446362,38.29201207341351,1.043450354978915,-141.82830535152053,-162.52203980571284,123.83073065011287,105.39436978284212,Not Sold,-0.9163256977966071,65.4026962729603,-0.4241009152461316,SUV,-101.48718628028706,-0.380116836768866,99.8988230647505
-62.755874488790944,39.97652026579522,76.3350811121345,-78.50505291180184,-0.36245732468628905,44.256755169672616,-135.25425908005022,-1.4262464928402232,107.57175442541225,0.07989072644611551,5.83388383135812,76.76960794705484,17.62803894658665,-110.3559744368839,Not Sold,0.7470325861215876,-219.24476509873898,-0.1248132023965947,SUV,7.295742680750653,-0.07801500856166643,-219.33261386112218
-0.912618568415259,60.28929901719583,-81.16590503405976,-16.63751044122308,0.5052441397642478,67.15269155560706,-180.03648095118027,0.9111302613847345,-46.833313280302065,1.7853461814896379,123.30284902062216,-37.08652646332887,23.87525314119472,37.93721495438602,Sold,-0.8949881101551636,20.664850502198874,1.17542667760273,Sedan,-23.176131226772874,2.117540248131761,-59.27986442982974
-134.3890266292632,16.610474287606493,-190.4178906399237,39.249252040276865,0.5571143582601057,-65.18274082156151,-44.4052632368664,2.130105792103504,-38.60351990449033,0.15876630185975,-56.825380376891296,81.57756376846278,206.18876449011717,45.98405377985649,Sold,-0.929625417230119,-130.04874900067236,1.108210051388115,Truck,-22.821894612659026,-0.9176609602055401,-7.664285719325331
56.635936728537104,78.84566015456933,140.2241105180778,21.7645352176059,-1.1199895136202402,-21.45990755237615,45.59935283560088,1.183696012462218,-90.66636941890577,0.21147234516260435,121.15358760757155,-186.48956645749212,-66.31178673751057,131.26465307759463,Not Sold,0.8001971622863755,-62.186306749783405,-1.67108222364604,Sedan,119.69375328810527,1.0468980773582666,-35.938209152367975
-24.282080519959067,114.05570539774736,-64.92943024269577,-36.68109203897344,0.2830967998561232,-68.90311842192497,83.22391638273646,0.5856229992454177,-22.472761217508364,0.3637813691211423,-88.18318608000125,-38.94401122745221,91.8638976624811,172.59779116245744,Not Sold,0.28993252473067815,76.36438724220267,1.3520899657308767,Truck,151.71727709469874,1.0749982827347593,124.23291960014318
-73.27148246161539,-64.24470386623818,-155.63306058366643,,0.6282491768571183,-31.922200776717236,-25.82131387348106,2.4549163096403164,-114.3869965369305,-0.5607584201570188,-182.53173714962614,-41.37311552037236,-12.494487174420854,92.88234508621044,Not Sold,0.9256768538853736,-88.27469458353467,0.29677426169740945,SUV,76.74886020100396,0.5960774474922207,-38.378200456446514
68.6694530888001,-49.323920026436404,5.200980538047691,-69.51213668352757,0.41156294992239173,92.73660657233827,-105.41515340608942,-0.0018055973874984144,-89.06610509124052,2.0759920568285057,92.6705102044318,-40.861650611011044,-119.4170809446552,-29.288126003555476,Sold,0.9509009815712606,16.61268740726577,2.432596792301312,Truck,-124.94434386665205,1.4056759133335393,-29.912746577139025
151.56522012311135,3.98103704081605,174.52687879304656,-15.526427822964326,-0.23486262634535332,162.08730245086693,27.820115492833846,-0.29221810534642534,56.44419820123182,-0.05873697956074704,-107.1841464622349,-21.85124655910621,111.0305167969442,-126.87948209703488,Not Sold,-1.1227899777346357,-135.51858676681582,-0.3918526995462717,Truck,46.296184485694404,1.3331401923156698,182.4515236402746
