city_mpg,engine_size,warranty_miles,Car_Model_27,wheel_base,length,curb_weight,mileage,height,fuel_capacity,insurance_cost,width,Sale Status,horsepower,age,maintenance_cost,depreciation,price,warranty_years,highway_mpg,fuel_efficiency,weight
1.133929164287471,155.24460227594227,155.88342886837074,Sedan,0.9721727297325471,-0.02366641459667329,-106.47403003874231,76.24179816707952,0.6207068207706223,2.1473977183878104,218.5021848337624,52.98617219692733,Sold,131.44953006125232,20.369933287266047,-94.25801537550878,-17.109274267610566,1.3409312654394434,102.83071888185331,48.81102768704018,38.84605621875059,14.359304828963888
0.7067139285897337,-22.25226405309626,6.550329559125593,Truck,0.4311169883658292,-0.8391090223354343,39.79904946960866,-1.0366283070688,0.18891883612080043,-1.5052431908646375,-8.549830736612787,-14.671365299833111,Not Sold,47.437198635995905,-68.07754953078114,74.14444948289345,155.3336939010538,0.6869180281752824,-25.26263584932375,118.29833500139296,9.499559874108924,15.477694119227229
1.8379710429473328,19.834468425528254,74.50767492263863,SUV,1.9825245306624588,-1.3968632297415842,62.32762694880829,67.11599904255684,-1.0040328522710276,-0.9232123611452332,0.5614026135468088,-6.921279492870035,Sold,-68.01852138962873,-99.1996466117156,50.403735520140714,8.651602849479922,0.24030162847768904,-100.18155306809756,-35.552111131514714,114.97200407988394,-114.76376028371908
-2.0667022485083137,23.468268446077868,70.17849091560973,Sedan,1.0891441562330648,-0.6216325245220565,6.162862587616582,24.141502015984674,-2.215603688307819,-0.2067871928371991,13.947984407241758,-37.81590801373773,Not Sold,-61.38603225963435,250.56512533903916,-15.770074902117162,48.561977266011816,0.3881039826375985,69.03778876239075,-84.38199652376555,-5.047433346460906,271.31143980321184
1.8669652475819505,122.95298039628788,171.12531352987713,Truck,-0.9073221780512817,-0.21485480031568527,-42.49820061288157,-45.48880546189028,0.9060347710616135,0.4566345851997165,48.6827354515985,-23.34178052854038,Sold,-3.1539095005429294,-264.5137277352404,-36.0036905631744,-21.451928827286448,0.43832902571873844,-50.316152014987445,86.64268109936525,-17.126766401101627,-105.25512589099446
0.28073673740999605,80.52352994378622,49.58504357647157,Sedan,1.7713306586776942,-0.9897794406224978,256.2337405077436,-80.88554487457282,-0.6016901336791203,1.577913493965862,-140.60239601608149,-1.413048914408834,Sold,28.96229660314291,-21.975639681902607,15.01428232703835,-66.93794976060583,1.640249303630105,-135.16554654348957,31.104752017113334,-171.67988417745812,49.23826761566163
0.3447553888664182,-77.74175897668577,77.78693901155201,SUV,-1.2431220265505964,0.548598790526936,4.262722711358701,-94.74215281038532,0.4304543252753409,0.5027261124827848,23.236295391398937,-6.051200613737064,Sold,90.69733207276421,-79.0719505368411,-95.60787831559155,-56.065781244933255,3.6318794704003863,-257.1330606646129,-118.79238668076879,120.79843611213754,17.465591982462325
-2.2294516423256145,-33.271775524167985,-82.68696761696428,Sedan,0.3402785736274962,0.7329988195911465,16.921406130597717,150.90512030988916,-0.6706077524412992,-0.1105180190016075,161.73380585880756,-65.49759539013905,Not Sold,5.945431700986247,132.32315320170053,5.589233624513566,169.02826034852544,1.135698345111714,-130.9344678522297,62.75863257022692,164.3335244914917,121.55542143396674
-1.0137963207417713,15.873127220864605,20.533183543099636,Truck,-0.9200815156631322,-0.4029979923395117,-6.33742412298893,103.35780844204518,-0.3353305354616827,-0.13651021746760408,26.824022466251883,-55.117562237277596,Not Sold,48.88478406095251,24.322046076545632,-6.63605048492624,-48.19029794198232,-0.3056911418648025,-73.89194402006892,-70.46516063299111,-123.46601018893459,58.30093605868494
0.9330132570950536,-23.410018128101136,46.26336775405463,SUV,-0.7623154353340964,-1.7743103602743289,106.55643402503485,-50.56123096788105,2.1092379949563296,-0.4840371044493612,-146.66394830192485,45.47232120023443,Sold,-84.35738407803402,131.43201549234638,30.96677488275929,-65.97017925644879,0.7614338636897393,-17.19479838537385,61.03557255843914,31.383006910408547,-84.13900915947957
0.0836872407863074,25.43153431786968,-56.47485075885934,Sedan,1.7926046989526156,0.05415070132026778,-36.416408755737265,-46.0203465620204,-0.06466585717375928,1.0845123746720153,29.760937801070988,173.05102643254017,Sold,59.73566289881257,267.9935485792531,-43.831855796491034,10.703690577591072,-0.5571120802294938,-80.45115925422166,-15.534168084954894,-51.58488462563155,-80.05082810171558
0.5262093207957883,68.02556786189888,75.73077233178644,Truck,-0.0382460248314873,1.905832024940274,70.88413433042254,-62.87796542875229,0.20320662481859583,-1.0546067662591387,-36.058545761531626,112.48964251976419,Not Sold,-275.61670629439254,28.782671941059867,204.23077551484732,144.47740621868599,1.6777084048836663,-143.84491013267532,57.072735082570034,7.102097302189746,51.0127492982838
-0.3425490773815454,-154.52773263810343,81.38859692311536,Truck,0.8670981518609463,0.519639943152643,22.20395897638717,77.7889930964063,-0.10983434543510084,0.6004404110099217,-81.72700848856952,23.299633780921,Sold,144.31887333910674,-48.20379513576643,92.26171783967814,100.8039285561853,-0.3334422187045223,18.34107840806852,-60.563685434773795,-2.249920733132525,-98.60166669295354
1.0550211987587588,27.758379239433733,68.92874523402169,Sedan,0.17126727646777343,0.2224913308618997,113.87170224876701,-95.09153042135095,0.3890404725138497,-0.33668926016641276,-61.88657537188159,32.67985510477757,Not Sold,95.65898025224155,-83.63345450608354,51.2617934820865,-14.496885765859819,1.2662552531308162,-22.801393071623586,56.104120040600236,-73.8278079663399,39.278793388910756
-1.4878949037178113,-43.91019960141956,75.38321906247981,SUV,2.14877393580526,-0.005825219615837925,19.570641164725856,22.215212015800578,1.250040821620971,-1.8929576091290283,75.46953848761629,97.29740402388887,Not Sold,-23.431356903599333,14.313639118002367,-3.7186825913914894,36.37767522581799,-1.4354910240680787,88.80270621920354,169.17600523694924,55.27976664153077,98.98708532704626
0.4625998331662359,27.44720981636737,106.21679451400807,SUV,1.9046380803968888,-0.5910718360987217,-171.75376475647536,-158.83056350637753,1.238699005739425,-0.05897033266632479,-159.34961325170434,-259.19849343554654,Sold,29.265232866335566,-221.3066420000744,-43.960367442126554,-121.27712062220041,2.180660433172699,52.54696864001932,159.59965652375587,9.969313522560883,-32.55731964118077
0.35711652945650674,-169.81365337620136,-85.25094155224821,Sedan,-0.6007457317763443,0.27683539742753294,19.74630705535287,77.05647489825805,-1.1895757181475826,1.6106255203165756,-47.62491522074798,-74.49541896736322,Sold,-203.29745170348352,29.596425040636383,119.53741965376253,64.58864919156292,-1.1719973501237568,19.89002841073381,-78.9683468000296,5.851327552753626,-11.91129449303857
1.255962511876736,-46.53582966101946,55.87339184366332,Sedan,0.2804808471357973,0.09641053999665028,-232.32011993969715,-11.101132919738353,-0.0351686289476969,0.5443826564677177,40.91683480912777,23.429524841357864,Sold,-29.437096523342,83.03716382119983,-137.35463563300024,-10.169962183976937,3.0229185099787,-33.40143841529398,-117.28923535439408,-268.68462932384375,-118.4935951390927
