warranty_miles,price,fuel_capacity,Sale Status,fuel_efficiency,wheel_base,curb_weight,mileage,warranty_years,Car_Model_49,length,insurance_cost,depreciation,highway_mpg,engine_size,horsepower,city_mpg,height,weight,maintenance_cost,age,width
0.2779851976444173,68.5617340226014,-52.69354680033834,Not Sold,-2.228765907062461,2.1900760442308242,34.75400767164171,111.62585448248379,-64.0967979325264,Sedan,-116.03318957054465,-0.5460172573341421,3.29163419074248,31.093168548651523,52.54684478645777,-0.022411529762425306,-91.44280389541511,107.82170687395372,-0.06134135539864461,20.99559083892216,-0.6596656477669087,133.6613040546765
-1.4406564427067692,-9.891978439287342,101.50653813631769,Not Sold,129.15444144248107,-1.5570587196632795,30.446506593579027,-129.36028256520743,9.80481810733064,SUV,-34.362801004961824,0.28097800688105334,32.8805812281177,248.91554832106314,51.146267661417845,-0.6203659453380995,226.2722973273255,-60.2717604950945,1.3358269283879989,,0.31938639765976395,-20.992015708957954
0.9256876437973726,-20.69504801814046,-153.82237263334164,Not Sold,-136.47232444215894,0.1555169441028852,-236.53719728284238,-33.38957954922756,1.22226103168539,Sedan,8.863736453331589,0.17444585996127016,32.05337734022044,53.65850673242405,60.860609413236254,-0.6824692484399977,9.017670622162026,-30.483646111284163,-1.1362809838248442,-42.63034928684819,-0.47233965114132387,46.13181181647299
-1.24400417131433,2.881757722358005,159.18466343851802,Not Sold,68.62087246779161,1.092449867501696,-1.315902950901663,-62.54280586246792,70.64452715620077,Sedan,-157.8862974955465,0.545133749095921,133.79433341286088,-39.23772132944872,-117.6876805519516,-0.1360607787321206,22.800689687474804,-65.2684406902741,-0.5408964281251548,59.663064015720735,1.5480843737080614,65.57061255553243
-0.21913477439988238,-54.992262814103235,39.61878734173997,Sold,42.641845304104145,-2.59136326674755,8.533427675072588,162.9853254429766,-27.780722616825525,Sedan,-23.67510397440619,0.9087134795578613,19.458819037923547,-86.2900211045515,-207.74588582560426,2.7773345503340345,-17.58494154193318,11.788423131751017,-0.9098328986757016,155.19638758197027,0.9632569434888059,123.1213210901825
0.3490751491541494,179.3931826108495,13.646468150093444,Not Sold,-56.72780106773045,-0.07287262002718964,70.03894885150795,-82.11476707879386,-65.96701074015355,SUV,-70.84397879878316,0.5804951844351186,-39.84916680789348,-10.68176846003627,-106.02268565499429,0.5994969252000755,-20.616488071698956,100.32474792771178,0.5398869395937297,-34.130712819563065,-0.023463631416688672,40.20030020740496
0.4534018593717807,94.09213772772424,-233.96922707903855,Sold,73.24174691776982,-0.5088071366947686,5.18931540986843,-16.791799984487668,51.79614647316638,SUV,-60.726963674532406,-0.03743386161301787,-4.0193969611359295,5.222142134305904,17.922727671575714,1.1231134884887162,160.73650715391062,-157.39690080211744,1.1350311868837948,-15.182397513010576,-1.4787412645464042,68.91549295280942
-1.6906376715987026,51.479660769496064,25.242149269909238,Sold,16.875065746594842,0.36517956085590453,-48.54636911409652,77.92191119576366,50.04047454498662,Sedan,261.30933027116185,0.8810385728999228,-57.63370676554192,23.56691850281003,-120.29018271301257,0.6867309268493966,-47.266526621881475,20.307612549171555,1.475428614442063,-129.7973883477716,0.41594620170661223,-100.9212423325713
0.42717362875857273,-109.39899168761463,89.11666935255073,Sold,99.24799251763709,1.1285534147644039,-40.47776697343558,-53.96497823490888,-132.64122064509874,SUV,-80.07598609220821,-0.4292951663996176,-47.18652682313946,-87.88962109257726,-20.87933059504026,1.733585560006895,-33.78168082543397,95.25747013382181,0.9854530766047378,10.270617080710197,0.5600922443767317,68.07255430296578
0.9523278983331125,-173.15730836254886,-154.65380126800906,Not Sold,-29.772737385951036,1.4199320605302723,59.95640534123646,92.98195220716892,121.9486289515971,Truck,-99.08215722155838,0.42537510698193487,58.136112571459975,9.056473717034633,39.08330787457013,-0.11332845397169768,-116.6557178199644,-8.484164766114912,0.6056448400774058,-160.79150532823223,0.03187757664197286,226.10042956404493
-0.9393633149049829,87.3982631457128,112.27068161964307,Sold,-78.22627039245297,0.6559679748912868,155.96341948609077,139.9408093034659,108.1726839135758,SUV,41.534595370651125,1.296533124205279,85.89866440661676,-52.56857970576405,-49.6776586524953,0.4264397820151842,5.595798453017973,25.88135080139721,1.3784205341009508,57.034484656960785,0.8826205556212801,218.84035466367408
-0.527129883196835,-99.9612258224963,9.104205047010426,Sold,-46.40868526986551,0.20889655613482616,45.87438418611938,10.28028116814915,170.16547269825458,Sedan,90.5154766643689,2.24997888700912,-154.23275267020665,95.95321511843157,17.362731990339242,4.290860692309037,-60.87118508258356,56.278694931937665,0.7612326932948874,-123.30990898496346,-0.3828608926921241,4.994093925711132
1.572009618587817,-15.629765747042107,3.565748252570935,Sold,2.771479448698,0.6211157406661604,-26.817491268251718,131.22815618684118,186.8626375734366,Sedan,-143.14522127071996,1.004155746050107,127.0752334744322,-43.43685082667774,21.367061212201623,0.6506803427819552,22.37039709411348,-35.92597481403142,0.08306608060357523,8.634567063475638,1.3896460326384337,102.31451479105542
-0.7439473340678772,61.30801891049445,-1.1602653279930313,Not Sold,-48.60633204756236,-0.9312706582360102,37.14907016545607,-100.08599872069553,12.326347284717471,Sedan,21.37442139514899,2.1770220224434076,-108.92685500658466,-31.450962984770154,-242.2227270453514,-1.6613015782421459,-103.8697061651245,21.296116150881357,0.21633866710244942,219.97905753659862,-0.46032736631023546,135.60972125605596
-0.5781646283812011,-8.142312738687458,-11.90204195605356,Not Sold,-94.04954848638107,-0.7684369622092316,-57.552123596570794,31.417419910483492,-187.68349450623742,SUV,-111.39296060854838,-0.01611009069771921,-62.01437814835785,-110.10273143115023,155.68213401838779,-0.6691266784181423,113.34153845603817,135.34110972403016,-0.07443468663582131,-62.05255100300199,-0.7950863830488006,-114.36481318480047
1.22997120877899,-205.49481972727074,20.557724887357562,Sold,-149.58350916194843,0.49371541553809706,16.94841128509227,-19.62865433200269,39.476715654546815,SUV,-80.92449277326378,1.3303698050269068,-78.47069832964003,-187.65530901790137,-82.2306400065358,-0.0801081340409876,89.79418505387842,-0.5689043917257515,0.4926562522201139,22.96750435419058,0.5219618881835263,-98.01951074095008
-0.307343880383093,-122.34878631446881,42.80820587333256,Sold,-48.78865030951748,-1.5527029982243592,64.75434146591977,-99.51922527987591,46.447003254598144,Sedan,-62.81900820680001,1.3431667317920128,-81.98861844378652,-121.86518861012104,-87.1929651771469,-0.5023227339739982,220.47602933239952,-196.38574855808798,-0.47750153584612254,-49.224231640108876,-0.5717537692665993,-151.17827134942254
