horsepower,height,fuel_capacity,age,city_mpg,highway_mpg,fuel_efficiency,insurance_cost,curb_weight,wheel_base,maintenance_cost,Sale Status,length,engine_size,Car_Model_1,depreciation,price,weight,width,warranty_years,warranty_miles,mileage
-0.7064609835702309,-19.931919310673997,-6.690484245779755,89.22410876731419,136.9426362300927,0.73040959983448,-72.52453498058487,-39.35289108531363,1.4481859579385008,0.24971871158984,97.9371302779794,Sold,-63.55879784682755,-106.15371458412204,Truck,90.50409812638031,119.59463094355512,-0.8367418653918957,2.0580999048487216,79.62637455667883,33.13392493315708,1.2760172831471916
-1.763246889560821,-2.481363753028112,40.42308666950042,116.4915001909337,-65.76800533372146,0.911132854907376,82.48235368276691,-77.43060070887338,0.8090622294344273,-0.8982229881711323,-172.65317683206342,Sold,22.325996350964715,5.2140400880452455,Sedan,-100.01716762645194,-40.417294966383444,1.3939432160927474,-0.3868586253351035,88.70024496730859,37.4467318093327,230.6513822925017
1.1458707781822766,146.13391825153684,92.60257894929781,100.19437061365267,1.5838628212038728,1.0476105660070731,95.27559210308044,57.7168573220764,2.013863618556721,-0.8473267400848336,-66.61058601854205,Not Sold,-30.83792689115656,-49.72771072718359,Truck,216.30317026755853,13.088307263336738,2.1510547171691425,-0.6365007869141733,-49.72464915534299,-76.45688938324878,-180.4996418133594
1.4300367060076358,-46.674355129887765,-9.10460607994878,11.171366761781224,-219.19812056886377,0.0992141608786718,-19.3184317463375,103.2335418437797,1.4912941017010857,-0.5081378693491041,190.01777124567707,Sold,42.83618637076282,98.67668752651215,SUV,158.6729200468261,-150.37975502721676,0.7259039302989002,-1.2776868873517537,2.2173887935548815,37.888314835865785,39.9151883754854
-0.40022595113291326,39.64478554714673,-106.08738970544984,-6.060937203125645,-70.32388890096945,1.1192516295052308,-46.86092959295184,68.18348830151469,0.15323636252886041,0.13189648226077427,102.61400992968748,Sold,179.30272297075118,116.63078686804089,Sedan,33.53663876763689,-66.10152904370945,0.2766358769472741,0.3331500019792737,-18.87699102908355,-120.1291890490641,68.4417659544923
-1.7883241275046255,103.64970362256042,-134.7752681264554,-6.837528592666385,-81.36976831036264,2.4003911793286745,-5.627981225561173,-109.64534121679219,0.6381406668805499,-0.789823496961026,-112.2915485324396,Not Sold,-131.55796897791907,-30.896475348963886,Sedan,-39.886526957840985,227.5481413330584,0.7544715513955262,-0.4106707014766105,-43.394735020469575,-59.247405482163614,-108.24296156562201
0.7654852948007682,-91.57427260888012,7.4138822893518235,31.160787891014945,-65.73867930548451,-0.07424024512215976,-81.2910466737623,36.67760344361195,0.8439348158588572,0.2544412668507495,59.844042460934176,Sold,-97.15950980486848,42.757994555581256,Sedan,41.61145709128857,-135.55629410898905,2.066112658820602,0.3676987100102145,19.745561440361183,167.25608957135597,-112.15409872011716
2.0100652325262636,12.679057745959282,-96.37644816922628,66.7575316624873,85.0356221012588,1.937408962181495,55.37167862653979,-29.005829317875026,1.2025095531768257,1.5605786990606665,-137.76805267601878,Sold,-8.84939477900621,-122.9135011816809,Sedan,97.44081434552857,140.81094046051567,0.7914849989534504,0.555955806515123,33.46096913306344,-89.05954952347966,-39.87988282112979
-0.37193745845281,123.77689222299458,163.36155840471764,74.67025899019696,159.00294022867962,-0.8483779685793769,-160.09781714861106,-33.12224928590607,-0.43817183408641835,0.04982828662622146,68.04280679185652,Sold,-12.737693750150816,45.73683087552458,Sedan,-101.15440398826732,21.12770151760434,0.9348421074376394,-0.04960242711330176,-24.620887056051632,-46.021475547495136,44.26166971049558
0.9703225231720217,-122.12305376004034,-22.76007976386594,2.710825028549925,-35.77691592995962,-0.13581369260102596,-5.866895749412449,26.742856113561608,-0.737601135940039,0.70828527178567,130.04917884577563,Not Sold,-64.04261252043455,32.101000470673554,Truck,22.76094832875749,13.101122372557331,1.2115951716611988,0.8676006003501869,112.67505693302134,-3.2692512550300936,120.41763721040543
1.468448187109335,-117.51578886042601,-47.209589741241736,-53.14881142618786,-9.581861584486141,1.5129213231181076,-112.23082123527908,304.39401112336594,0.39190443017669174,0.9337141787268266,35.939887625764335,Not Sold,61.36449497487438,-3.4646843434721837,Truck,-17.282393346541472,-80.3729946350507,0.1780995924540372,0.090120406715447,-4.461196993007496,-50.96062845103242,0.11281448631871034
0.949109687293238,-49.40600727156303,171.9035619959033,-8.412293695298745,34.89935347545029,0.18659773842604518,-73.77893688444559,-163.34885901644594,0.3712842353989897,0.32416387129020346,91.53468996634703,Not Sold,76.38947351201267,22.500262454527334,SUV,-17.11531645288552,17.280906664649955,-0.6993159635025376,0.3559791580624348,6.8936217688872965,99.41685686564884,-20.640562064468917
-1.5968409776110846,192.9939533923359,-102.65036993245913,-52.63002300612659,67.862516689337,-0.5354340037233168,-26.617861690441458,19.405798645854635,-0.034992518260636554,-0.3111821619622751,121.46775909199738,Not Sold,97.12696401278977,31.500210824746606,SUV,-102.1611798869533,-134.91300353911043,-1.0977246968078276,-0.07489192523062672,-112.77820565513115,-164.3160477116799,24.952432753999897
-0.5579331744256371,116.70483392311073,-75.97731772524288,-36.595890744936774,-212.68473822269814,0.1903545209996926,221.74975071976547,4.283694405692544,-0.7552883264476696,-0.980816569850736,88.83679863878882,Not Sold,-101.40755182584742,-180.03345502363211,Sedan,49.426305959416226,-214.46508705356942,0.9332585097335129,1.3684184523989524,58.527617061752125,-65.28087787500088,-10.226878887261776
0.7854882320053767,-116.22339275579685,101.72587753380702,-86.86522449413405,-34.1899841556241,-0.3898410641042968,-9.223131363643814,3.7395550051587825,-1.327438951647829,-0.9688030176564627,105.2968440829773,Not Sold,170.1590515807951,214.17803020320378,Sedan,-88.64043476023336,-29.236631999999315,0.742938564702047,1.515259754755159,125.3709455766254,-84.05169330998227,42.722449321508336
1.731882149316172,291.992528367068,-91.7357764590836,113.17646998593641,-86.08140631907652,-1.2029004080196308,-185.07727197229988,-54.13622406447378,0.35492592048898586,2.150970640667693,25.14142649385771,Sold,-107.95080001362369,135.50038680618832,Sedan,-7.570819853090302,43.57058137109441,-0.20721382594390947,2.585514360741256,96.46779701996421,-8.630430587663476,-92.73147159758402
0.6785944120099041,61.10241925466124,-157.8279387947307,36.67667975837317,49.37967869942592,0.46236477258486264,-183.81862485044695,166.7985726644015,2.8667748198880503,-0.4367801726931841,-196.34089104441114,Not Sold,-12.228184695054702,36.751082371287424,Sedan,128.9965733373097,94.77004236382342,-1.6293640959457365,-0.6640824581456212,-108.85597426190465,-14.499943350659017,-61.06464504457233
