curb_weight,warranty_miles,length,city_mpg,wheel_base,warranty_years,fuel_capacity,Car_Model_10,Sale Status,price,width,depreciation,age,insurance_cost,horsepower,weight,height,maintenance_cost,mileage,engine_size,fuel_efficiency,highway_mpg
73.85560918617404,0.45880945596174905,58.02011834365919,48.65124338992865,-78.18353602969634,2.6928434868454576,-100.34569294259185,Sedan,Sold,-178.60627488142683,0.16337340025355468,-104.4796836034019,122.47495847876817,55.11391871145316,89.12533513088408,-0.32126127294486106,38.37112844941773,0.6078387142552605,86.8332786115946,95.36658158804326,0.08591527572719704,84.46544112535742
12.038439999977298,2.610601955788773,51.52042519161893,70.90394598480995,-45.22945941254959,-0.5332433426016872,3.8720819805970765,Truck,Sold,93.68551846824626,1.2523305647304894,58.89761349669854,-44.55422345152583,119.78782685903839,-64.50362885152933,0.5463056274352649,-101.98940236502207,-0.23091183770009993,-21.30360247688005,-37.672889019032866,0.26639706596749346,-83.784273229511
73.19546847571237,-0.5403664015174402,4.36790784738342,1.4954815685308682,-82.13389579288251,0.18563065471272128,-26.88630153246755,Truck,Not Sold,158.38761648560214,-0.12099946645867167,-59.024384673491944,-11.27082883865036,-181.7315515398417,260.54040257104214,-0.06759677424991259,109.82814307777046,-1.2803868922122736,-37.850566757001374,38.563679957917316,0.5610085309408779,-19.163611688793804
-137.0063517206295,-0.049719992484303144,126.52687468240782,30.206396175920975,-186.72281848497016,-0.039545722022392926,-85.30464401073567,Truck,Sold,52.50794400431417,-0.43662684406210506,118.14925445969244,-103.46343260553408,-50.50532613100429,42.918235426789956,-0.7304391364896594,-71.87325257281267,0.8247956668130825,62.49591130419368,-51.498520630601185,1.573154404255407,-39.65096442930091
208.4858508574463,0.5141256720371092,-28.881221315210592,92.73878725132849,-79.4609330059223,2.382186378016471,-116.34413598883324,SUV,Not Sold,175.81073161764542,1.3652928540462281,-29.14715786288818,25.31846023456791,156.93696968714917,28.838289708324577,-0.13370526873898614,-163.09420209484577,-0.18750023213440709,30.886968490362072,-131.60754490183902,0.9144900349111642,-196.80689201831305
25.435852077768782,-1.1220599208201367,165.934696523934,-71.56094842646185,153.78158235901455,1.0863629807944906,27.072559808435752,Sedan,Not Sold,269.625937157289,0.19258266491603002,-206.6187253292036,66.17374542913961,177.78894020538647,-9.114321320582231,-2.3948158341874515,-106.52221257342936,2.0500392107059726,-40.60447936669952,-72.35181612725845,-0.504020429565128,0.84296211756548
-57.11693164977715,2.7297644735138245,96.78342990869855,81.03115485186412,-1.1246059410706448,0.5928977450648778,-123.37891664994972,Sedan,Sold,6.812118103191624,-0.013525857974058364,-22.85621767130997,-29.714661672307248,104.3987016746999,-91.95702182836347,-1.176218700975305,-181.11996376090838,-0.18587210740460403,-96.43966092135838,-15.15216478353195,0.5529434150918202,40.83150184041026
-107.01824027283978,0.6433324101509693,186.26351226827407,-90.85840569961634,30.940427490275557,0.5790950640378829,-118.51473719364232,SUV,Not Sold,-67.52353677299543,0.935226691717732,193.02307796026648,-142.64372243999034,38.43073633198077,28.355126160597504,-1.1859863804510353,-72.94182271472289,0.898115638178034,25.591831517244675,113.38940675632966,1.3999597063647597,-174.89277367341555
-100.61149093518165,-0.7636634366129215,-97.94510032036843,-48.04697416973725,-53.487603534908835,-0.8175160955087495,2.0288946682701807,SUV,Not Sold,69.68745152624298,-0.6479754524567433,142.57315726417116,35.50106907998993,78.34738944456086,-212.69644805389842,-0.16843994087301473,106.31812603401339,-0.05842090139794293,136.00222824684292,-93.12829336218539,-0.38676664166441754,-37.50212909711122
80.52224976609284,0.9520842581730177,47.71422406640981,73.93711844358809,25.41997559649925,0.18779596012375666,60.44902238275658,SUV,Sold,68.77820932903307,0.5003380968611543,74.57869814375287,29.407888157981343,-201.55016820675291,-97.3633763577821,-1.1157353041136042,115.43563179458485,-0.5914886168650799,-82.29613816529016,-62.44254392592925,1.0316603403900522,43.14253621121323
