weight,fuel_efficiency,price,maintenance_cost,depreciation,warranty_years,highway_mpg,height,curb_weight,insurance_cost,Sale Status,width,wheel_base,length,fuel_capacity,warranty_miles,engine_size,mileage,age,Car_Model_60,horsepower,city_mpg
16.975457438285712,-0.5464754431665855,-249.75397447104743,8.897124635026463,103.21860950693471,-4.71870280079184,0.8273797252658222,0.18814960763307992,18.586870009536014,-0.182664524287223,Not Sold,12.093051175431496,0.4619786120212381,75.55605014478554,57.34070885271409,1.2199428910373034,-20.69649322670109,201.1476581704592,-213.61346922776846,Sedan,-123.91242704377706,47.58250279987469
118.15574618344368,2.7438475572293957,152.37528204599315,-3.9752838896273515,99.07812869221108,-58.677207786437066,0.6947568763905598,0.8735461607400168,-127.51993265568606,1.1294257845422342,Sold,51.02237604938145,-0.4282460749338127,-22.358408224744593,-111.03706295067516,-0.900626596064078,99.13908384498212,-48.37103249091147,38.33696676371671,Sedan,-82.56831802208939,-86.96436597039663
26.991644536119285,-0.045676330306306245,-118.10721589783742,210.014589971806,127.10389897330639,-92.72543804895807,-0.49810787502948595,-1.9831517745401883,-34.49690598500401,-0.5223207668264567,Sold,-119.59562989098178,2.3300614512974906,177.89339956337048,138.74067818259903,1.9175364139917601,-106.3406944941218,-48.47335647999647,-49.435432294109695,SUV,-163.78180857439827,-27.884124012254567
31.740546793989193,-0.3043005276695856,-43.99910270442483,74.77260816599266,-9.349481367181953,-22.24570756038719,-0.8291515257997992,-1.0469430191047706,116.81173946115084,1.4149505573792165,Sold,52.22086535980068,1.3080179059114918,-118.58178772644052,30.13108141568839,-0.30587178310100505,112.09079335413088,-45.136799086112035,-50.85344367545088,Truck,74.36644571882073,-20.450519248580424
269.7509208614939,-0.2065965315553533,31.628185888767028,16.2918047811175,278.2211352017623,13.555310398874418,0.3835333530870404,1.1327853934477599,-46.0606989783674,0.39926820796026713,Not Sold,43.295044239545525,-0.3102425734983503,-39.1310328947444,-18.863683149620638,1.4903741983328962,238.31009352218092,13.910976517993095,47.22990874161804,Sedan,-30.14430133100266,-217.49529961674943
-29.669324197970294,0.9900898762770941,40.74139652020018,120.05047442651207,-149.4407648494589,-265.68076731197596,-0.9567740749289054,-1.4794268894122888,-80.33422991798372,0.9586618175903656,Not Sold,43.350980492299016,1.090481692542971,-126.6467367230723,159.42074103751654,-0.06649234480723057,-131.60745983720042,-91.78375258980077,51.76455535736398,Truck,96.82934061005874,11.072436028698577
43.62655865079749,1.651114989416323,76.26241963908022,123.43282968837197,47.02211612218637,-220.8585810752381,0.533579847998773,0.8393646035472542,98.99534644102906,1.5092136814762824,Sold,11.945133591342632,-0.3780795159147299,-85.66029982254632,-17.264893504039645,0.5144795161895244,-12.650894512518521,-138.4337487141641,25.61898714086151,Truck,-228.55666376550494,100.18167275608276
179.16538942752118,-1.0703540461456023,188.803902172896,76.50579006413054,98.44693852878478,6.480159771374525,1.0304513209417567,-1.7984178689435177,-150.49338308989545,-0.4714071649968063,Not Sold,-61.046069873100464,-0.9187198160982141,-3.2038623315297685,-90.48464419024442,-0.06109182110040392,74.07519724323393,14.72477305083055,11.026430767353498,Truck,-64.10830962395518,102.99119871419688
-105.42728687859784,2.4103039841138374,-132.63550150901128,50.98861015813344,177.6632504895405,-78.58375280703697,0.38971969923560407,2.2015525766369293,4.016767059462065,0.9516372777177072,Sold,111.0670991256842,2.7165852812639755,-95.99277059799668,-21.20622893708186,0.4204548883103937,176.4908003681215,70.78866561263769,-151.70241303851273,Sedan,43.410725292381144,32.014720520454844
-10.129735955161973,-0.18303479892466878,23.415616518757137,-10.898485560221898,-64.83286278720391,-39.03066251867055,0.6750951661808675,2.0000764072912363,146.42373853996733,1.3602939577897333,Sold,-18.53326088918333,-0.13593190526258547,94.52075191043275,-3.4344609053115005,-0.29920727560432536,-104.03506562455922,61.044141122080276,-166.38975109449302,SUV,158.00221142056833,-59.05778501576343
97.59428757567112,1.0721103402173595,125.99462641497156,21.13581326492055,-12.073520436648726,-44.398230260034744,1.7107783691077816,1.3130938878437273,-53.628462343414995,0.8201891861175481,Sold,-80.30546152034206,-0.4716676213030324,77.93576863465942,-41.32264183079177,1.2199465015198754,6.79128858888031,-4.7376656603796805,155.49851843673767,Truck,-163.1661972098003,129.87597090414755
15.769966164010366,0.44458629586153414,-7.656785898865223,-25.418904306914232,-119.15859702797842,-94.65083494784244,-0.573450274632155,0.48831278339138556,-6.358314131894548,1.7070012930016025,Sold,79.90272039499878,0.02344809826050087,99.70985036686561,-100.58662169754436,-1.0758856652007271,-45.267438054140385,-56.93979189932985,83.06213740353911,SUV,41.78105678566675,-22.58793024759095
-46.6118978867221,-1.273366226944518,-89.83175527475986,104.31806888554745,30.18494239485558,-88.82784495883811,0.39973994492349535,-0.5062826380256892,-2.263037262428536,2.1114286573613303,Not Sold,146.4432507219945,-0.3354100606375251,103.2625426792396,-33.39391726092973,-0.8777627820822433,106.6338420715724,-33.13276677726661,-20.14490479366122,SUV,57.16531520367912,-245.75118786655125
-206.76142384721294,0.6404657156689125,27.189922702798803,-37.306396123467565,-122.24431351244837,-215.96101962027734,0.4408172880059874,2.175995796751217,216.8915090122411,-0.2253732948210003,Not Sold,-45.57796768513591,0.9452328616939912,-63.05404989459385,-88.92553413600758,-0.3442556077807867,-55.33989671249676,-116.22745961921923,27.439640537061084,Sedan,-7.268119716069946,-78.58522588962128
-61.100118388374916,-0.34533407367766417,-73.07748180602647,75.38451764630145,90.72122991312939,121.5389315768191,0.4659249487725859,-0.7177745566957447,218.68758801033042,-0.7289968371238855,Not Sold,45.8056046539213,-1.52938745343539,-82.31670126656903,16.533909744593593,-0.320683849895223,64.3805956313152,-237.2254413403033,11.37347906725378,Truck,-94.3751699791471,-0.07842319432917125
115.07408834489097,0.030573615703464674,-80.56412675652219,-86.19860745361055,-26.483759209578643,-86.31089904451106,-0.7284790723472578,0.33245594279726576,37.13343123241557,-0.6641177906690985,Sold,79.45183158590939,0.23124721080108884,-96.61130049428608,-133.25929383204976,1.8448240880339148,43.2887448841583,79.04987351617991,-160.79125021536842,Truck,4.504967090902038,99.71830309717966
36.31117802627909,0.18956462644264374,151.9633428730981,229.47659105683326,17.901428484908376,-73.69212861993523,-0.22381976125589434,-0.38449601043758336,-162.9410335137753,-0.029128356571238107,Not Sold,26.77728355547591,0.5309261686661528,71.61845715222154,-106.14860280510587,-0.2213894062232374,-20.254279371652277,-36.760079340419146,-71.34293310081604,Truck,33.04712250047088,-34.501744929372755
24.061941743749067,1.7731499646199451,-78.68599182286327,48.973114172378565,0.6404071004209103,65.879861819782,-0.9236673534441058,0.10388739470424274,59.96872824526059,0.11339224214482779,Sold,186.2773667717577,-0.18707997840031798,-0.2820122439996126,-58.18533366637742,-0.6257905954385774,81.99066503703057,50.29812259032111,120.50507819239317,SUV,146.1833573953749,52.4156616058067
-112.12051650864083,-0.061635857142775884,126.43303350279034,-52.660240507839795,-2.142054445813117,115.91640776739315,0.5225996703585277,-0.4010834722607891,144.08620558379826,0.05484363767834867,Not Sold,-3.607372497159194,-1.3877691746259881,-24.7308325291684,-22.886542858187823,1.007937390065704,242.32379751599976,-2.602281031728875,-130.97558592685024,Truck,-169.60825144241542,-115.98911855819325
174.97091408096486,-1.4667858396444118,-140.59784201819582,11.472840207417462,18.284763720287124,64.66316794391503,-1.0121771398700792,2.2902178972840614,133.73021960708238,1.0478077457144837,Sold,25.547397384448466,-0.21428550400011426,96.36762730538693,-83.0693330544844,0.033096776477306133,95.66170163045255,31.820437917933912,-27.093242582194243,Truck,102.82530624853703,4.9144471882429475
-174.05717802787456,-0.9324616886126434,120.35676003471607,149.4437418473164,-84.95647578572219,57.25583493767655,0.039842974183572334,0.1888063477744358,-80.36523155437732,0.3930742934370401,Not Sold,79.99520371823223,0.05210571200483922,129.84331469961597,-18.905275370889875,0.7609238869273763,-27.055132031526895,-67.56822039442658,58.952430505250966,Truck,-193.017612352939,119.51654099851274
-110.57638058725396,0.5287310430538049,113.04179859153487,91.36379375961727,33.4021944172772,48.591289967974646,1.820392021441773,0.3412052589242948,31.723332505287406,-1.855361890648441,Sold,44.172984430754305,-0.5712800785412795,-22.187662158050518,52.235821377618244,1.6653652246929471,-103.08829175912066,28.937790500738874,33.4720803819481,SUV,-39.37761925855746,-28.69476337191345
-187.6174718614125,0.387569478056096,-6.913568113886657,37.37957095503378,-70.1365879605752,177.17413421447793,2.3822781510487205,0.8918650452758676,-33.75039945209463,1.2505448665514503,Sold,17.83161239943108,0.18892524943387828,38.85277333618759,-2.1575404849909874,0.7210908634741406,61.9695050121438,39.08778357536655,202.3369437113424,Sedan,249.95217282349427,143.60381097196412
47.85530207067999,-0.9876164983690079,-66.05213876552699,-98.05199400322864,-173.71702857610126,-85.57846676462295,0.3939794509364822,1.2834201414762274,-40.905471364673815,-0.31365556353851415,Not Sold,-112.93944933810785,0.5965619023336645,-67.52492800063433,56.52279181439209,-0.5603108113704446,96.32391466401714,-117.68278066945442,167.30136194255005,Truck,-38.41422396781245,20.35525385613637
-69.77925393080301,0.355420783756206,-104.71013667648936,-106.44633740335061,103.01411250776252,-93.87284065143679,1.3845189407979002,-0.5380596701400168,3.224700108597304,-1.0487554225885596,Not Sold,-63.53549107299974,-0.10980280175865623,-258.437742803202,-38.58101779079541,0.35012794508269174,10.366262155322294,-48.003919111526564,76.58402493964644,Sedan,-73.68781632796862,-168.6003606861099
-100.20553749754866,-0.23542141637735584,-21.075616334426734,-71.62698327989087,-94.4087929758557,69.00417892676386,-0.4678199870093553,-0.24243629279179524,-144.00396608246575,0.43550431156616953,Not Sold,-90.36078882330544,-0.41030134178067434,-224.11098154924832,21.084854214387843,-0.6233545434236007,41.92588023734951,-72.83396510350731,-20.892922030349773,SUV,-298.3870490151644,126.05675228435696
