depreciation,warranty_miles,length,mileage,fuel_efficiency,price,width,warranty_years,wheel_base,city_mpg,highway_mpg,age,engine_size,Sale Status,curb_weight,insurance_cost,weight,fuel_capacity,Car_Model_19,maintenance_cost,height,horsepower
-1.0123791933531447,-1.4290056064066723,-58.32711527157202,-178.5539549835252,-68.58042771103563,1.178624650093949,-85.94338541885702,67.06189856186691,0.045702477066597504,-49.74001584775486,-85.42192872996009,0.47342889279235045,21.77900193633783,Not Sold,-53.24586191010062,1.2470979661848525,-45.07655042363239,-21.377235334235696,Truck,-22.708827820649095,119.90289743206037,59.49484199732712
1.527370086854592,-1.5622501543075842,-67.10930675276559,-47.830500971321015,88.53677115660086,-0.5511651405129299,126.21778139955669,-151.63996343866478,-0.9968108529838899,-111.31274726820202,71.62812561468334,0.8289460753077693,97.18589298169348,Sold,29.35046883383115,1.9412214654708315,-69.73595000941665,-64.1431719515288,Truck,-154.71526603189702,72.07024549117317,-160.33239837644345
-1.8439399755262944,0.5666709694975008,59.154348587306906,110.6436942892826,10.855095624992018,1.3526846997718531,-17.038004726930442,-19.285453290344,1.0299119091886217,-15.267047861472758,59.384457111399605,1.5885548861095038,-117.7051153508477,Not Sold,74.17894022972004,0.35614248386554814,24.8333918132359,-123.93108522864122,Truck,23.207912268189414,49.19439042752713,30.142328616714813
0.8701427308889154,-0.571110252471143,54.94734865111058,44.46095234538452,94.34833761800266,-1.6920669240096706,148.09687716831513,-41.46650142800317,0.3323157053039223,-98.099898996313,-140.7807409924779,-1.8968511995879545,60.48368095987823,Not Sold,79.19467083813788,-0.41493553364587327,90.22807194584826,55.312872154261996,SUV,180.14184317409305,83.16985310397783,119.73307715348068
-0.628671090299321,-0.03420121932035473,-0.8285360243503616,-176.76015137924887,-55.74589324357072,-0.04199206181120948,190.06094471003829,-133.37478540538922,0.014751046786289652,64.70008416945794,-68.2734100259654,-1.3538065676448277,-196.28627185320536,Not Sold,-85.49667662772617,0.4438712738482772,42.76581473875712,-228.81934487459165,SUV,-94.9508008039445,37.16217954115591,-12.025548914750564
0.9228957626914377,0.34370320235084967,4.624281817135017,13.573289071193804,12.461892464258518,0.07945760104902982,107.35282302671978,192.11410110947384,1.6242839363402692,189.62279264860084,-111.27579510737829,0.2181990988435667,-127.14769771596077,Sold,32.389049766725726,-0.5239502107511083,-58.30869947255894,-189.5452112770872,Truck,6.410708675486827,50.9814313569747,-17.285014455397395
0.9371372415626118,-0.08201586488815571,-78.90354130579001,-75.86852093695346,13.06714797607654,0.6514250846447576,-123.54444553272994,37.80291031960438,0.8498779297118115,60.46975215745414,-42.402451807068495,1.9954561884875788,99.5720877510886,Sold,-2.735164901219428,1.6053094343079304,-208.0674273264028,-60.262527272547075,Sedan,-17.072812533512696,-86.2271982966428,-91.49038749688327
0.618670919592606,0.7468689184309646,-12.848852310773307,26.90541368777576,-219.82664331218186,0.7232863050514694,-192.3384541779693,89.74539494915014,-1.2557439835317785,154.97520343428474,115.32956976018185,1.265346532884223,14.050120400172952,Sold,-238.54116459225395,0.36931509373781524,79.8511288372104,-63.370739471398764,SUV,163.10192386114778,34.00489538698747,-16.00927722856367
-0.12074884792374584,0.3573900798422897,-29.379310189941005,-12.74179871146252,-184.84528729432682,-0.5121274007721585,126.81468351376056,-80.90096754158958,-0.9971809144496806,-151.16690537873777,-179.21479891784088,-0.0014051485720806012,88.36947211430832,Not Sold,-188.7893873530217,-1.1041696236196905,69.51739225228705,-227.87094181592752,SUV,-77.57461726614827,-26.464031760791247,76.64471363575454
-0.23127175816788714,-1.5444550380066668,-36.71695886191887,33.3219573941175,126.0031743726064,-1.1973425925483694,6.0648038038330485,87.2603135198832,0.7214101242103482,-88.81244675830416,-6.250371630760256,1.5444938147718548,-25.576289510182665,Sold,-67.18213901809699,0.6973921201053339,120.16955846463573,-11.797316931227671,Truck,52.10815387030387,56.6573952797788,31.781976991258396
