height,age,length,width,mileage,horsepower,weight,warranty_miles,Car_Model_2,wheel_base,maintenance_cost,warranty_years,fuel_efficiency,fuel_capacity,highway_mpg,price,depreciation,engine_size,Sale Status,insurance_cost,curb_weight,city_mpg
0.5086849948403033,84.32122199896153,0.3467167325480673,-0.7437963167126934,-20.53450474396628,-23.255693926782556,279.7626125943632,39.787010799760814,Sedan,11.313728711297916,-24.40458701875557,-63.74536794913368,-110.71165930790738,-1.78079530575287,51.51523298229333,0.28198332673827703,-110.39700706394353,0.22383991824753177,Not Sold,50.07363341557257,-31.49906453900691,-15.376425113638307
0.23998431258240266,5.874920214399594,1.0118112004567692,0.22090386403533313,-0.6302616582445537,62.808815773542136,-100.51397465802961,57.77990335533288,Truck,56.76570147788964,-30.504886554936444,-287.38091026709105,-17.615104391582147,-0.495862286378698,66.60085313430663,-0.3203082145731083,156.79365058499747,0.960360493526834,Sold,73.79299057877688,-218.2088068500396,-159.61031003110278
0.16591004766529688,-115.1223495674991,1.4240776573533964,0.1917571910903329,40.08315679511436,-55.67986090013092,-18.40263098638414,144.04058940169767,Truck,2.4842543766734186,90.38032429157494,49.02437542676628,183.70153071871346,-0.5967139953528409,75.2765026156625,3.325955204135723,-1.3543344395527215,1.8284606315877296,Sold,20.347740590199372,48.211517785328226,-6.246679405548614
-0.04181351695245139,-47.41533325724126,-0.5497975084244242,-1.1038509013041287,-15.035903388465524,-28.88159700637145,-50.442816918696245,-86.8668042690085,Truck,95.36689268516244,34.2050937591457,-185.4223009641236,-109.66676649876813,-0.2744179671976177,32.76403747291574,-0.7307318514168029,57.023086616299736,-0.645037356097707,Sold,-58.83177162928354,171.39238560250774,-35.6627319052398
0.41296482732158696,8.501343499829693,3.037765394402133,-0.5278853792760835,,-164.63060421059654,-245.79694692967072,39.74526871061963,Sedan,-30.329591699265574,46.35909221436727,-49.433916641905604,-124.71689483595027,-0.049379006188014475,-190.5074267281107,-1.9739183135461018,-14.054223893607498,-0.1881717703979921,Not Sold,13.907048052442397,196.59926794904575,-41.204849091486295
1.7961639005649195,62.507077476417706,-0.5426843145620484,0.7535596563355238,-0.5912000050940901,81.81070627141665,56.23316631736521,11.420489305439267,SUV,29.63114209147122,44.90982384575663,110.30419062620184,-46.43209325462993,-1.3724308015219335,35.28748062566862,-0.23909618690597725,106.05228995491247,1.0125066703231327,Not Sold,-99.94289025231782,63.969026566744034,59.137444053928604
0.6887601465976837,-64.4378991322201,0.3289566258803101,-0.1253400774608859,-40.339227873358944,-44.351009807511055,55.383044618065014,77.79542074072498,Sedan,-75.49195138484478,149.42010266510556,-85.55182096555174,199.8877958897967,-1.0793338436945423,44.691206174973956,-1.801528443304876,-341.27034877553655,-0.5712874022162258,Not Sold,80.94464740482523,157.458517038765,35.20183693081936
-0.4328855485815282,-145.2306431109506,-2.582497012396913,1.1862749313366605,59.106514681005166,167.45259255283904,181.26010803046765,-14.376516979025144,Truck,-61.43874191790908,-64.41919005504143,-38.24499560549987,40.785849604540935,1.1198542340516786,-140.56638665380788,1.142781384962977,58.16577511977379,1.0819831849727637,Not Sold,-12.605261679507636,-191.7193914711555,197.68169148690063
1.5725264998889792,-167.4533020196207,-0.6689452403363294,1.8118850611755273,10.617061322098968,1.7741751507224803,-64.4403075039497,-68.20558069519726,Truck,-82.86626545023796,-216.64232307000688,1.3189994584849014,-32.60128070620707,0.8443579260946392,27.837401888488234,0.9920858819060644,-131.26757852696295,-0.18862115179604488,Sold,81.32226945450819,-153.66873504606454,-75.80775785978648
1.4396896760041624,66.1310073887664,1.5156766443684262,-0.6496675469520294,62.099504624349045,-77.82356078014242,-83.36016394104854,178.96493315121208,Sedan,145.62835447875983,27.259619270740426,-11.908366171937706,148.3763119209137,1.6413195401503475,80.43309681241942,-0.21221781574116416,100.44605782590415,1.3198073175026672,Sold,-50.260803618897064,-67.10842283627068,-100.5980303108555
2.6735818625824286,-126.43931557546307,0.6271161857715265,-0.3083942747374311,27.428567551068927,50.05481299569542,178.5608481117138,102.00338617047105,Truck,-21.000565829592137,48.30707340166428,39.66604444405275,-58.331969794145486,1.280021741712691,21.65352436991803,2.0288552262845254,88.18496205151037,1.2492199758607043,Sold,-39.457919965839665,96.53828587631165,140.0681258098132
0.9224662724277666,-21.43201402101445,0.4592519991032237,0.7250150096377854,228.35986413768237,222.8667419283012,-84.61876636896612,-10.40085069541302,Truck,-160.60128604991695,163.37660969819257,47.71407431492729,65.27232391861041,1.0866595714359528,32.33379687803862,1.4593928730016172,51.89078916570434,-0.9711376173262183,Sold,-102.95893502508078,-110.19636868822144,-267.20855429225844
0.08056017739576118,71.64175705885744,-0.35036993324816984,-1.0006436080750307,-24.575516872745617,158.68911754050563,-60.10983240506075,43.92502266221406,SUV,-93.10467251882906,-18.52557374819453,-17.004471618038167,115.29745550039736,1.0277904163781646,94.0146948421555,-0.53495981662107,29.982693456004306,-0.11677446957236218,Not Sold,-92.6391252137086,51.43049384065284,52.448487023285864
1.4853912912365113,-56.49978724754134,-1.4736880268106831,0.07999154599810654,144.2324432114877,-115.29894462855539,-48.83386370754931,38.73890606011882,SUV,165.68687966262794,-45.6393182599346,42.50234092534795,24.553597640175013,-0.08218952103165,-101.23030006260892,0.9122931150429516,53.67031694373493,-0.877027200302543,Sold,-32.17423415433744,-61.23181123664477,24.939743240925687
-0.5937329728639413,-81.64701775198866,0.7606570741063297,0.645418238373648,-136.28313220072602,145.1580127282987,18.721700162246023,12.593159793816161,SUV,66.64183567999433,127.15661764003701,-111.20910654649062,-176.18951922392864,0.5028078967436846,-78.62995035695701,0.24129247896059114,74.39620387689745,0.5846014595039558,Not Sold,-124.57951614546978,54.08345615579301,-89.12762532582931
-0.5102014783693979,145.21229352206328,-0.4894255515680978,1.0378376770893687,99.2908425510265,105.75425969783436,-13.160056115342886,-72.94993609540884,SUV,-78.46222321537752,-18.69048647885054,250.63245410417693,66.93397827281233,0.9217521326694678,79.06859338164462,1.3116918654335712,-215.32320359915005,1.0793018347006504,Not Sold,-15.786568950470151,-183.93819134538407,6.095901820060169
0.7196211460460704,-51.02223901901171,-0.9725335733050782,1.810182058547518,-102.04186192574171,-24.13201544489633,14.67034122119859,92.72353466530838,Sedan,-66.37750406398207,63.023499865207036,-33.102292477526454,-31.955778963057497,1.4839548871849877,128.48570690631948,-0.06384726222100146,-102.73301299547522,-0.7921897361898886,Sold,-132.5816438676864,124.60028704031095,-18.54152592569868
-0.4076688307005176,36.48591249814688,-0.17011817698268994,1.5008719289061687,71.64838673708796,15.26499121251378,-27.85231754941363,-54.3347500432074,SUV,-5.766959683896841,35.6841263903407,51.31516981042488,-148.54373717676208,1.416576583171525,72.9511452866112,2.4762550681256785,92.37170907694035,1.6421375722429858,Sold,-137.44697885853893,163.7710746622088,67.19663557779369
2.1587442193909676,74.83949305425044,-1.715413663165573,1.223081594361441,133.764088325905,-127.11854100108016,144.71980380856274,75.80652487598792,Truck,306.90801827352925,88.52987960847477,-60.84640948781532,44.14365216121242,-0.27668529275413417,68.74301091395871,-0.40974635130332276,-73.72874043134316,1.5560013675863156,Not Sold,-6.13460649216878,-20.091878779118392,106.56229481972477
-1.4240335302251776,-116.30616817321535,-0.04779558833480679,-1.4335236662000994,8.727884183624036,3.0366835012517814,69.61048005925213,-173.0920108490261,Truck,-135.03710664332053,80.72658379799248,-133.1273444566846,-5.866215912685743,0.38743307692287393,-3.1576326876619842,1.0599968068188463,15.566711435638869,1.0281422639239652,Sold,158.11763054245003,-57.799811890940255,193.23802836272813
0.677574069538389,56.79334085581065,0.8067191917660116,1.3375783776719428,-13.223011921038102,70.27591389947801,59.05488660849826,-137.3823289552476,SUV,-24.078263393503054,-44.93121373092557,118.63097830635408,-102.54234591068834,1.080239539864193,45.29132236408041,0.389226811726668,111.44348176319538,-0.4592995256497425,Sold,77.44074715588533,62.017164361401,-8.475644385464582
0.5893733955002003,96.72291773893441,-0.0036716337897907403,2.122549050545608,-148.46718429488675,165.1810773344558,67.06571803854845,22.116092811066057,Sedan,-153.14075157757932,184.80992331598964,-188.87255209046072,-237.11841316599882,-0.02944742876841655,-12.785807410449717,0.5888853370425815,-13.47413993860697,0.8278427233009937,Sold,8.593054707585972,132.4941439852546,-69.71039676367398
-0.475796408818135,-5.861527881651905,1.8159112189676585,-0.2759095224468374,15.410392256967754,-66.78040227717861,21.71731812533328,54.93232012898749,SUV,-160.04480300679592,-56.795551933939215,-149.6812136101702,-20.770841882351768,2.0586461723885825,91.95957016194572,0.8270976091592213,-85.98018536920358,0.9755753204735255,Sold,-40.0341664681705,-11.920822875476313,182.26427681325427
-1.7568949100692595,4.898641401752032,0.21920265882649703,-0.010186335076931563,-45.362285993051586,-115.88535973047335,52.873565418498934,-1.255794496517949,SUV,-179.44776398480386,44.21432882353384,122.90747752946436,74.67787431204212,-0.05134500377096585,-129.97530192544787,0.88075652348154,46.259497925486336,-0.09040965139601675,Sold,-181.36088456570977,-33.53014305473255,71.38363307490884
2.389786902191561,238.33606344731012,0.10535958208353391,-1.2209519459952454,-276.3724392167534,93.1496843256392,2.6556033771113676,-24.01735885549961,Sedan,-40.74573062474884,171.86565639081866,103.42040886654591,-104.27338957638943,-0.7860516960995555,182.14107252131546,1.7998426858910166,14.109310269163108,-0.6573985308379477,Not Sold,-48.20220105897391,-185.6535987431365,40.260137858994796
1.702670001979435,-83.10771240729254,-0.2848246316922173,0.11736708808541843,-50.6627004784975,-65.84703973393256,50.51331893088735,71.07108087529836,SUV,89.74904013191936,75.22727681132586,61.46587955925851,-191.56955206459736,-0.7815816184771877,-99.36611364777725,0.4284686031656235,-7.958129483146552,-0.3335260549768941,Not Sold,49.367086889370135,181.10879648575659,-70.30370972206289
1.4319168735348449,49.90845298161426,2.0645717155252368,0.3104839651445672,-20.753484094202193,26.973247474713897,201.60840643929953,-74.52393461777952,SUV,-73.82781697868606,69.80168922571973,170.68011084017297,88.186606837106,-0.25298293581923526,-121.34304888000331,0.9510524769890036,-134.32926883095456,-0.9878857916494308,Sold,43.21775863755979,227.23225712516367,-27.727927074842622
