weight,fuel_efficiency,maintenance_cost,age,width,Sale Status,curb_weight,warranty_miles,wheel_base,depreciation,horsepower,highway_mpg,price,insurance_cost,length,Car_Model_55,engine_size,fuel_capacity,height,city_mpg,warranty_years,mileage
0.3831485609377937,0.1752608927552058,67.4305709995655,235.97131161524817,0.3995758023093032,Sold,88.46960223541146,-159.24836852265904,95.0924454902956,0.5251772372303799,39.53199938666291,1.036483686092988,-160.4615828952944,-121.61629201921768,-72.31758669288408,Truck,-96.4244627683395,-150.7905087543133,128.10789692781623,25.890609827748506,-0.4593710784238296,-27.420120377538144
0.8311864969826191,0.7341013026185128,-25.95927311725556,88.10704030574392,1.0124073936205222,Sold,-18.780504066610277,-50.77414486191578,13.688431288430511,-1.4197085644705414,98.40655633212691,0.22126477605485206,56.14177667832486,-159.73324573608002,-164.89372147438078,SUV,-14.650037421083287,-109.87877182049002,94.81389683827184,-111.94884037399042,1.7507944341538846,-21.300583087736776
-0.8860300894358155,1.7203330246637691,111.69783983228045,-19.779525004881716,0.005531764315592214,Sold,2.109560715097535,3.6267684391076305,15.194111227907353,1.5235632900708531,79.17335363587594,-1.901909452480985,8.897177923974715,67.94308072206812,161.32569234247993,SUV,146.53570634796492,-73.35153978762517,-142.90642612486144,204.2108996854763,0.029950793110955776,88.37161945206648
1.8514017889064065,2.5746903831737495,-189.1744223827084,113.31570141318406,1.9988796814074994,Sold,122.91942264271202,36.898544714219156,-160.05367146249313,1.6324585247035932,80.1914123508011,0.9182749161909765,-23.210974664415453,-144.68526022975746,-139.27329230417604,Sedan,-80.48172479962871,-102.75192374378805,-201.57079389675593,-4.886388678489567,0.6878665653243808,144.5218755644127
2.620647965981389,-0.10307672860951378,-185.10675782010492,-91.23937838974243,0.16949228113954368,Sold,107.22494972127647,77.51767977118865,4.089769492407774,1.120693119155597,65.93972383918224,0.7421520855707294,12.046195576236984,59.89234003000406,98.7323206145974,Truck,-38.080515511585986,28.213718693030586,94.68238643756246,-59.7666573766836,0.9882166185172881,25.973045806664924
-1.6316606878172824,-0.7329440440118018,152.0700243196033,114.04245249972615,-0.5764457713236053,Not Sold,36.52625117018308,-71.94463288686158,126.00356841636004,0.17690379700534573,17.686716824932404,-0.6027291944260301,-162.2932415423369,-164.66780220598528,235.08235762769675,Sedan,128.3851030519886,0.043483409811571117,-63.92150730845563,130.01959318202842,-0.53224026625166,41.59073490498734
0.6547563378613743,1.011327959377468,-88.38339517770201,12.185388886266688,0.8513139410352579,Sold,-188.56260172435685,-210.896853140789,89.20713107057963,-0.7695551359202797,40.03857396995743,1.9458376149825694,53.56804057041716,29.339763500460432,88.92818114659431,Truck,-116.8468982428482,59.57637999799782,-59.17018906932194,71.27313945760058,2.0965389775361256,99.05251744863442
0.8663217443757948,-0.13300669879609228,-127.61950065949253,125.9021477249784,2.8343416882321204,Sold,-70.6738477321181,-46.79489168559816,106.19782216947497,1.7897798211422102,87.24146320965184,1.5343152941519258,231.8237639123216,-207.2613846901338,131.00615340019135,Sedan,-172.11563783493085,198.95346347787924,-90.37070601457971,-13.264825574363904,1.3639079381794645,167.27449384359028
-2.1709258128559603,-0.7990312563464147,-86.52655298249209,-79.36062947440783,-1.0165380015584693,Not Sold,86.23256455551585,107.64096167631867,10.151365583357737,-0.6726455257774487,56.580995564638705,-1.0046182912379322,-113.78775901823785,131.28608957448472,143.76843237562446,Truck,-3.081281619761396,129.95846610419713,29.765868025318596,-16.81960275940518,1.0684805749991368,-169.44323858704828
0.11735793195091333,0.7055367710828667,-200.5281642116772,-235.89487633996796,-0.9206899711160235,Not Sold,74.67927207474865,-200.3963520128965,-37.76912106577899,1.6389356047344115,124.51885007606396,-1.0990564507685625,-103.29113939906311,-125.60509745442509,84.7091660282978,Truck,-1.4947427075250979,93.33346668271378,92.16866060401053,-28.55273648599148,-0.0036060126668027302,89.60309628205181
2.3310742408852874,3.7735584563324855,107.68693717675191,34.66700351932843,0.7814990054523566,Sold,26.647336646206043,124.76597278003642,83.21617758989015,0.5473357989440684,-37.091015423546956,0.9846783019991951,-4.816680116208816,130.9911876322335,-114.57964325943684,Truck,100.25442671943753,-122.38168886023892,45.41926213306049,108.63199023722055,-0.6138299968596446,30.786174255304356
-0.522904225208475,1.4265089836870357,40.944618517814355,-1.6805032398035695,1.3064886694376878,Sold,-146.84651529609667,-23.87274830512358,-156.65854157659106,1.4632991834587772,-109.98542898780134,1.2825985834974412,114.36749537473558,-36.261369071009874,58.00920511426456,Truck,23.822513555816766,-132.59989806838382,156.5364337290013,8.570918179687743,-1.2649928947548381,-25.242916425684598
-0.144794016077896,-1.9718733198758678,-57.09353829668458,-54.5961390132744,-0.12792396084215535,Not Sold,117.31117104015092,1.16035656604981,23.01575288460318,0.5622622925998356,139.6283723666896,-0.7284635843285199,-29.864723737060327,-82.85180454465785,-194.68044230564703,Truck,93.2168849839203,-77.11634484818354,-65.68262653228385,19.26255359910157,-0.8937277046207212,147.11166328816086
1.3270123344875162,0.5976369508980833,86.24151824547319,-38.26301063158068,-0.5440352573379981,Sold,-25.142055321932695,-49.845702202191035,109.89081393426379,-1.0855042478109904,11.527205002399608,0.5308955414144607,-18.39716593851625,194.149775635583,-24.10687923138762,,91.69759703158144,87.96669120375321,199.13037244328854,-45.00935821819528,-0.5229683922574773,103.95970650062524
0.08769525838781572,0.724679196248481,-15.387492943255113,126.52842697357383,-0.9456644509641579,Sold,104.00867636772671,9.088664924812198,-47.69413134228874,0.29192654643016824,128.4644812757053,-0.005499386873366374,32.135094893885096,-75.01888159071994,-42.515833462628194,Sedan,82.89528179922291,-192.4422646471785,-16.684470243918923,-72.28001383467013,1.5082250124466257,101.99401656382851
2.086085135069667,-0.8666026973003795,-90.54639596138728,-42.772686356783055,-0.625233454200516,Sold,113.14904853471765,-119.97969586510851,70.39335788095141,1.324642011948859,-131.9080948441462,0.19527762526551717,79.49167213707507,-19.39611564270797,-33.45646630113074,SUV,170.5455463859951,3.4898818548140564,-58.35326005311887,-117.59847045499437,0.341554448204368,40.87849671916332
1.1496568157243388,0.04685468833129152,-266.28667218316775,264.9152945471322,-0.7906187164887215,Not Sold,-4.2185636283727534,-93.21418740226235,136.2605969359083,-0.21760036030395186,83.52707815436816,-0.10634556775809047,1.0857277567743964,-61.06438429034286,61.80534539346131,Truck,2.1915286009471844,135.94104224045992,-160.88157674374634,43.471374835020306,0.4720368014188935,-34.34421966448244
-0.6788603537875946,0.9390700259690934,-74.9691246414265,174.14645081225757,-0.14846796544839946,Sold,-56.41551879308858,-45.34056158822494,135.6992114472089,0.3051542402720043,-31.610974230437844,0.5118832732464418,4.708246013351412,114.07230052902631,12.522938825442886,Sedan,-177.42278415279588,-82.91795953860611,-20.865768150528808,-3.1568287561043866,1.0644708625703605,-125.50561694251871
-0.2963069152479866,0.1574313211832506,-65.04216761545375,-4.774810684824352,0.38115365099533616,Sold,-28.638184930233834,69.58394426790503,176.22666324458453,1.2673596056724135,-20.28308257783311,1.4997055590102644,74.41796223395119,83.49183021696862,86.85500626533977,Sedan,-0.46164548128379,-57.41618806445341,-64.50514782256559,-163.6868870655419,1.8988445869225075,-134.6495178582179
0.2239062584790279,-0.07713515193228027,-100.31082515581437,36.78095540020554,-0.12805891697550653,Sold,12.344147109747713,-97.83714486944714,63.7314676987128,2.327389837158498,28.18497503474635,2.430378605153199,-64.91572904476587,70.12506164700201,,SUV,4.314678909117388,106.55087675506303,-16.375437765470487,79.10038936313086,-0.3445841300354977,-59.4949888890856
