age,weight,city_mpg,fuel_efficiency,engine_size,horsepower,length,insurance_cost,Car_Model_29,maintenance_cost,wheel_base,highway_mpg,warranty_years,height,mileage,width,curb_weight,price,warranty_miles,Sale Status,depreciation,fuel_capacity
1.8282998472494671,-57.84125910393379,0.2889012682512839,-37.90174383873931,-0.19184276835589933,49.19383502417604,-64.63663309347437,100.37507938204462,SUV,-153.60911845360792,67.43189491547118,-0.23265112689864534,154.00901075743337,-48.38632219438368,91.34812764811181,-58.628140934875404,-7.902126408645239,-11.57839969072309,-125.33455426582509,Not Sold,-0.6384610815415979,1.2958283221857618
-1.142255419334931,118.90268104038199,0.3193224612891087,-79.42807996967976,-0.4982710040189487,-126.46055973412773,-23.468147896050358,-167.94587006567224,SUV,-75.58512565702208,148.55272152510716,0.8371538990657418,-47.02919417015066,30.558544119939828,-75.6827224119913,24.303982746206245,-32.71573589012568,-90.08771797025766,,Not Sold,1.303029772256318,-1.2192381378202963
2.2586532370650634,-81.58884630980775,-0.8136103276065918,-82.22914294995381,0.427029310707972,-3.2158824522095113,63.290401695715325,-11.917196875791078,Truck,-35.305910441551994,-9.776605279320272,0.3024772767020747,-47.74473083739666,91.813741871395,33.02451306010795,-68.84055017699174,18.26060189807327,86.13314959372856,119.35568984263905,Sold,-0.2899943326206359,1.0008139195265027
-1.049566902396646,-156.67378707258715,0.8681463182783731,68.63283690823587,0.019868623525782947,2.2672756342662423,96.98245269003793,-90.79332351757725,SUV,-132.47751592061314,5.422171409335519,1.368740656485226,98.4790164721419,-60.10815290648348,-98.79511317832001,-4.1424875678909965,-18.838301572542075,-106.56022788781794,-91.49264658797924,Sold,-0.2698759374954841,1.3562791831930316
-0.9823379736981726,-170.40975821152242,0.550214945331667,-96.93496372790497,-0.838935884255487,127.47145517722507,225.5477097837869,-67.7787321891225,SUV,-55.19165356217728,6.965409849322575,-0.2011841356176997,17.81100605905053,-61.47553186773741,-89.3058517255887,42.49708064114618,-127.99253814126517,-69.18045756911533,-2.9732708363010323,Not Sold,-0.3145010834471678,-1.008036238418265
-1.5109659309534347,74.62366196137683,0.937641501809008,-141.95403962704475,0.20628798646382882,-158.85403576365715,64.8106402419637,175.26376938059622,Sedan,-61.031235640114815,112.23421050601192,0.36470919901015564,7.282530670362225,221.507569516543,33.60826270857631,-108.217795547649,35.141105933158116,44.851973892085,103.85035407995915,Not Sold,0.055186574500935746,-0.3638778938873159
-1.7694254404641065,68.92421196025381,-0.5586162802842756,-68.22605188257393,1.5290238111772645,34.91526403236003,257.02847573344224,129.34462724599965,SUV,88.38916337460525,-19.628687631744825,0.2526682236435609,-15.434646501210626,30.356669578070594,56.5605013140706,78.9505632554296,44.990908643842594,-7.505190340328935,-67.79919462387366,Not Sold,0.9295112772419718,0.09809460770912135
3.4854939543049426,-90.80545670467878,-1.5567980325901285,-29.31783149449939,-0.2608402114310716,207.97994984903335,21.6026607436557,-24.128683495792146,Truck,-193.89563486546152,-101.13639566204313,0.0486273322768635,-32.67834323738133,239.01765391660481,-94.63347230178539,23.900115672157717,21.511318952052424,-98.92393018900627,-10.762131249210945,Sold,-0.20644066298283326,-1.7091668012113979
0.2154925400442649,-102.32705711763353,-0.9792131270758383,171.04597475080422,0.2901902029082137,-135.66888274651896,-63.386420074345075,-75.97767106686275,SUV,-93.65685351676275,68.27057043902002,-0.5519927350133994,51.791163741491616,8.940351907306217,289.20587341250666,105.65697904606553,46.20474601108665,-173.36078319019703,-70.43419450226266,Not Sold,-0.09037814990581645,0.5743707476544789
-0.1977707383559315,-19.360873366620208,1.9310430267937206,53.71643573564619,0.11648691161237607,20.183224426979336,-12.556707876780179,6.428635468405104,SUV,27.25473122451159,-73.11830310390334,-0.16035560812536231,-30.635365617062178,83.50076441274068,146.21286188164788,-88.29926151872188,-33.097703664951,17.733755787681087,3.7666252106211973,Sold,0.5537391333103835,-0.8580686620805686
0.3020325994736921,-76.77704017247184,0.08960329494690611,-67.63901248713589,-1.3460772629988835,-253.70331189269254,-62.232652192177,103.96927464385752,Sedan,206.81180983825612,-36.10545930693148,-0.41902915475119284,67.44920676362601,-58.64261695386686,-69.60257115969917,-51.537691037256884,87.35381290555924,-0.5083817749894992,-83.25996103449788,Sold,0.633054825770132,2.058099336031159
0.5899887642969582,-68.58364902515878,-0.37303478731870293,70.47541834276392,-0.21841578079765359,171.19420317872422,72.4873754315081,55.248361096604505,Sedan,-116.92725223807582,-88.54950681976422,0.4231008926389831,112.37404339964687,18.79791415168856,-47.4809947250149,-14.637090402476883,30.27256865210008,-9.909052066545868,11.919984894724015,Not Sold,-0.4099492793543052,1.065011417476567
0.16584926674582384,93.57100099774574,1.9066197838318273,-95.82380550435816,1.649840704821991,116.79086062605275,53.32151752899358,126.49096028416787,Truck,25.503119906415066,-37.30361083929907,0.875472206318151,76.52826786464209,-111.84744136622467,28.784616136288005,-113.95384459896552,-87.38501900404722,-111.681415569204,132.47225289611836,Sold,0.5808795155361516,-1.4433090105969868
-0.3347261862452485,-183.563089268717,0.6342547121010538,-52.60173576217141,0.7621801617388952,-30.170853797538605,-27.415823227540383,68.1942392215708,Sedan,71.5995681041635,-20.311778362936384,1.5798267510692472,51.84922145016762,-56.555155673457946,-141.37892613378847,-3.8212584614025262,-60.57929543742969,-29.61496358046353,-142.76961326756137,Sold,1.0121823362601474,-0.13581778665870503
