price,warranty_years,mileage,height,engine_size,Car_Model_31,Sale Status,maintenance_cost,weight,insurance_cost,length,wheel_base,age,warranty_miles,horsepower,highway_mpg,depreciation,width,curb_weight,city_mpg,fuel_capacity,fuel_efficiency
6.727553116739315,114.06475854784672,-1.310996167395882,49.51336440232173,110.94717073807136,Sedan,Sold,-0.7891256786550103,38.18767308919003,1.1150371965794528,0.3624009607554323,-2.5389607738287108,-274.75651368524905,-90.92207980707344,-69.53108334293256,0.8190323250163207,-161.86361804638287,104.05603647115234,2.2171311047951807,68.93734668918341,-77.59941558527973,29.501771674678423
-37.33903870657649,-103.32651792542799,-0.40608416285451043,214.89554925663182,-50.77711210575493,Sedan,Sold,60.753572564608724,215.68716291746398,0.8630930769192169,-1.2286485528989202,1.5390562839247837,-10.300082594006298,69.30781399960358,-170.93611358996196,1.054896995319921,117.80040209781843,-119.1239006435433,-1.0329356782577004,17.203828533105643,132.80519562431118,11.13035940390182
75.65694396364783,31.39390827355124,0.8323772989534592,169.58814025701844,32.55961341319297,Truck,Not Sold,-278.4300191447165,-114.63488238355775,-2.0399280115351623,-0.10956165829444708,-1.0512775276928767,43.68507437849695,138.35598340969452,-100.71975013553507,-0.3150219048071421,91.51223007152795,101.37933032711182,-0.5528308218222229,-93.58315065403613,17.063219484802882,-141.62671148353303
44.210590429404064,-167.09535028796117,0.3462602632253828,-20.48302816434998,69.47314400614472,Sedan,Sold,77.16774119642454,-61.267682762442234,1.1329216311651578,1.0556793306630556,-0.45911841353612914,41.75564172223875,254.50808736835975,-106.03823041847551,-0.20328025579062414,25.502430444683892,81.987910727584,0.600052269484502,-59.27985464501094,59.00238615735851,24.080937360385114
-32.68221008678494,212.60085863876967,0.6663676252506123,-74.32424738144866,29.800392237649824,Truck,Sold,183.9554946932536,-91.79804934955462,-0.5756098949337016,0.9462101467328654,-0.6137834176053001,-59.06582877502091,-14.750617423038964,23.383106274608732,-0.2608476763088894,105.30533945214104,69.6780312498108,-0.15637174065752735,165.76707067284724,-72.9530355148333,77.61507919167799
10.717725225359652,221.52790331474623,-0.3596729789219363,-111.04429014495092,8.194341687179726,SUV,Not Sold,-83.15068585182077,-109.4246797973779,0.9075903717456628,-0.55119180114945,-1.4170884716572756,-94.69081997462774,-238.93304703869106,-87.1419352207441,0.24239390847086953,88.05975628379962,-27.080384258924667,-0.6001967603415916,119.38632280476507,241.74211624675502,87.27945681048674
81.41977394639278,-145.9289525616296,0.2358819658060897,-168.29980669432726,-52.574865675599504,Truck,Not Sold,-198.15154858647958,51.803543720540226,-1.5992709295706244,-0.8484903851311727,0.09394701956182873,60.42603792560528,-75.8672742179076,191.84194166996122,-0.213733939625701,19.014303600474,105.71076623788657,-0.7213975332347199,190.85326945948245,118.85465632608896,-17.906040634000153
59.065820223562746,109.6118066238988,2.4333337894217437,57.363398296632916,1.6215161423311375,Truck,Sold,-12.446125213550024,43.09791314959085,0.6257697633973068,0.4144632566030605,2.2742826386047374,-2.8585010826008848,-0.35097611074168067,-5.994420282849373,1.579609419086293,178.9133204479004,19.568843218561778,1.433228554702087,84.68511950685136,-173.6943878550619,96.29155729353181
58.836753756720626,-27.85560159262681,2.3603816415907515,189.67977204023725,92.23514943202161,Sedan,Sold,-71.26519456252338,-31.27387088593197,0.7690529340907322,-1.6786404589095558,1.1848299591462492,-46.48854685474231,-42.59246766991821,84.42959509748137,1.0527603235674619,-34.98711465907975,-36.52135628216848,0.7644502844361895,-161.57754405486685,43.14297391628149,-26.662159141020474
-30.646173206651405,52.55570644372486,0.3410476549431245,121.09971264257118,-98.60353391483694,SUV,Not Sold,-78.64426441896657,100.2314363035695,0.6907996964881421,0.05874640078383076,-1.077758875582926,23.86154628661794,111.92951972670018,179.0717948949359,-0.5536148370518124,-26.222688071169415,-66.2585677835323,-0.01208955226031053,-46.042724421444355,95.71446798891424,33.522283060629036
-7.405774531424759,23.94557901585133,0.686024794129702,151.96710284267945,188.97415920190224,Truck,Not Sold,58.06055214962535,17.38927599651309,-0.08159315478901101,0.7353259273711986,-0.10774833056348958,197.91332192164538,44.979665571720815,95.01652523756378,-2.0571936870788785,21.475489646867867,-63.28999383530842,0.8357088419629294,-23.963669405211814,-48.56006416394747,20.28316424784802
19.96141002968106,-1.1167876182947174,1.032056271943282,-50.771792157778464,29.822842727102945,Truck,Sold,-167.1872192402398,-43.59679295465553,1.4537567379689342,1.4191535820843162,0.8925370853021553,-20.454880725567218,51.48395013905495,-87.77412269008897,0.33893910506972436,9.114853391838592,44.66863878016875,-0.014255096977311754,-58.52116275871395,89.27952266035089,-131.04180743310806
-14.999370661944731,3.4458871244846265,1.2795800968514097,50.128627900384224,73.26220398873701,Sedan,Not Sold,-210.89147626467013,-61.58986730855383,0.517271321356611,-0.6100028671475449,-0.15951493049734403,94.55846034462101,-56.84780520462369,-146.52918075204394,-1.6464158195364977,47.650560861102115,-135.67808330774739,0.34660615300750025,39.246949990719614,10.621681280928593,18.59659625071957
27.800760974438433,277.7730965085769,-0.09080111708221103,-2.6161552136262123,91.82321431484488,SUV,Not Sold,191.96088144996958,15.145149191068407,-0.2929026017102656,-0.961014828296268,-1.308080549442155,-119.986110582936,2.7368957014615303,-4.8735554664149365,1.5764868668823377,-83.10921594296802,4.353586063660971,0.7993798695320875,-150.99833308951594,-176.0097131712713,19.221963228393975
