fuel_efficiency,horsepower,wheel_base,warranty_miles,age,width,engine_size,city_mpg,length,price,height,Sale Status,maintenance_cost,insurance_cost,mileage,weight,fuel_capacity,Car_Model_46,highway_mpg,curb_weight,warranty_years,depreciation
50.37371421846522,73.44129108954705,16.123528325404802,-13.214259080772306,1.91559956919428,96.19617685856477,0.10129861188801248,19.446931896724966,5.092239253026429,4.221012622729684,0.5092318206701679,Sold,-83.81434097096815,17.874589714003168,0.23865608602710764,56.98065860730577,-167.21583207984793,SUV,-158.2044422195434,-1.3593325266090874,1.2927146957304987,-17.967255827872094
21.66923971785671,88.84765616676479,36.44960169806693,150.79647421908186,2.053805647845092,77.56752993932899,-0.48583472987074694,142.93488916437988,2.9523056953155247,-49.42782849170396,-0.22462840760953018,Sold,-1.526633838216994,104.58790176931088,-0.37185122727175823,-22.03757126585238,-103.04604825143728,SUV,-112.03085691827445,-1.1686211368808526,-0.039714504456809796,-145.19552006180982
39.90116401985269,-42.82163581435935,-136.30074423448892,20.73853798314337,0.2485582201694522,186.50071528091624,-0.0763526293569783,24.799811050443488,-128.18970013534303,-3.5929431459708456,-0.22982657683704558,Not Sold,114.23125266808461,63.792350607394525,-0.9702180784882516,-106.8946182267224,-188.80165797357418,Truck,-16.234687067725243,1.3919024043209598,0.8032708338659125,31.19771694123168
73.56479077908097,10.15965844604163,70.19170196332274,10.158550338844211,-0.3635627979119732,-76.03598776532874,-0.3956926532548869,-241.79450165761756,0.672390467124258,13.93748911354897,-0.9036400269365088,Sold,-34.23029040243982,-75.43208629783133,0.315989740786145,-132.3442259172328,116.71940840975022,Truck,-25.524371495759357,-0.055477653725374054,2.578504912464195,-46.578883163221185
-141.11050113126453,-9.60472364948305,-171.48898778489175,-8.215158246387482,-0.9154691035539096,-18.413159821781218,-0.4460946957186431,-201.40104275252563,-214.76884824068193,-101.25910350161035,2.3940429574890003,Not Sold,-116.64796839970737,21.27392858456161,-0.5031020639498902,4.260695713976836,116.2431893499112,Truck,-13.525632274606018,-1.700934137205548,-0.12354999404736615,-132.30408255073382
-25.96018896543834,50.87246687843403,-3.645420165480028,46.046964239864415,1.1665879991226986,-52.68960067406312,1.3863415457789352,-84.59861210527048,28.295640405191275,58.068341939519385,-0.6127253680488076,Sold,268.5614944210927,-174.09041782758737,-0.9298079714602936,69.39507639857037,170.90417987301555,Truck,-23.529596166848858,-0.7816699005326602,0.7427070263010432,138.1621735972898
-165.74599005695364,-82.17928717402557,10.210557816712877,-126.20583750112937,-0.005156804819766214,-143.1166179538281,-0.5648731972137875,-5.6188391029437,51.99651612883277,-17.284516748589045,1.3318301139745345,Sold,147.95258567588758,53.25450330661581,2.1665468278075073,-38.97772815618503,9.564668012728225,SUV,84.8526136870181,0.2240791552858707,0.6806959440769494,-23.123502854107027
46.83028102982878,-14.818354653921551,39.23096860528849,105.99167744871234,0.4775859201437266,-181.81354592675444,-0.17558868203642897,-163.21737362749565,137.88049340286122,-21.944361833923963,0.06133288975250656,Sold,114.81062521533754,-82.1465097424823,-1.0136972318650521,-32.39288098664158,-36.959527727005906,SUV,-76.65010584452153,-0.053248914299368955,2.3396059230294535,24.167207911974998
173.67930505747964,83.93870683837899,119.46181062447052,199.5874467955918,0.12602134214685168,142.0968168970776,-0.3020663480782104,-69.26588095635555,225.5314828404845,-55.18873864052436,-1.8228384033203011,Not Sold,69.49308264934362,20.664702593678445,0.999641449631013,-196.69164597025608,-91.45151968421642,SUV,-57.10502753388651,1.3118515866275648,-0.6511849808456519,43.68181119670222
38.512650887322984,-124.96916542014549,-99.42822519929588,-288.482930946748,1.1527876732593776,-72.34437166888986,1.2689756959442948,79.73490368798466,17.39552501785708,-125.79497992082891,2.0764021033085838,Sold,-16.497332570438175,94.32648482247146,0.6474280453047574,81.82354049658849,103.91685838097334,Sedan,-57.51640257499041,-1.2440150324447563,1.8628193150161707,-30.738830313019978
97.75003614363492,135.81117165155058,-59.396732376076955,123.43512561529334,0.1944781920351547,-176.80772722101906,-0.1259939451400798,11.392941436355287,175.17091869452622,97.80987920547116,1.1117484479204685,Not Sold,-114.50574944949952,-116.72098699667903,-1.0053333956625656,36.649106062380774,-27.029527000832083,Sedan,57.14399808207098,-0.05067183460219377,0.8673063024910415,75.51746911663054
50.10469076550256,-103.7243424116646,36.72864285820801,144.68525361593112,1.1799777164735712,-135.17357552583675,-0.28844103784217545,20.839856814100237,-85.2222009124254,181.83406810703707,1.1096145583857018,Not Sold,145.96339121088698,-161.88568175724086,-1.2703005718345606,176.5739266092659,-79.98121477714524,Truck,86.5971271212838,-0.20443766166277572,1.8108339791742083,106.66014221379172
192.95675953125226,-106.03626521382907,73.26260952807809,-31.37804946384139,-0.6151361680087403,201.64718254052963,-1.0449126285862598,-66.8491294018409,-11.991231489802704,-85.09051900902391,-0.2389247300533992,Not Sold,63.14378652277413,137.10479551822237,1.7166116280687969,85.6599760382137,296.3680389321272,SUV,31.383638182298483,1.2347428225791164,1.0386913878453063,-23.44549568370235
93.94928201131385,23.02374467624731,88.90281750155292,114.34452674571017,0.9695892712833332,180.64508930772143,3.1742968041047246,76.47084803695657,101.36210489345613,-148.70639748571784,-0.1693300586189599,Sold,47.53861303607297,65.6359916063549,0.40665172937833016,52.4775768462838,-59.47131783800359,Truck,38.93801547348236,-0.08130212624454414,1.325378704786952,-66.00350973677668
68.90308870581097,4.1635248490682075,-45.9730592048008,-62.28315084510717,0.28724807316977985,26.951351280294972,0.08592314883049723,94.2189875237328,-69.14337748889015,-23.409369714394476,0.9656403382601676,Not Sold,16.887071026694628,-35.22746475317244,-0.5187288181381813,132.41891546835092,75.09802281466875,Sedan,264.5699423643249,0.6474373547250156,1.4031352835499595,156.23947550476572
-127.42402367005603,60.116557001648616,131.4298137214583,203.9495450135176,-1.1300789433865686,14.060078536208383,1.5536721108982892,53.66298810763875,-65.52140640925963,9.700567992216872,-1.0288152400464832,Not Sold,-169.29793623142396,158.65417330009743,3.1881009674610614,50.55598754965017,-50.58382917417109,Truck,68.59191950220635,-1.1395986646560339,-1.656981116533086,-71.14788324728501
-46.05048145958254,43.297249690704206,0.5263273831679773,-115.47823133379202,0.1392981483770701,104.94330449780279,1.5665559125440431,-59.31436382089122,-27.110856716513936,-94.04269821635451,0.06478163061181386,Not Sold,-131.7813353097706,-121.74245093826788,0.2123992128307879,-143.05860295373202,-145.10072654147717,Truck,47.66321400096834,0.9330078522782259,1.2290175696753995,56.856019691294435
21.480346802159417,56.611527158067354,-57.806557816252834,-241.17468154687143,0.23483859214362884,-156.0233259252899,-1.3851483087315566,-127.62298075724152,14.84320053527211,8.038230273634042,1.3454039639215316,Sold,-11.31269567406833,-76.60902019276278,0.563271875665677,19.595405838532084,16.67001887194371,SUV,36.61694654608734,-1.5193334593118877,1.632221734715185,204.10452781164574
-50.83514624770954,-86.27750734327176,73.91985757614769,-74.39572254372602,0.9761705798621958,81.63062888966158,0.823626792951049,-58.195544603279295,63.05816184294129,31.855182457811743,1.8577052073795082,Sold,-78.50179979025536,35.98833960087675,1.174389351554543,150.30571407581903,179.16692754158888,Truck,13.838577296270108,1.1464804535561843,1.2288369970200153,-135.81307370156057
170.93312879632876,-32.39620216221818,-19.220461290589633,51.04290152367527,1.277931064956839,18.14720742975257,0.10481841916389546,104.78723281750601,-188.04887489073116,115.63978868349302,0.9813423282032973,Not Sold,-140.3846642983293,113.57407008143758,0.2684999805582028,19.94935774361302,-60.10825663244067,SUV,-24.158645302789534,0.42721458837902115,-1.4815622005642295,118.66109970497996
-69.83443621700984,-57.08099406615279,14.005042116209143,74.64609330029492,1.0626972705579432,121.83052140477939,0.474363186872,-17.81198243751703,-44.7979892153898,85.98366484035677,1.2652819648248168,Not Sold,32.54177328760584,-23.569062728986985,-0.06797003222343967,35.66693599792438,123.26227846809947,Sedan,157.85779508577744,0.5878674383220478,-0.12682536163702193,9.488958460391444
68.59608012966028,63.70046516751441,128.734545173568,51.03270529052747,0.4980020678080469,-111.71605970091902,-0.1942023499006266,47.74936041314964,-3.989656926757476,-165.04829678819857,0.7084261686834246,Not Sold,34.3761260591546,35.10590503864711,0.920400019057421,-179.50069640464469,-47.4515010029137,Truck,28.675266702889413,-0.693953374559246,-2.4012715296286724,-11.4523605194436
-3.818644008259795,-76.3068866728844,101.13777809926205,138.0108142554329,0.13137614573865303,-167.94325383115293,-0.4106170897132412,41.14530059242419,21.19368006427316,230.57987603748035,-0.897799924067678,Not Sold,56.020598983869306,-117.43327390207409,0.42600626532553326,-78.7050203278429,53.42716400914323,SUV,103.3434004639783,-0.8832607930907095,-3.284738353917361,-72.75621258506443
170.9356356676663,13.033887888714279,-2.2451912947134236,-62.268697429789995,-0.6262885605902669,84.89288120478535,-1.035117344389814,4.168057639622131,30.20414574458122,15.578196860154625,1.2901112766855491,Not Sold,-1.215861657677749,1.6416970071758215,1.101944885361531,-4.014912252026329,-127.02336047600053,SUV,-171.8734489419023,-0.6292768739291321,-0.5241280185664265,25.830847532875772
-159.98134536413284,-10.047505767466872,31.32030995554642,55.18414877982575,2.1466689275213184,117.13158822857017,1.9606896571168992,88.41188869905007,-34.293693925866684,86.66581840807925,-0.10507846462448023,Sold,-79.93749022531199,-165.97161487349632,0.6723032430222492,5.848404589762114,-211.46834158032863,Sedan,-25.566138531746578,-0.7267472226625011,2.1382948581436274,104.99199687926522
119.54517660733899,-131.26214943787062,-60.93199098384253,50.66610636288382,0.24785982463274575,-5.846109465782604,0.4291074782757916,34.83823744485351,44.37862284160537,-4.433832874125811,-0.04414533930169884,Sold,-47.30929494674845,87.38006227909054,1.1149444262055872,162.17479513407937,59.444788597338594,Sedan,27.6560855389875,1.1391244374421676,0.3495015504286559,-64.9793760969415
146.0499016836694,133.1959628123016,-151.87029791492083,67.7072927820516,-1.0022238220139965,102.89563593246017,-1.6594227598160245,69.8137683965772,-46.04144966489852,-65.54784505896276,2.435827380249666,Not Sold,137.15303845227697,92.65159527989005,1.0747052552319458,123.16210435107872,-212.56691165338702,SUV,-4.591802447253727,0.3028639989167971,-1.2088375063756251,98.71502203219852
-152.94541148484157,-6.940643115172761,9.131598258882377,125.19432525344062,0.38375503038680314,-98.37877025511816,-0.28246513099068477,-31.24181931146841,207.07640628810995,-45.703167979926945,-0.14835660037994133,Not Sold,110.29129381686246,-39.56770772939034,0.5590900403016582,-99.49274976074682,-102.42421398414675,Sedan,-82.02129184360628,-0.9353396537254413,-1.1418338983143719,101.07895332759908
32.614690466789966,-91.19040312389124,34.01185353817225,-47.81369831260535,0.5272022699158347,65.25470857122173,0.46156562675796964,-196.83210875894517,8.631077537874406,-284.80141962286297,-0.8365723790562528,Not Sold,17.748021035167184,-22.85008495709414,-0.14912337323080385,-66.96143824043203,-59.975816086144775,,-113.76168107376185,-0.27505887544715746,0.7358176412792132,46.13113555887367
-10.385757596065332,35.16653914851209,214.90652844113563,-105.7150831249064,0.13997908856701735,-86.08356841577401,-1.0709065944957687,-72.22976049225676,139.73022667619287,-48.78344793050056,0.2906240024119439,Not Sold,8.106400457630428,-78.66757019465666,-0.32702172501857774,204.36862191148512,-14.78422275517866,SUV,-32.578638342389965,0.6291759443360562,-0.41409564807958216,-21.474418747569697
12.828183523952893,75.14214274432052,-61.24990558340511,172.3671866936576,-1.0962576033604654,177.1320945550447,1.1595849478994862,147.3747154717296,137.04984552682947,32.78236824124293,0.1463843240798836,Sold,-148.0594636562532,-22.74130055462313,1.133122098139855,50.4215132232878,-90.47071276864203,Truck,-61.9602868051808,-0.21408923472305919,0.08649862463703001,-193.05087920279206
