fuel_capacity,Car_Model_34,warranty_miles,age,curb_weight,height,width,horsepower,price,Sale Status,fuel_efficiency,weight,city_mpg,maintenance_cost,insurance_cost,mileage,length,depreciation,wheel_base,highway_mpg,warranty_years,engine_size
-274.3686775317285,SUV,-0.6302886713988224,184.4965007669668,1.7838813478404525,24.09274586142448,-3.8930682395629015,-0.3225698910245901,-142.21764390066457,Not Sold,35.498222194319396,-6.774986412731715,-0.9735952932620242,92.51894982475045,-86.95855460003962,-84.17620549983667,30.753024449037454,96.6711811266907,0.3211955432969583,-0.5001864883809619,16.37551044867342,67.97945939084532
-176.9551237141881,Sedan,1.1488849667136827,-73.85846163308645,-0.8429225057748622,1.528909752478586,220.75339881474855,0.2713815062289321,-64.6892091906801,Sold,50.261608965691764,-45.45733816292288,-0.36027144721936466,80.10270617914958,139.90880062304421,-12.90216166960438,33.65040819765766,84.60226746107493,0.4997449578556759,-0.8417725593227106,-96.23478609135358,89.79699067149512
8.168359512018029,SUV,-1.4830629439704328,-102.36033712021882,-2.1761441474011667,-97.76977683297949,5.301482643674241,-0.7715104328789744,56.17308449967246,Not Sold,-35.041368345698984,128.16063322026875,-0.8022961796959672,-61.35157337974746,73.79087469756753,-25.39984535890688,115.58524176621769,64.83803098714351,0.9257470827594559,-2.077247965790223,-11.925781967320189,-79.72778160833805
8.458072309710827,Truck,0.5146892639750703,-44.853742872239266,-1.1427240107643342,-102.31669001134394,128.58420587154797,-1.0607033341838181,127.2834062915559,Not Sold,-13.941589773001214,-141.21764128821383,-0.20094721946560437,-146.5612636720938,51.317397900671445,55.90156586410575,65.69456742900067,40.591506005516344,0.7212485765128354,1.0190587341766228,106.75806847227184,46.875378380942955
163.06087419918236,Sedan,-0.11426495165164585,-94.64992597963713,1.028803195926615,298.98254790368526,-63.258603124579004,1.9964680744566454,158.73901537927847,Sold,134.36586295101276,-76.90804537197617,-0.16394256199864743,123.41499965662825,-57.34677986503346,-42.136311113821144,139.07780808708117,-169.17583191660782,-1.9499601816243408,0.29279961649662445,51.62923473638807,-11.01487825982097
-153.22433214155072,Truck,0.0233178535578229,-28.657831291887014,1.374313085610753,158.23138106629023,-92.73107120503971,0.8149870333705715,132.5376131386762,Sold,-141.74493698458238,-167.36860787622322,1.364119739209464,-33.05227442268373,79.85669528890855,-239.05329866611723,101.49749887645638,37.02154464905239,1.3448918052329275,0.12740022834585923,-87.86905867079416,42.55782499202368
-52.72362805689642,Sedan,0.04463136333841694,74.84577325804786,-1.2668523858662328,-159.36098442037806,-78.46989857880348,0.21972933547374568,19.41728368634798,Not Sold,13.24200281884083,-34.25783718202018,-1.112301032685554,-179.74841689853324,-141.40121829776376,-61.74234363966002,,-97.1636763326905,0.10532941391408886,-0.9958632494505036,-27.07426382204961,-7.157713185641103
21.1152760527197,SUV,-0.0655783087172549,83.30981997151484,1.0509628879967197,82.69415515558595,-338.6531171169243,0.2580691365674168,-110.80041952777329,Sold,141.0631121305241,-202.67926209523304,-0.6301751857789408,112.30105816173412,-6.933898356052326,-74.66761834409859,305.871851405401,-5.649706290081763,0.7654206002641213,0.6278111107589401,9.581277831160993,-90.55139072151381
-79.86325509282172,Truck,-0.1705250155695226,-89.72814803035598,0.4841664378391105,61.174934267845686,-116.13085277529859,-0.015549721355845203,-14.657653011121905,Sold,-0.308537340525989,-191.82405748960653,-0.18870539701128197,240.16047965837708,32.944058310520354,31.424301734761638,-5.0581787963388285,-15.965052536485699,1.2061931670527763,1.7480085472650901,132.32352315731538,68.32055757404562
102.59321177306025,SUV,2.750530671489955,-54.87391848848716,1.237011744867222,108.62263997404762,-155.7469480629384,2.0289856018550605,172.78366963104668,Sold,44.690185317568464,-89.63207663719272,0.5185805841697646,81.13354487873342,113.65157404917501,-162.16530704044138,-72.40819819765767,35.83302300908077,0.8666119845645657,0.048444552832136833,35.69745832814121,-72.10414205609459
