width,weight,fuel_efficiency,length,warranty_years,Car_Model_44,height,maintenance_cost,fuel_capacity,warranty_miles,highway_mpg,price,Sale Status,curb_weight,engine_size,insurance_cost,age,mileage,depreciation,horsepower,wheel_base,city_mpg
-0.2541127668359676,-0.2257094690053997,91.84152434284465,-20.41254582024108,-9.022398169701965,Sedan,-0.45900315730372426,-106.47918778259375,101.04775827679782,-1.8081802629462618,-127.61026946849516,1.9162014219370633,Not Sold,23.467995524129176,26.261670533299707,4.628483788838778,17.10221386518109,169.72754314966346,-0.3921647076018745,-77.94320317175855,3.8557111112315003,-1.7666324988698128
-2.635324897327158,-0.3697064511719109,177.0444041357512,9.077583490699844,6.703983721977035,Truck,1.8545269846267893,67.78948470238313,89.8417659000905,-56.06786577449093,-3.6040281691209977,-1.168697917555821,Not Sold,30.114569500369253,-10.766432953430389,33.53548903455418,-142.59750479782753,16.9837885007511,1.2319237536550736,32.11847116824076,-88.71869036875194,0.5147122451825153
0.9720297176757162,0.3885618506314605,-104.10626156795442,-107.04326928639398,-110.28219549223488,Truck,1.6262438465020008,32.752875759098934,-128.20908007533626,42.021503768920425,-78.46983210571815,-0.1480723381743535,Sold,70.12735551183741,248.44663219345017,88.00672104185841,-45.17816619619456,23.465629441149744,2.5997103970024518,-61.20511509362907,61.03260419930088,0.7949834733875298
-1.661790407944039,-0.1431858925037362,66.58239962190343,109.83101043152517,65.19410776012916,Truck,-1.4977638370881021,-201.83057689384944,40.04308568207389,-107.79376363118736,224.20964072480913,0.682161426340283,Not Sold,11.725896723206851,210.00248617204812,213.5026047476031,-270.228374512834,-113.65426118758526,-1.6074271132714095,-73.18252668751316,-143.94168586646762,-0.5119875284373357
0.6657631265305797,0.8322639073115741,265.49717753548657,219.48808577750162,-146.53161697587052,SUV,1.1776841086652807,101.95287400685187,88.77816658804578,-107.12755187322105,44.29020396071658,-0.5866458742140391,Not Sold,-108.32227025854723,161.95634238882474,39.54452058163543,53.83912338562412,43.460488595675535,0.9470882272592642,43.52528976701374,-107.65526680437037,-0.08515657598585444
1.020667179954174,0.6970928450478419,98.70874884403966,-23.41337956978057,-129.9736922523217,Truck,0.5166193617907774,56.39312959722702,2.684769459758374,171.45464973511844,11.628133978585034,0.16883027812439935,Not Sold,129.1661679390695,29.02880930895017,11.316944999484543,139.522831819105,-77.51254984035744,1.5149628435673508,-44.281208994558426,34.3398063937263,0.3286686592856692
0.075333926135542,-0.6798646233820852,-41.99721559126889,80.2639974687084,-27.176813604119076,Truck,-0.4384436267899334,2.209312220944474,-121.3214931814703,-46.32254812776965,-63.31377742269595,0.2548962676216825,Not Sold,-12.764664553575974,-35.889088713146634,35.035576765730696,-1.5993077708982415,94.16431600134165,0.22265175015912855,-96.86989329567906,-169.5419485952998,-0.9556685514627968
1.9726695135662633,-1.4349594107308252,-222.15185578605082,-75.61215855359576,48.5376424985782,Truck,-0.20421593936246427,64.85134870449552,-59.71746300100638,74.80127251887245,97.52878924686689,-2.0922638295291534,Not Sold,34.836654957207415,75.99468017022596,-134.0896696886901,-8.35833651019521,5.627959683019693,0.25276302761317215,-30.317446714154737,40.84382634463209,-1.4370229080493089
-0.8562118145556543,-0.4440370811368909,-252.08646966563606,-126.88504119731287,-95.66729669220923,Truck,0.8202050866284172,86.13704645621893,-113.82030903184443,-8.974735678828292,-2.8057129826859324,0.8116230309684654,Sold,37.33745210065376,65.70247481578959,144.76841904816501,35.5078056206004,-54.96220381731506,1.0469010420460223,65.84474365017975,-16.43908008899175,-0.3049485470345248
-1.0986480974076311,0.25923442117255746,-89.5450135672157,-11.68050467003009,-145.46001928610713,SUV,-0.0017268628731120182,2.6679966543804907,33.05906967841465,114.43302627756577,57.66731461735113,-0.8478911991831278,Not Sold,-123.90726463925319,178.12814187788888,-94.74156682546104,-66.05500810089194,16.863620705452487,-0.7416372323235534,-98.28445849619706,-202.57562640345958,0.5166881437874858
