engine_size,depreciation,horsepower,price,maintenance_cost,warranty_miles,insurance_cost,wheel_base,fuel_capacity,age,warranty_years,Sale Status,fuel_efficiency,Car_Model_7,length,weight,city_mpg,mileage,highway_mpg,height,width,curb_weight
22.1622358867873,146.73883000682224,-187.25065871395375,159.514812838816,146.51040637549258,-26.78479178553768,-48.56997623783842,-1.2649731870705554,1.5045853691372144,0.13349522777535588,0.6506587771438046,Not Sold,0.7886276352318446,Truck,-67.29152315436909,,42.62517063392032,-60.11034679892172,27.19545764783742,-84.69887383113517,-136.74036650067467,-0.4651334665003233
54.01895080215711,-68.48243615667971,69.86785600874786,-132.37537622375334,-48.810226657650844,156.14839819376598,-2.8060541052377803,0.8166572972536619,1.5541721350059265,-0.17916867239537348,0.2963704234567195,Sold,1.3546516708105827,Sedan,16.00046326622596,-119.64133230965577,-159.62787168102577,206.97123431771155,255.57354334054446,24.24130389472345,-105.85310362968363,0.6611377546239141
-35.419880313996686,161.8414973172586,98.45901510514534,51.34563480196387,-66.88859048726611,110.14176710006997,-87.0163495780448,-0.5653682676526133,1.2927581424150574,-1.677496702758845,0.27615010113287597,Sold,1.1053323796249237,SUV,-46.219345524605025,112.68464490739143,108.32557411341442,-24.016045206934113,-81.1439822181549,23.2201892703475,-28.801034746611254,1.3236581733905397
-77.81410586068418,102.85955290410311,98.01358141526309,45.43063372832353,-139.27351131403566,73.76989381586374,95.64436427180468,-2.5536714397602074,-0.9726344074249751,-0.6701789045872996,-1.8659085671803988,Not Sold,0.655202209604671,SUV,136.71444912820795,-212.7940493434235,-160.99090137362248,109.37037617292987,80.68226225994029,-117.93168252692163,50.36957409055609,0.047965754183767945
171.2440132583248,22.82626089259714,50.82085677792186,-114.43629409012321,83.6125473054934,69.28486121925293,117.50389850415601,-0.8222008431658541,0.23227638087693922,-0.2755937831117738,-0.10240958377603317,Not Sold,1.285168483172265,SUV,65.27804343523138,38.303948187789125,26.51457715284885,-56.01354888151578,44.086625238413895,-15.911289895763273,-59.745974141637205,1.3975777885027039
83.85617387274286,-83.33767660636285,-94.47762773418143,-80.00016810147005,-83.83787014120165,2.8521738001963954,-99.00816374210896,0.5764061077788136,-0.43883634264189425,2.167109717104995,1.115770118532278,Not Sold,0.3955077235570076,SUV,-187.67554452648238,-85.43375250009589,-156.6911933217182,-20.494070804031832,-72.1313676799309,-24.244053260448702,89.31372186954964,0.6044438697223771
59.03921602076526,87.65110532996073,-142.85864397769754,-66.15283408669703,-143.83642365140506,-29.56056461986114,27.020250238110542,-0.6247149255955912,-0.8469214517935528,-0.6349613391884679,-0.5631381400830466,Not Sold,0.4415220607008259,SUV,-23.916894734782606,-49.72536151122972,-166.1400593509447,112.55458612333071,-110.08070798696865,94.0067013180079,166.13432995421934,-0.3773237528117895
-117.90003378649854,26.622718065808677,6.764327120548224,93.84191102369856,-158.17804753756946,-80.76963300778664,-242.52268980107434,-0.3252398208604177,-0.7104685888276658,-0.15434801876449591,0.3525400399879197,Not Sold,0.19734248578396668,Sedan,59.586641136869865,19.578689707050096,-61.634016645869984,185.9948787374188,120.73733476802431,-98.330439681254,4.760259799406622,-0.14467627288979945
173.72838012744788,-124.19167392329769,-35.947965222664955,-94.45173169470965,14.46601200256924,-67.58894096835868,-40.034794081155894,0.4296482671798553,-0.8932685222632663,0.001585680509228644,-0.5144979191580286,Not Sold,-0.2937271630667785,SUV,-153.7268219472553,-209.28355221640714,47.854436067487896,29.93390619191355,-91.17592172232824,121.97054257878035,-74.414082869121,-1.0059551357725933
157.27961463985386,7.844215628188985,-15.9374309649544,153.9451043698067,95.50309595925592,-146.6836982395821,-3.700786937864039,0.4720104305187134,0.3717587874969167,0.3845154137221455,-0.0631615823182694,Sold,-0.6719081593586951,Sedan,81.85188551451232,152.5447569630392,70.36772844898628,6.401660871034445,-92.21756318966563,-142.83982663884487,-152.9351696237029,-2.0018859172673937
-62.12289680881631,46.52359175583789,16.80621964690253,-96.39693819941208,39.45717242533539,-129.52780754335447,-171.5771117531367,0.10473772234455059,-0.9974604862817292,1.1738864867841903,-0.7701014706451993,Not Sold,-0.6491463912842146,Truck,93.06399135552094,-84.99201096070341,76.16520393287777,79.67140537152075,-113.21765385132613,9.353210909896625,-32.06736996381487,1.235216247962236
-287.3280741589703,-167.94113620330248,92.24264514806751,54.96480000311054,175.1171391120476,174.0726624851248,-106.54239713030273,0.5985406958366826,-0.41603143055300074,0.9459994998759123,-0.2165216962739786,Not Sold,-0.24864783709829213,Sedan,17.65078772620669,-126.64375179407783,216.00087241656433,-29.131673769209115,122.08075347529575,-117.18512121985647,-56.24060549865728,0.22891498300082955
0.8818619655468473,-53.10948157897393,-35.439766915320305,17.22160863658176,19.016958852020963,44.7362682070684,82.49635092694957,2.064192770492973,-0.567960466738952,1.2836577167857277,0.3576960735199298,Sold,2.6835872769589355,Sedan,-101.27587639886701,-16.816462896095697,-84.59824242836082,58.365935892299156,-89.91237898307129,132.6339001672456,89.29911851409533,-0.2506458335209485
-28.6663977072735,116.09997028967037,116.85591124030827,7.8059770231741625,-52.09556174013995,-37.46128125898932,-152.2562199416684,0.7907100906904538,1.3480357664180567,1.4192578340081754,1.678923725098777,Sold,0.668105756870498,Truck,11.75529259846442,-116.30145327316703,104.77545341613033,96.19872206085775,-67.79525281385492,-78.85773941501917,33.310563065017,-0.11822522146405035
-25.62440045120941,-43.05910011505599,16.399430160138824,-37.434381802310526,21.528608837225622,-129.85168998649795,-164.8562086938377,-0.6876084715112526,0.9199189133625035,-1.0818913622147186,0.40185346622984136,Not Sold,1.496637556069764,SUV,-39.99012839624091,-8.172664109055953,76.96899403469956,-68.89438863902419,99.15532543560933,58.15782486451803,17.068666367621574,-0.6652980353093819
28.149927253794438,-4.182301448642088,-391.56069941495775,-28.846950041046764,-149.47577865739387,-345.64788195421863,207.17990057637232,0.8150041653400609,-1.2114408561865706,1.683167339901277,-2.1500581247827943,Not Sold,0.47683951737810565,Sedan,15.880884056190943,-75.95312457477284,-222.1813707150688,111.35949350951589,1.1686033023259645,31.43326349023754,89.01589179260863,-1.1997463945679607
-160.09861726020978,124.5140700495318,-33.300784759967925,19.958890598817014,-125.24515581814538,2.013306020591651,99.71605080258556,0.7800521515918257,0.978393929832607,0.9983808486355831,1.516911800736648,Not Sold,-0.2863185581377496,Sedan,-1.804731435777972,185.4667286792143,-68.3580222694053,22.406722159753343,160.28677784605222,-83.85210490971961,-69.66391722121514,-0.5786841776718532
-97.12680614469798,16.240305482923116,48.8906726856991,49.59610080400103,-6.190814438064958,-223.8845064894712,147.9322472975059,-1.4316313449634983,-2.073828975348395,0.9869494457427288,0.2207795583792069,Not Sold,-2.0634720395378086,Sedan,-24.227361876848814,-88.80223544352867,33.524199135752916,-41.284165770851956,-96.35383642262867,-71.82957885972537,-27.058354846620563,-0.700974578377114
-7.751172751735229,-138.82468535735077,-47.0082646497049,-39.41902388594804,-2.73998311487885,99.95228039655154,-214.99646667421723,0.636220725094821,-0.4025298731468542,-0.9960142233409837,0.9618741804878048,Sold,0.9774683515236429,Sedan,-151.04295396738624,-69.441659162909,-45.466290732290446,84.80050788223066,-49.52152998361056,-67.258345251315,-113.06115499160055,1.2893396178721983
-30.662461605225168,158.50784802770892,91.53308113867845,86.90950717537882,-60.077442136424196,-203.47500620215945,134.18640711282237,0.09492811941128076,1.622063168350552,0.4689992306676728,0.7757840610232571,Sold,1.9432735764905607,Truck,-0.7931905772768477,-5.151929314609411,33.89452028432272,-45.62317093719153,63.48405013642632,-181.423676977674,-56.12303712376263,-0.004519675358425457
-13.967055236724615,-72.27476455203164,-99.49045200422157,-48.40888723291952,95.94458443945952,30.756039828805093,-34.287215090409084,0.9088097409298876,0.14573040099005058,2.9520625252582753,-0.5671768256402387,Sold,0.9450206531327564,SUV,40.76138430155056,193.86565790554133,55.572064593923756,-49.099797989008856,-136.11602797931994,11.459178212568892,-4.987620936054669,1.0046540493130935
49.29167437986817,15.396549493547914,9.008848266694171,141.1101078881188,121.58652751614416,-57.727627018023064,-48.739687475845464,1.8387254601342637,1.5377595599457579,2.2340302540599373,2.5067221901082215,Sold,-0.5554501021166045,Sedan,-120.71812269357174,-11.17160549398787,-14.12417736114991,97.42541218352075,174.68701834817026,65.83709659129731,51.11893148079471,1.0001322452355832
-79.03401627222458,4.099948590543585,-127.1143620876072,-44.83087343687282,88.76911081416414,-83.40650691108522,66.97273736067743,1.005452646221657,1.0451446245641782,0.6574850201725071,0.793596665998215,Sold,-0.6023391773877906,Sedan,-106.28963160546469,-37.99927236492465,74.32763226764148,-20.781728570353096,30.72395174308938,-99.80992801981256,12.704232242726748,1.2265162262711615
