wheel_base,city_mpg,Sale Status,weight,horsepower,warranty_miles,mileage,engine_size,warranty_years,price,width,height,length,insurance_cost,maintenance_cost,depreciation,fuel_efficiency,Car_Model_35,highway_mpg,age,fuel_capacity,curb_weight
98.25280209718842,-42.484913378242545,Not Sold,0.2028651423684722,-0.2613044640526293,64.18455123698294,148.17730887276088,0.8007637206054581,-50.908513169008415,-18.908967808287716,79.1623113411747,-0.45006295739412533,0.5340238338318972,96.21715052243366,99.43963357698047,168.80923296988382,-65.55856169710151,Sedan,-28.42336422598545,-0.6547863686277154,137.77063342090773,99.59593694995002
-97.04569868900116,128.09662100738433,Not Sold,0.29057690366821987,-0.6314009892572714,-68.8283473488731,-79.01136142744556,0.7982349358121904,8.119321269890586,72.35522415635005,-85.27054387359846,1.4313331898131607,0.97019203775405,-62.34816426511123,27.8025148956711,118.3191814773295,-2.7836493487155503,Truck,23.350328615665035,1.7463937243610956,177.37621482515326,30.62043002510552
204.23378082670686,2.6833565202622034,Not Sold,-0.2227757886262342,2.0721812560758552,-160.9238107221322,79.00462405279453,-0.2075415319465124,-120.61102818025572,39.57058059157018,108.8723798256852,0.23796987719947912,-1.0760439363104568,-266.4806532005227,49.303500570464564,6.787014630943937,-86.35839282895876,SUV,-48.95566048802865,0.17397313163638872,-139.55481678428293,-23.34479614426003
20.344440355990702,-217.05136193674602,Sold,-0.37271235069670317,0.1638863169564131,-27.844955699090622,45.32634854495494,-1.1019811930965613,64.18378409364686,-145.70354588786216,25.69279141649428,0.2283759346792092,-0.8396441111456838,-184.6345934710157,72.34660322553233,106.1217337491114,6.81010512890997,Truck,157.7694138208195,1.5806062562489345,44.13235226643434,-118.47796970687855
152.6940099090274,59.98116854095568,Not Sold,-0.6711992507148832,-0.5789964960005841,114.37738849285586,-117.65612971894235,0.6356479569280953,66.04244154737103,-69.89948519812756,14.62103346299967,0.9550400562386994,-0.9653600945924705,-138.6336859934243,-105.06195406410552,0.00526611703248689,228.545493077866,Sedan,79.40406166141653,0.8994397615176609,72.87581853563556,28.571286883535436
-142.75962052191704,-15.279579964469628,Not Sold,0.818443490286767,-1.4110923844325738,107.84868241586041,52.83611594757435,1.0368000321985533,-58.62786416040356,88.98429685336315,44.6297510054347,1.889923478115241,-1.130324718494716,-13.833047463247366,152.62452901672464,-78.03413680214952,-23.492435581377134,SUV,-102.4946161873243,-1.5378128510170272,-24.210895463244388,-15.811403438849291
33.5581726410425,-10.830482913895203,Sold,0.1371713809209037,1.297834370740062,47.731994675898775,21.366165689781653,0.603635857399868,17.894420388221317,-17.011128091828418,21.698523500911605,1.8406416548702247,0.7642241994946186,97.03426507567333,-132.78994298960785,-125.31875204732668,-70.06530221109182,Truck,-109.95192778921066,-0.37453082614107314,69.31837497696762,50.68403469271675
-39.11766297465641,106.46100723025991,Not Sold,1.1160088540347357,0.1449620132058932,-16.176527571821627,41.95007036291311,0.13456091218273972,-120.38851729336241,28.156665485079476,55.78711052088823,0.49704485372516644,0.6546548250412731,-65.79120912987183,-139.33762599112063,99.74082984553894,48.8355387158299,SUV,178.9703551673644,1.557487210050486,-33.95374376956795,36.19020967129912
-58.491497363985864,-189.33995450018188,Not Sold,-1.103064928907404,-1.4110102261005206,185.32919642793433,137.77657901664026,-0.20190990457517694,-78.96738002628032,-121.10879751375838,60.26724423951404,-0.7553414681567401,0.44925646124042745,55.92274237744942,-80.91125025162906,12.419839824205333,-61.65976412953111,Truck,5.44483395698231,1.0464441957573756,-112.94101095008844,83.7704213157623
31.091330731276674,112.34599480406537,Not Sold,0.9702094040118469,-1.440114481826723,66.3797800209717,-50.90056594147393,0.4460251828673185,81.61801141230676,91.80308717272152,130.56632243794652,-0.12235055364999159,0.8006128482653366,221.41170422730278,25.956355450980045,-155.40253304911954,51.461526104540035,Truck,88.11047664831416,0.8428707888288521,-67.63192129656966,78.12629523185335
126.62866150284493,-132.3328767709739,Not Sold,-0.07391704097240857,1.260777843263216,111.39693668126571,133.60817317066898,-1.4503203726800609,-11.976309781372091,-102.47688702603064,-118.71528546321805,-0.661539554632695,0.5312331588982449,-86.32070421594403,2.481699582961495,-39.527979084469735,27.818698871796816,Truck,88.26268117457452,-1.1767040371268278,74.39850101766169,129.6482070770261
-165.31080509899746,-2.3174792143650156,Sold,-0.09934761864730224,0.2005533551511644,31.037156489559294,-62.631972151958806,-1.888235491930156,39.977849574607745,157.50534356922736,2.728186860782955,0.5845168892529196,2.982012674797201,131.60680419426424,-121.38064724721353,84.84207950627547,-89.92898729569949,Sedan,-26.11911026046182,1.374911782126496,-25.273383663783722,32.796387990512116
201.0662271795468,-154.58213708798877,Sold,3.0680351074765344,1.0591833472085024,176.14047944305779,-162.8242649503914,1.6085002281466614,64.36070775696605,-38.970683570265756,-8.37266772996843,0.24769831107481738,0.3673342590670823,-158.1109096536341,-162.92582150131037,280.80678378470714,-190.35146401581753,SUV,-117.40100297633731,0.9208370536516897,108.6018327950506,78.76892595355639
-39.06504489198074,-138.0237596912913,Not Sold,1.2801479323905596,-0.3182488122520181,-129.71206537088403,-131.61535903051282,-0.24258625524594352,-166.77972984155778,139.21068115623734,-174.20847280646265,0.7088704559771588,0.6404124154295513,-32.00123476326186,-174.20609604665682,49.002034791861405,-1.7257081774305467,Truck,-56.422246853513,0.3009997895338033,-100.47458395690015,-15.301310661238096
136.9261722100626,77.27899316411288,Sold,2.1300505049316816,0.7438150018520101,-142.87867941655435,120.65023677475422,2.0073928749841055,-165.50698134009116,19.936231137069708,-44.26614479920451,-0.9219795023216868,-1.0782610398713166,4.202503978502347,71.88744323434302,-63.66208530923749,-95.63332365182401,Sedan,-63.34931410457118,0.322898416147004,-147.45306820729954,75.08796145717346
158.3772129886291,35.27134282210979,Not Sold,-0.1752602603590437,0.00614681032846515,83.99023548331085,100.16224158593548,0.22536092422326834,-3.68308131007382,-20.775206332956174,-15.747192570182388,0.2945813859318582,1.065569999232241,-86.99822958527508,-106.31283403456793,-40.602428866885845,-30.61811682067689,Sedan,123.54037235976037,-0.8750677588022232,117.47854869057252,-44.90504773093388
-47.11450235088953,62.603556788642166,Not Sold,-1.2180484619138165,-0.31622076431277496,131.2481923894585,-45.62065668450859,0.6946990719617234,-88.59022288866653,-51.256715786388085,26.216944255537623,-0.655659860709387,-1.0000070737032853,59.3495707058143,7.5403930992558665,147.19620804875692,-25.768076550660506,Sedan,65.75801465785685,-0.49876524675183054,309.66057883686744,-151.75807620724348
145.5024570482932,-161.39943085844448,Sold,-0.14682357388223444,-1.5479407716404276,231.4959899634239,-163.59471936466034,1.1995833876895143,138.72835766893309,54.46718130411759,-130.71461242067457,0.47100378349433425,1.1323206463024595,15.88650940581278,19.359186076092502,-71.53398518611174,-61.919200702757315,Truck,4.82004980288895,-0.06629516886753051,29.0737843674274,-33.1349063288439
-49.186929142084395,-96.43351568318003,Sold,1.296505939555579,-0.9929064153349869,88.62602578690512,124.74803916570501,0.045806189822986454,-98.56600900821998,-114.60402098353617,-9.733979227070149,0.3950264569764243,1.6009655034237686,224.542452988686,-6.173357140060462,-19.303923694902316,20.998785384520787,SUV,86.50922210597574,-0.7466400465765326,3.3016100261129706,-71.09557460107764
103.21103500112598,5.50308082058365,Not Sold,0.22343234003002135,1.6583236906639205,-34.97023456166975,17.700424544901097,0.6781799271545399,51.24157838421698,6.334445903766704,-28.46936890348943,0.8202938454987895,-0.09765240320361128,-1.016003521334677,-112.87677499592867,-72.56185539900943,6.932179783414953,Sedan,43.635220502143504,-0.8226797418796046,-96.17192724994568,
-38.234237554256914,-144.24927473549428,Not Sold,-0.736095717581994,-0.7068813140012167,63.51978494440973,215.6724305497126,-1.6257301651981004,-26.09647819183161,37.13409116599588,-161.93189689846034,-1.3399329399192104,-2.100738374447051,-162.46020524023976,139.85737110344795,37.584837317210166,-128.93769465700768,SUV,226.77915412914737,-0.6945273949716082,105.80488981577996,-8.179656993471578
-28.32829624937867,-157.1163987471257,Sold,-0.9753429843915316,1.5113757718252123,2.811098003537229,158.7232259910074,-0.9042681470473672,-154.06593274163978,219.81867186873703,111.5226161860881,0.6840199703565967,0.03386254270533845,-73.6429615224933,106.46329294795595,-162.93367790675592,-154.88289322039756,Sedan,-61.84962858479778,0.4711506901089488,-32.75737965842562,123.51383525989846
-92.46012980651717,-140.64978291868613,Not Sold,-0.22555174058167465,-0.5746958462127457,29.74968756722572,124.95398437955858,1.5992834038956032,-156.90950543887325,60.35716505718629,-45.67162914489173,0.34859108340292144,0.9360814252244847,58.86675037884994,-64.51096988173171,-63.00767692072024,106.84165975325584,Truck,20.031146823109086,0.6402458507475522,38.08346573485811,-21.791992570308345
-8.780955169902775,-75.88499757209777,Not Sold,0.39303090781088457,-0.008504394537694521,71.92383414745845,16.567809930228584,1.0771459138484951,-112.7464937291053,-262.4182455745881,157.4307804641098,0.09941578075702051,0.26371210005238555,-126.92872305987902,41.390353369606,20.23611964319521,20.100833818494973,SUV,-240.1852113527957,-0.6570710853747666,-39.44125853009711,49.38306853217968
-79.62558909690382,-19.93300638833221,Not Sold,0.9929315114582387,0.5260464149555723,30.46942627593861,-75.69529952496319,1.2223259611314432,-222.42921166406327,88.10918567778245,86.78523653267595,-1.6044250619887332,0.7488596332867812,-182.03065610662244,-18.21013835857912,194.21520138479963,48.49184783040552,Truck,-72.5161564833988,-1.0546497742105143,162.07119802324505,-63.81988371328189
-228.18151777106942,-52.358918234772474,Sold,1.4761522619836978,-0.9520877773192862,13.900447815250129,65.68602143152927,1.1044241295327777,5.872740265746006,118.23671349758189,85.93075736204223,0.10050874632141626,0.38505277099720125,119.6287054813711,-118.21581489824686,286.64883847840457,22.388616214669188,Sedan,-96.74707010280179,1.148745861485069,29.105324945548936,-62.976724575207975
144.08618560606806,-66.04699518409426,Not Sold,-0.5511483164767464,0.7551851404282839,73.9262113833234,190.06973149151963,-0.3877687096574786,-81.8129994915784,128.12036969838897,36.648859101717875,-0.271543163245184,1.7676103514507975,-68.3561467415149,84.65370507443753,21.76630771004941,111.89034373482937,Sedan,-201.85960032136379,-1.8354515720956817,100.34563314626882,29.490747829420354
34.76685525918766,129.2529758080723,Not Sold,-1.1480370943532054,0.2809438596332897,108.34359775987281,21.609005004224862,-1.7296612776514697,121.07542662142563,-141.5510002062375,-129.2512737994924,0.2974489972261756,-1.238518976244723,-64.14693277017946,-61.7287290654036,-67.44362080909704,-23.197638564206102,Truck,114.19938106262066,0.6291477470570059,148.11162937771658,-79.27633950635943
-15.92950284988108,74.9491482241133,Sold,0.20426219531614165,0.9170903807993926,-31.46543203104611,-83.0254272800238,2.047044197671842,74.7001490176635,-89.22924299358684,-114.42921594952875,2.20196274617286,2.3845634521442367,7.864002028289368,105.141368695767,98.55633152383322,9.386812958821547,Truck,-93.50058949224635,0.6538415230553665,-51.62590372584359,75.72042405870401
69.74090186389643,83.03720998988459,Sold,1.000978000851117,2.701457125583942,83.05300531707658,-152.68396143956704,1.7585711893756781,52.03634188017897,41.52894562230539,-18.315047149758353,0.2322290429190832,1.7560292179566095,-31.140469034046742,41.500457589097024,-52.66962142161956,76.4886435505677,Truck,86.21077281581888,-0.23326032760487647,25.90154651994392,-183.676266541252
-106.73141390386265,64.68169731352191,Sold,-0.7572832640424756,1.6168305607975706,107.4402559103119,206.02601631324026,1.671660529995617,38.52278001572827,21.15664343973681,-16.060114723474022,0.5175615061537782,0.6055840721747691,-74.2288419381621,19.201166713883868,-38.007082485307265,-52.0719810188311,Sedan,113.71904259361074,0.25509718707345846,41.85024197478834,-151.9862921219285
-89.06235076610928,-45.137320289953834,Sold,-0.9042360426659615,-1.0386512543428024,119.92160551093127,-91.28665322315666,0.06743742587787938,-71.75309201692947,71.93841293518003,89.72280171178718,-0.3521916082798874,1.4579459481754824,-63.623795912031824,-64.4177229617175,101.98143894540384,-55.26962285653176,Sedan,-144.95140764391647,0.34889441408446864,-86.50382214104091,9.39982100211442
31.24714638239453,29.081672774662128,Sold,0.10317802516875152,1.9871869348569406,29.61152948962947,-73.62191616757356,1.9007092536987147,160.80002783205668,174.6814094101257,44.56455096305127,2.17762470604714,-0.44869924636631564,21.27437759490319,95.67494892258418,86.77151559263717,47.01931858156625,Truck,-45.87154455937208,0.31001759795959405,159.3810531618439,13.407705453205084
