age,Sale Status,length,city_mpg,fuel_efficiency,height,warranty_years,mileage,highway_mpg,curb_weight,horsepower,fuel_capacity,wheel_base,depreciation,weight,insurance_cost,price,engine_size,Car_Model_41,width,maintenance_cost,warranty_miles
1.7749529443818217,Sold,35.01517427651953,122.9575295363035,65.28171365489499,78.24203134436296,0.18293878342256598,75.17358943523976,6.841493085453232,-189.5933626574354,2.202849251947616,-0.16374703746296693,-47.207526608097275,-203.8144569882522,-85.55505401641965,89.10351354758468,100.16219640701647,-20.502263401735306,SUV,0.9158351866874745,1.5065676852850105,-196.51983804381163
1.216820596926815,Sold,-106.9353419677365,54.36863166214289,-38.51073981714404,-6.45382717744995,0.04223148502091728,147.77265963824416,-103.11248488175633,66.23745077408797,-0.3530373915349352,0.7619289522480133,25.63842454763849,0.21546354036616192,8.650955236527427,180.9811115474597,-103.62665821164552,59.03190622114675,Sedan,1.2794998196008947,1.752133753076087,-32.11692787437181
-0.1572708442931073,Not Sold,-188.68920004041223,-69.4947518552277,25.32586614603302,116.95881225733366,-0.407138629102908,13.860606448461576,171.65648890303305,-120.90518605126948,-1.1865264531154152,0.7555226856651819,9.51233357214725,-53.631582964236166,-5.337346660416499,156.59154013644917,1.2178075338202627,150.90520335910003,Sedan,1.9615202646418501,-0.9228745197282627,26.569672200338857
-0.4167678658404641,Sold,161.8826600351539,156.41995516521098,-170.592526372387,74.04523820144428,-0.9722082567107833,-77.83550816024152,-106.46926287963285,139.7340274069572,-0.2520919984124641,-0.2774567535428155,-136.42785756247872,-101.90680436262573,-143.87495185713132,-11.439550241383632,61.407378621920216,-95.88109195205051,SUV,1.227394597281998,0.23416801200368337,-21.575534976427736
1.2703735504454365,Not Sold,-138.74526973710732,-15.446145619629881,77.15882808073387,81.65941592794077,-0.8659167198234173,94.17969617697754,77.95236335429948,-70.14978195088555,0.1047455814333417,-0.07966224845960693,-25.452810204158204,164.1112240943052,45.740811824366155,-128.48660687423467,264.43251561612203,76.00031692251414,Sedan,-0.39707915300272184,1.8044699354569589,12.562139093101626
0.05693524123963629,Not Sold,130.6811457640466,51.555664793473966,-55.549961639991764,141.13651677982773,-0.27169025765907473,-166.81176704360772,-19.965196517315327,72.78298811023778,0.1790922876472923,-0.09321204397628469,3.122011440009118,-8.604426173195984,-35.002926772917434,-6.021804516691617,144.02307947639554,-2.776801021098675,Truck,0.00641074950466186,-0.5008873377853147,120.85746651570895
1.9876385649491561,Not Sold,-39.45057952467085,54.57600689204387,-17.569506793684912,-123.52200794285768,1.9401189838934916,-46.99060070958059,12.896951538362112,73.1411128652763,-2.647790561719377,-0.3312331787240544,-10.58104431796448,29.221231603702364,-198.50390327301446,-74.11578646306104,-84.94815335860208,67.42083953807384,Sedan,0.8110595577729338,-1.4755110213055382,-36.82398462425838
0.85510321870572,Not Sold,-77.43529738800297,-239.94676254182923,-88.00324956242697,93.33114711597852,0.46059163430223815,-258.27253233122997,68.86446388058462,-128.5298245014732,-2.0622550875377863,-0.7636624270100137,46.90245499102543,-123.46306084610892,-138.56368931544299,81.83972270546337,64.8124727411657,57.71744357629752,SUV,0.43924420261473063,0.9732343364901955,-63.77423215730925
0.7392698004739477,Not Sold,-65.03170493808864,-145.2824627703996,16.766828875434893,72.96837207340988,1.5267789710719062,-101.14528982151808,-161.47139661978335,-38.24834155633722,0.21799305680090578,-0.3162708841655939,-29.67666544268625,-185.77132062573008,91.80041563706146,-92.30418301449605,-208.16106508390484,62.72436494124341,SUV,0.7239626333793171,-0.06370070758043939,-109.83377056890915
0.5032429782819281,Not Sold,-89.68733296663709,-263.6520021772434,13.554256056104547,56.131527516391444,-0.1771098773478645,-124.02477307843856,205.33430837703017,-136.13681468779112,-0.16746512518271975,0.296202234271509,-93.94993967423372,60.89199937675799,-164.17809182522308,-44.038914688815126,-112.49872417862554,-236.6429171987678,SUV,1.110241332695606,-0.0664809882641427,-156.77719053984043
