warranty_miles,insurance_cost,highway_mpg,height,wheel_base,Car_Model_16,mileage,curb_weight,fuel_capacity,weight,width,fuel_efficiency,city_mpg,Sale Status,length,warranty_years,depreciation,age,price,horsepower,engine_size,maintenance_cost
-1.6817002333854143,-68.38550578486905,185.74714737119322,-169.9551860114622,111.80997347513188,Sedan,1.9759846119476951,-41.7111517139591,0.47926675724956663,1.0844898962557132,-12.061787795270275,158.34708367885182,0.33630624376430895,Sold,-138.32557434660131,78.41097077300729,-102.49450911464501,24.489777870279987,134.0357960754302,56.435478161811595,-143.58567478535164,0.4982491157791565
-1.6865435026223539,-105.93269042775214,36.65741059105843,-182.01137482269,225.09410357233958,Truck,-0.38766921017618405,-100.6596336698758,-0.5778905754888478,-0.03615811717450303,-16.991395423421547,-78.58656456006806,-1.2388743780558726,Not Sold,224.36658144587733,31.130320863090628,-37.57413573487836,183.9399201432042,-31.464653833553502,65.1593099879713,-224.3413448465564,-0.7099634244382804
1.1218972864824415,-76.23541788350036,-228.19804059211157,7.328063872014607,233.2578927321702,SUV,0.2040078909016425,-63.77880853485654,-0.6230470677899569,1.7494171224322357,-23.222860378274625,23.13438768816585,0.6194252621606134,Sold,120.52308071094171,-31.717892987832535,-190.5192508501206,112.27121980760744,168.45650952211142,33.49237855646557,-150.48650001570377,-0.9227054166734006
0.7833562974107107,-60.79778035870714,279.64943733809395,4.540025914325352,145.9716694339441,Sedan,1.509408838431942,69.7294717104132,0.7674228090388366,0.9067218219453652,76.77762316948095,-110.8900238250347,2.3055220755420023,Sold,4.338753956106026,-221.05846494829416,175.55277863884695,24.56834776339721,-27.87440181887754,-20.091085479469246,-133.80194553857635,0.681401122428261
0.31751741374417175,-165.365909406608,-57.81215524629345,-1.9764242748631502,-131.86308287977545,Truck,0.11589108878162785,9.391745930093151,1.9652428429511501,0.5552451042355812,-144.75720792967596,-14.658511521340243,0.9636950780601462,Sold,152.58689883133596,-108.26460225043242,4.600695901381963,0.318711654690319,70.08747439593473,139.28700555413735,103.34771991190242,0.8279263254183384
0.7976529948320596,-163.2123953480204,36.936441121974894,104.54343824189047,-14.222767600843936,Sedan,0.09267198695561163,-132.74461350164276,1.4485394062281722,1.4909608200349154,-72.61749082222914,-85.6380381313557,1.5977617228729826,Sold,68.94634911078109,-21.790078070939092,-103.94927854508005,-43.894579667849634,-125.96340216947613,-16.126288443795957,-65.6745283730313,-0.8162451223786562
-1.0609515722885672,188.77108657173198,-82.77019862674699,-196.35520402287102,193.5345361387818,Truck,1.3116172422330317,-62.57842106822078,0.3411884548253228,-0.6371757673012418,-96.29087901831355,-161.7814122638657,0.27388408158083255,Not Sold,225.2181700981094,40.06627133360068,73.50978173606954,-93.84669886739664,50.328945794307025,59.33649329141916,-28.063607656344637,0.08974430489097952
0.10582426303231723,66.94700104771239,-19.58289533765767,2.338116899620312,208.10908701144396,Sedan,0.8782422598247039,176.11067005850353,1.2711410238538061,0.2539727639796034,102.27681194836605,-109.55473502371287,0.13435003554975555,Sold,-8.697249107541728,29.537769071009755,-119.18803592416138,-57.570772146478454,-91.82193708799173,112.57911261082165,-135.80464604860492,1.3870782026463389
-0.6221716884980836,14.311026112661796,-76.69296046016683,-96.6002955643788,87.53004156572746,SUV,-1.4063603638815072,32.23890099860071,-0.0724880800581188,-0.15613316890221257,33.06812366507846,-7.212011342592732,0.5949395460550446,Not Sold,30.198270343700433,-82.00864865541561,25.16190469397411,-208.088501030407,46.21468461864637,75.66483534510043,-177.97186198651133,0.4773702391527302
-0.40046651666566047,7.683209464698791,36.056836047534816,87.83481342077275,-36.44875943229845,Truck,-2.345378708430851,62.2157944549874,0.1428601306789985,2.3087139286001745,-45.3708907693016,-166.05316903780445,0.0013208458777378418,Sold,-148.41923558195228,32.878467452832574,15.721459587983858,-20.052277348924765,-18.16676191481836,137.0363160663213,-85.76921582093523,-1.3403925916915536
0.3128166915676278,147.6038564209051,17.68343735701627,-58.69894149236077,-297.81853158296605,SUV,-1.6253682663299314,-175.56503188926072,-0.8491107446231372,-1.05535720822045,-157.07282421375263,97.1969521917401,-0.6095177894366617,Sold,242.0072124680171,-45.62440173669228,77.80828980741637,-2.2753905383104747,166.52991690321016,-53.06225172315362,6.252618394984828,0.9683715265325017
0.2283764435696048,120.01884928799154,129.11536974244592,-24.42306449106412,2.508114312617051,Truck,0.9252619317983386,-10.01375805458417,-0.07415416744986203,0.13477030239635837,239.41832658887728,152.3969186501179,-0.9560937870871584,Not Sold,-73.06981612056751,150.50423265670275,-71.99278600163801,251.81077913203623,171.57999924357097,-10.963825161859758,-17.613447581561516,0.14343555325417706
1.159624744412135,-163.10169891114705,38.566839929462425,70.49789716190278,159.65589637056695,Sedan,1.1039187730614652,155.9331569754339,1.8940884787711085,0.023750572089585642,-39.27759517427068,120.20568682729005,-0.5084933993357386,Sold,-119.55067501355727,-130.95302766946708,-14.405328962080285,-152.8536117012032,-44.21616065045932,136.15943548408725,52.60862063660673,0.3669317684764809
1.022015350772298,-28.48616651454622,155.48071078605452,-58.979682726564484,29.45387056905848,Truck,0.7432337910929931,-70.21447981495044,0.8756513736819563,1.4435528156683708,50.874599105284034,-145.1041931245004,-0.5118461399876233,Sold,57.67518573002254,-184.52995082518905,-53.13218146610686,-224.4741331813833,-49.86739920814309,95.51449184355423,-18.479724566390647,-1.0218772445131048
-0.11833513436425795,-113.48746675722607,-28.31686331844011,211.88835681586764,-23.045394208570446,Sedan,0.9445933982083641,-67.49586988761848,0.1502902618534801,0.0601012257297593,-43.89471274550304,4.662094083329347,-0.4189122565951546,Not Sold,-14.66658316905757,4.582293063094062,115.27275365586884,-75.79796748679111,19.825143370810245,-131.28879318095957,-22.64739809666782,-2.108410256423256
0.13795463636974192,163.4054121663467,161.52480827077113,139.39611787383754,-107.05320805042327,SUV,-0.10786971892483212,73.37215933937149,-1.3133258664670546,-0.4372999655870311,106.9774411128721,-45.32065087211791,-0.1540513850726583,Not Sold,-26.089229909297494,-97.80688883665346,44.499668154620174,-134.84998452624995,-137.95606363247123,-56.047764351911496,-60.84862178936476,0.1683251162441428
-0.37375483043742613,-54.35906489085996,-137.000698008173,13.60101814598676,171.0257423459305,Truck,-0.4769511691109453,90.22131720547999,-0.003332271486394041,-0.6862514310668563,22.625290514998866,129.92719253357942,0.16524010186282992,Not Sold,-148.8819778224327,-72.07635777453189,-80.9996295836654,54.78402888448579,105.5986742983124,-31.0073975097392,-8.79131240503272,0.9009322669838435
-1.1111846144735171,-105.6005498543608,-152.50875125340445,16.21490782282275,210.7655315939207,Truck,0.48214859110742453,103.91471252602614,1.6909609982449636,0.5722242968285829,173.83214956260977,-189.38007990530096,-0.4850108004003053,Not Sold,-41.789164752718136,-67.48369870502215,17.75714190381762,-142.02257028758152,43.869916739169476,-6.030691232327767,80.61720038878163,-0.7254106688442192
0.9430636014414296,126.232954318136,194.16001908301357,-14.581950945812979,10.305272478367614,Sedan,0.47074373632263117,-45.81682984655632,-0.9261774892180631,1.870147895037633,38.86422173267983,-159.51875074880297,0.11271233239107815,Not Sold,-17.42356427601946,-47.56764605621894,-119.67995933318518,-192.3595650968377,-32.29251320922537,166.7530530617055,221.00790767571198,-0.9038923982603361
1.224819439253508,-292.07034212530453,92.51331925569357,181.49815538258446,-11.594857190377702,SUV,0.15002486176671592,-20.45417588568455,-0.3719663449294071,1.0915119835567944,-37.00707660919599,102.50821109638702,0.5419332505380784,Not Sold,125.09674456237079,-175.76293232985597,-74.65575455180138,-125.28515449100964,-17.890389475609226,102.97324534140083,59.334734798300026,1.2336155673764977
0.14995839827751165,-37.35858850429623,4.519794046617802,1.3967891987637304,48.50384977240812,Truck,0.5374675672858444,-177.32979141923443,1.4914742379358028,0.8381126993752976,77.10577493415832,-57.115297051556446,-0.25830846961503623,Not Sold,-163.64129234948132,79.73190258305227,-71.508197686874,45.926339229054534,-29.210187085765156,69.70743432334312,97.91039782553757,0.9119285172557277
0.9347501900128962,3.778195213273474,16.537158768170528,17.26024403171713,22.037986587887882,Truck,0.7251629977029801,-141.70912986800784,-0.515861204052484,-1.3147306699931431,-32.634745777456786,5.820600516993341,0.9067725744021984,Not Sold,43.70297490462399,-57.9915928504956,-19.64684777247408,-70.88368749723321,-176.83481656736683,82.05412380046197,76.29399294405113,0.572569743321449
