tutoring,prior_knowledge,access_to_resources,homework_completion,Subject_24,textbook_quality,participation,extracurricular_activities,attendance,family_support,Performance,study_hours,health_status,study_group,online_resources
-0.16518579716264398,-1.1621434777365025,1.7460851048226935,1.1021077519477978,Science,0.31138125643764814,1.1046123892908835,-0.8177228435779887,-0.5082033561260213,-0.314806892064987,Fail,-1.6002261408318073,-0.6729906204255708,-0.9166121116344171,0.9923964745511036
2.334429738323799,2.1957280179041265,1.597651217225423,-0.8682638483969234,Science,-1.4351063583967065,1.11232794095373,-0.16634374296752988,1.4798487792037816,-0.5329972567084859,Pass,-0.23152205467472844,0.6096240472097476,-1.3543184595468185,-0.6564109181644805
0.09353549253154092,-1.2340643872785761,-0.39263079877107765,1.92530181170867,Math,2.0078706289024235,-0.21378002163254864,0.6838641179146896,-0.6606049033195384,0.4590697699254276,Fail,0.811799862417298,0.33341363140248187,-0.17709436672366985,0.2512293288731681
-0.3690392909535547,-0.9601361853145295,0.39408627572535504,0.16028717937397305,Math,-0.053090974392269084,-0.16821471750427464,0.7622124209767724,0.11830325795086083,-1.6386982751421089,Pass,-1.169874398382783,2.5439169139336735,-0.7754193217495803,-0.7655771756527041
-1.4224722984437688,-0.5288227843943066,0.06300452709373924,-0.018130598094542923,English,-0.8387685847165878,0.7589481156126884,0.793924261730487,0.38186768617221367,-1.8110761941485887,Fail,0.31703182628042886,-1.6875311325610092,-3.357581371646991,0.26175206835042797
0.5771545716492961,-0.5922109253425204,-0.45187256797223474,-0.278033673651242,English,0.027565970561053182,0.7061931822296454,-0.2674008761111618,0.13511077445346947,1.7497715123032185,Pass,1.2936333876384436,0.2564985481670645,0.36164523503591184,0.11557436119328507
1.4392324436463784,1.4694827986845278,0.4537301794365921,0.8550610204401194,English,-1.7745086550688078,-0.21110969178621597,-0.5965807735677083,-0.35740814868617526,0.036961748924906376,Fail,0.13224288188392583,0.7155272395493234,1.11921112816261,0.8577824563126012
-0.012239181736582136,-0.9981758241664954,1.7392878966450631,-1.1431367986508336,English,0.34585800069724826,0.6653567164578084,-0.31332444036370244,-0.16457933014106366,-2.845881430889427,Fail,1.8662088871229494,0.5707740514081412,0.11620604553235804,-1.1243246560574567
-2.1506961500991904,0.19312834806615814,0.3049772306091233,0.43426055058418495,Math,0.8073587154619939,-0.337643270520364,-0.9618995306891085,-0.6806184584399124,-0.474724995517778,Fail,0.5617638356275882,-0.5362108668129559,-0.2919714472702587,-0.5591164353779896
-0.058533620726435316,1.9267035964008652,0.22447603788542989,1.1330806785733836,English,-0.06045531926637079,0.5561764114719651,0.235193680059765,-0.9966123616529878,-1.3449855708336378,Fail,1.5409287468110535,0.0033722790241761747,-1.5198755662299692,0.2559453816082734
0.5233552131060669,0.7188231926013776,-1.2947703046973014,1.6719019817443546,Math,0.4244305038799971,0.2063028413698421,0.023754541739194734,0.6754072913288691,0.30001422959531604,Fail,-1.5066731253103516,1.1480429097740115,-0.3690600763459499,1.350153209731893
0.289798468116951,-1.0813922452962403,0.11084919820956045,0.2272202672973908,Math,-0.09786923353603817,0.46806950793057966,-0.5394232335856426,0.4966075915264356,0.967528678832494,Pass,1.1290721372713302,-0.29782369714790025,1.3030315824718515,0.3080336208754731
0.4730493561397148,-0.304856469099245,-1.0027287192684728,1.42041361437457,Science,-0.9934698367283932,0.7659360789026017,1.424829663097782,1.6255956759667587,-1.157398525728505,Pass,-0.11677487181605586,1.3301502287300693,0.7745399366592118,-1.7705130957068513
-0.06767984310268198,0.427497067019158,-0.7434219344541332,0.4214270727896563,English,0.8301132464246473,0.43709408447942305,0.9897472585847589,-0.5908318724096668,-0.5276100942626859,Fail,-0.5579223997078566,1.4114935816624108,0.4075260519458286,0.6973763567901858
1.5258512540675115,0.5101685646905014,-0.9453592789595877,-0.4769881335160136,English,-0.981369045542672,-1.7982864911172038,-0.4125984884098181,1.6205892654287366,0.572769272670728,Pass,0.04365268029542034,0.5918338249048468,1.169367681672128,-0.7599862397414302
-0.45271276721728265,0.030729835040109454,-0.2750738859396043,-0.2759184108369781,Science,1.9541445581137866,0.45857888943341696,1.242833455222039,0.7188739298467802,-0.03519729341204728,Fail,1.654030578980672,-1.0376665375110263,,-0.41713471279738396
0.019911654496772683,-0.0675048640234137,-0.6270224245425133,-1.621751507887007,English,0.20317261333012504,0.557478380804638,-0.8244042000429416,0.37998488513496925,0.38414881209328494,Pass,1.1273366806470337,1.5926070514373942,-2.553432167053341,-1.1568626891948597
-0.44934718516005007,-1.670558808622268,-0.14345221518102852,0.012552858975072696,English,-1.1701210265353763,0.34175066447841174,-1.0600420635838537,0.10612166830747244,-0.0364618557191337,Pass,-0.9174208904739155,-1.234554852992037,1.3590728493365254,0.7168843436875482
-0.1324585584171455,-0.02587985902884297,1.1750930419505543,0.7799390478863226,Science,-1.0740671771609436,-0.10843769845425828,-1.3021191374165688,-0.6929321272745029,3.577788064398515,Fail,-1.1096895841845622,0.29743881406403205,-0.2697686455967034,0.2738966172798232
1.7951095028577302,0.10369022439707574,-0.2869111363999924,-1.1727633187628865,Math,0.03926055840512728,-0.2102184637209059,-0.80174899536076,-1.1132338738019674,-0.12474111341339868,Pass,1.3452092403934375,-1.517164310908154,-0.3779085624409653,1.1715637552459561
-0.32022524624946797,-0.16380243747069612,1.2380078796125433,0.8202308037636662,English,0.9335731973532786,-2.0335938882613944,0.13539308700347588,-0.2789263228510712,-2.421980788945317,Fail,-0.37594412593617016,-1.400276163735266,1.375047015108635,-0.0053969947065065456
0.27230288401154823,0.31275660548739903,1.5488477855364118,0.8885004441947941,Science,0.7825499850018764,-0.39173098794849465,-0.6669575558705365,0.7660882207707178,,Fail,-0.5722467208726415,0.307411944257458,-0.21855263194501165,0.4908664331431989
0.5901686942768604,0.03007022807394188,-0.05351150052798973,-0.6666849009465678,Science,0.6663874212371224,-0.33268763755534475,-0.8402135210485879,0.6506499264468628,-1.208600411928092,Fail,-0.9359691282503066,0.46740675378481933,-1.7579688341632136,-0.47320719500550557
-0.568414961980678,0.14834007283800746,-1.4644315496675233,-0.25741406299226854,Science,0.5498777952985267,0.8522850179296916,-2.0476867124483973,0.025278285379314588,-0.3891178679186364,Fail,0.7616802165170877,-1.5355746974500093,0.018855392330369446,1.0671958488268634
-0.14184632697097707,-0.2339167511709224,0.8955266356807677,-0.5660398524851912,Science,-0.8788156021444719,1.023432624064684,-0.8980469990675201,-0.05799098826589055,-0.414141518840923,Pass,0.17511475582918506,2.6396793560028136,-1.1154209828816957,-1.7658464469917523
0.31213477820336744,0.2839653293105619,0.3466126993755429,1.4042415810513587,Science,1.0404929322336034,1.6075648862523604,0.42444066420155185,0.4904016763185015,-1.7052872780378685,Fail,-0.009169332225484645,0.14059913890613657,0.17026119205221735,-0.5144933383282043
0.1987934358532603,1.0268110156102974,-0.6787810166433699,-1.467621823678864,Science,-0.8018312103567459,1.3853688350730973,1.3442131783716316,-0.6364973422878297,-0.44836645459740915,Fail,-0.49418822388890293,-1.127634065039212,0.5850894467362907,-3.1312806256545067
0.3660437469647991,-0.1890783394312755,-0.4013782220441861,-0.01751394285931272,Science,-0.29586130453123033,0.7290899615249072,1.8550844950873249,-0.3091320922937028,-1.0723928426314162,Fail,1.5787294022577,0.21889241970143497,-1.5266710161546877,-1.1355924765135215
-0.6512283190617861,-1.54322823440546,0.7509710341799859,-0.676249490055248,English,-0.48097160261182925,-0.9025946425669205,-0.716848310206738,0.7869679102983776,-0.8631897959535811,Pass,-1.0081573565037167,2.124892279515679,-1.0826865219694721,-1.3050581732998974
0.5604998871155417,-0.7766382494218658,0.015234652881948857,-0.9004624224318537,Math,-1.2499136346784618,-0.03340533744671991,1.3943738085850983,0.4634054377672261,0.7305402740517871,Fail,0.4751728663239885,-0.48764872521985275,-0.44966962425108964,-0.13655074414947635
0.016911582141554003,0.7257430111260248,-1.5480119433626098,0.1961043314809355,English,1.3904379694356368,-0.3992245827585412,0.98847687840409,-1.243609891929662,-0.6986538382825978,Fail,1.1646177996082718,0.18921864247373263,0.6441041072223269,-1.3756793661496323
-1.333433240836663,-1.9574473703150366,1.2553233623242208,0.42568329797112836,Math,0.4840317925663813,1.0526556746630058,1.7305568200310735,0.04574889818330259,1.0828662719708964,Fail,-0.40835441499363845,-0.13197954054770275,0.3299494359724261,-0.11264163686246902
-0.42849798681365137,-1.0815049273082733,-0.1692207707910355,-1.2245576667904385,Math,-0.3052159807765771,0.7075181748089943,0.3774181764464008,1.385243068251449,0.0015864667586383333,Pass,-0.45516505540534713,,-0.5418990864819904,-1.7323727917127676
-1.1462085880455468,0.6741217802652331,0.6602380519793817,-2.1150497935375636,Math,1.0358421372928293,0.7012450147556721,1.4221035062931735,0.22221198821010324,-1.3430954150679506,Pass,-1.9776664426746233,0.8174019141933777,-0.5851440068160572,-0.1910643879170905
0.21565880614609828,0.9786813203882805,0.7845711393863788,-1.7329152469961455,English,-0.6408922231299214,-0.4385305027788249,0.4398512504877123,0.3607518985730988,-1.1250262331953973,Fail,-2.3276816473531357,0.8624963664114719,-0.2040846775983328,-0.7076895483873095
0.3223521655819593,0.12851016913018493,-0.8529456204940246,2.496225438130549,English,1.3754678221236225,0.7243194896500961,-1.4677455639087007,0.5788049139706046,-0.664508303397282,Pass,0.07903126673925685,0.8264056930687429,-1.0713082725946201,-0.0687099472984932
-1.140978143357865,0.6153748997437252,1.9839846564149706,1.1066037175014989,Science,-0.7078853066118053,2.4410529761396615,1.2620559394400104,3.074667020077499,-1.3737285618532498,Pass,-1.2624728338189795,-0.07209834154975558,0.05341259157790805,-0.8847605539894137
-0.46201327065786213,-0.42835356411833436,0.8574656727380521,0.7513728203952239,Math,1.0306953861811683,-0.8893754906636573,-0.5442546604895656,0.2635985293726337,0.8596809172886312,Pass,-0.48949005521726846,0.7863462852125676,0.19682892038308822,1.1209700973228103
0.32309113732281325,0.670815178848509,-0.4913594827002942,1.1143879581646297,English,-0.17548365123669363,-1.6150099250156627,-0.5124294313355833,0.1965463123692331,-0.512269902354668,Fail,0.744183639354239,0.706250560562955,-1.7632024035891887,-1.2861356879556027
0.4494223499412589,-0.2155059764888034,0.8152948627851749,-0.07020517896544887,Math,-1.757889913416591,1.0936840791195444,0.3069596396009996,1.068618409051516,-0.9673614239613978,Fail,0.9094573401323207,-1.4135360018880878,-0.33136735911800697,-0.061717574889653154
1.8463833963261587,1.7256773870209088,0.7557395502828002,-0.41272336080036093,Math,-0.7802749706074181,-0.18692734200636937,2.686606005646253,-1.2961381180854163,-1.7070480647046686,Fail,1.7793753860005523,0.41558021049520644,0.9333252827709564,-0.3014460399896371
2.5141637556636516,-2.678251875790864,-0.730318058490319,0.5800093134087694,Science,-1.6157970993348443,0.5535027383185109,0.8976826076842814,-0.6676408661449424,0.09851969286408525,Fail,-0.11149115345089777,-0.26058139578939293,-0.32243830459688905,0.99710770849192
0.18879398827844504,0.09058898932796629,-1.2451797260075148,0.6006170130920171,Math,-0.6345415084335657,-0.10117585766293265,-1.8558316168653177,-0.28099917224756543,0.10096147472276713,Fail,1.5691517332186213,1.372579885310905,-0.27171198946753117,-0.31596918863547946
1.9249363387126788,0.08276350150554625,-0.2248036484694456,0.03488193664453584,English,0.13791542308299637,1.2523606096210753,1.412326120955023,-0.8265962486638205,0.0037098475154423386,Fail,-1.3636011380091047,-0.2372453247127053,1.7550630857762122,0.6268380763514578
1.043788005697182,-0.5401958891578457,0.06508899825788679,-0.5328192229860166,English,0.4625326955761541,2.415435466824243,-0.07330401114206715,0.27290189755831445,0.1905277575666402,Pass,0.14751925725649034,-0.10529192484908223,0.9672366850239633,-1.3587942644608
-2.0330486085953687,0.5077905931364866,0.049377749318303715,-0.5667845939311407,Math,-0.1173181978594411,-0.2870640858437555,1.1777287717996672,0.1782448813973435,1.089033450648973,Fail,-1.341205970064443,1.3299561305260448,1.381444048376963,-0.8957260924083121
-1.0993971166507355,-0.2398360597146215,-0.04457622848450932,-1.6485670426236256,Math,-1.2261702219941082,0.910565396630281,-1.119405978127791,0.24311897715910014,-0.4392753758167236,Fail,0.13540116856891687,0.995042449577693,-2.3918252440117165,1.1124316084377124
-0.07571919150836162,-1.3571871698536888,0.879891870661368,1.0451572250585774,Science,2.0941801651721876,0.2850334863198094,-0.7486429566190163,1.5061906457453846,-0.5087818315046553,Pass,0.6659836952776762,0.3868919092398848,0.4562888477977096,0.6467594828952525
-1.2562953749833041,-1.2553204005069785,1.6085569539952929,-0.8198326956454127,Math,-0.879372381830733,0.4426093625061982,-0.3882562026299649,0.33669422437613294,0.1600050907197466,Pass,-0.16112481911413337,1.9253814479827436,-0.047570087484009024,-1.4953610386677318
-1.599956072481663,-0.5938324606698919,-1.1588027382634123,2.195425661182686,English,-0.19927049203851022,0.9409579690040153,2.1818141996566593,2.077062402556838,1.2489917704173843,Pass,1.3664451784562033,0.6165671482108331,-0.8977374696151608,1.8492997005894747
1.7334819304752769,-0.5101186829075735,-0.3401979284515912,-0.3597051524689338,English,-0.4985055244222247,0.41874474371137343,0.0029154774577444514,0.6820504055798139,1.3029115738452792,Fail,-0.19010671966959297,0.16650306101068846,0.9083920056767121,0.7116159150094757
-2.135699512376499,-1.219289700722618,0.6001708822355762,1.5256603872994694,Science,0.847016076752443,0.046135286743999526,1.4134856156349893,0.25897027750408075,0.3715404703430795,Pass,-0.3802216037680614,1.776104521430495,2.5146759123923608,1.1890750140379789
1.8342174803475184,-0.06519160488979012,0.047820037072140664,-1.22911724092618,English,-0.9909063571753993,0.4043473324950262,-0.6777727350688328,0.47423368526109216,-0.5475745536954796,Pass,-1.299006499631612,0.06377876000182031,-0.1257151231433014,-0.40744370711592287
-0.6839857260700878,-1.6339541552006054,1.155741097076993,-0.5297640652582666,English,-0.9984970711994299,0.18368248723823088,1.4022985347528394,0.3487362268101918,-0.13101063621147432,Pass,-0.7231224325236274,1.2657976950380474,0.3889253593116636,0.3045953909732855
0.531334323266242,-0.3973836820610209,1.0911678435837706,-0.432869788355365,Math,-0.2379455599537139,-0.38697046067849583,1.3121085283775635,1.013780268231932,0.47633602684042964,Fail,-1.4305062844964236,-0.8659002676228764,0.29344004913762267,0.63577270380195
